chr	start	end	CpG_count	mean_delta_methylation	category
chr1	279430	280484	6	0.302	good-DMR
chr1	285336	286265	5	-0.175	good-DMR
chr1	290460	291296	4	-0.048	non-DMR
chr1	293435	293519	4	-0.079	non-DMR
chr1	297812	298701	4	-0.064	non-DMR
chr1	302768	302804	4	0.044	non-DMR
chr1	304694	305650	5	0.281	good-DMR
chr1	307434	308540	5	0.29	good-DMR
chr1	316910	316933	4	0.032	non-DMR
chr1	319018	320014	4	0.024	non-DMR
chr1	321666	321746	4	-0.057	non-DMR
chr1	326412	327435	4	-0.022	non-DMR
chr1	330069	330840	4	0.049	non-DMR
chr1	332313	333418	5	0.01	non-DMR
chr1	334086	335064	5	-0.27	good-DMR
chr1	336277	336358	4	0.089	non-DMR
chr1	340723	341857	4	-0.031	non-DMR
chr1	342555	343716	8	0.031	non-DMR
chr1	345222	345285	4	-0.042	non-DMR
chr1	347725	348656	4	-0.014	non-DMR
chr1	359555	360354	4	0.034	non-DMR
chr1	361675	362156	4	0.065	non-DMR
chr1	363733	363812	4	-0.02	non-DMR
chr1	365768	366873	46	0.24	good-DMR
chr1	367388	367954	4	0.03	non-DMR
chr1	369101	370084	8	-0.253	good-DMR
chr1	370717	371388	4	0.017	non-DMR
chr1	374523	375583	4	0.049	non-DMR
chr1	376937	377027	4	0.054	non-DMR
chr1	378635	379666	48	0.23	good-DMR
chr1	380566	381079	4	-0.034	non-DMR
chr1	385519	386575	5	-0.005	non-DMR
chr1	387215	388018	4	0.062	non-DMR
chr1	389468	389569	4	0.002	non-DMR
chr1	391390	392301	4	-0.034	non-DMR
chr1	393506	394388	4	-0.02	non-DMR
chr1	395725	396661	7	0.258	good-DMR
chr1	397207	398320	6	0.028	non-DMR
chr1	400241	401324	6	-0.17	good-DMR
chr1	410442	411488	4	0.065	non-DMR
chr1	414639	415575	5	-0.012	non-DMR
chr1	418874	419665	4	0.024	non-DMR
chr1	428819	429844	5	0.266	good-DMR
chr1	430636	431649	8	0.048	non-DMR
chr1	435700	436658	8	0.254	good-DMR
chr1	438277	439286	6	0.357	good-DMR
chr1	440530	440620	4	0.035	non-DMR
chr1	442190	442894	4	0.016	non-DMR
chr1	449196	450227	6	0.114	notable-DMR
chr1	451962	452838	4	-0.051	non-DMR
chr1	456959	457948	4	0.053	non-DMR
chr1	461136	461879	4	0.093	non-DMR
chr1	471484	472390	4	0.041	non-DMR
chr1	476803	477332	4	0.026	non-DMR
chr1	481155	482104	5	-0.014	non-DMR
chr1	489483	490670	7	-0.041	non-DMR
chr1	497059	498132	4	-0.038	non-DMR
chr1	506053	506123	4	0.023	non-DMR
chr1	508742	508804	4	0.007	non-DMR
chr1	515818	515896	4	-0.061	non-DMR
chr1	517418	518152	4	-0.015	non-DMR
chr1	524154	525302	7	0.244	good-DMR
chr1	526841	527693	4	0.013	non-DMR
chr1	528740	529619	4	-0.044	non-DMR
chr1	530896	531882	5	0.037	non-DMR
chr1	533483	534496	5	0.191	good-DMR
chr1	537835	538349	4	0.011	non-DMR
chr1	540863	541508	4	0.091	non-DMR
chr1	549158	550026	4	0.048	non-DMR
chr1	553681	554659	4	-0.014	non-DMR
chr1	560648	561760	6	0.341	good-DMR
chr1	565827	566458	4	-0.05	non-DMR
chr1	568161	569220	5	-0.002	non-DMR
chr1	570179	571240	8	0.331	good-DMR
chr1	572705	573559	6	-0.199	good-DMR
chr1	574483	575345	31	0.247	good-DMR
chr1	576433	576535	4	0.021	non-DMR
chr1	581972	583029	6	0.316	good-DMR
chr1	584266	585075	4	-0.029	non-DMR
chr1	586737	587634	4	-0.014	non-DMR
chr1	589109	590200	8	0.054	non-DMR
chr1	593651	594368	4	-0.059	non-DMR
chr1	597641	597702	4	0.035	non-DMR
chr1	601404	602337	32	0.264	good-DMR
chr1	604219	605046	4	0.065	non-DMR
chr1	605784	606602	4	-0.079	non-DMR
chr1	608885	609694	5	0.05	non-DMR
chr1	615974	616896	4	0.072	non-DMR
chr1	618391	619322	7	0.043	non-DMR
chr1	620554	620937	4	-0.024	non-DMR
chr1	629854	629965	4	0.063	non-DMR
chr1	639458	639541	4	-0.075	non-DMR
chr1	642390	643343	41	0.343	good-DMR
chr1	646865	647662	4	0.009	non-DMR
chr1	648957	649037	4	-0.049	non-DMR
chr1	651057	651932	5	0.224	good-DMR
chr1	652948	653384	4	0.01	non-DMR
chr1	662337	663433	5	-0.025	non-DMR
chr1	670138	671258	40	0.371	good-DMR
chr1	673193	673270	4	0.062	non-DMR
chr1	675514	676181	4	0.077	non-DMR
chr1	678779	679682	45	0.295	good-DMR
chr1	683950	684937	39	0.196	good-DMR
chr1	686608	686662	4	0.026	non-DMR
chr1	690940	690998	4	0.067	non-DMR
chr1	692582	692688	4	0.011	non-DMR
chr1	700106	701104	7	0.279	good-DMR
chr1	712340	713234	5	-0.047	non-DMR
chr1	714890	715774	4	-0.075	non-DMR
chr1	716920	718007	46	0.211	good-DMR
chr1	721401	722501	5	0.333	good-DMR
chr1	723592	724575	4	0.015	non-DMR
chr1	726025	726103	4	-0.004	non-DMR
chr1	732539	733406	5	-0.006	non-DMR
chr1	734940	736019	5	0.232	good-DMR
chr1	737489	738365	4	-0.028	non-DMR
chr1	740233	741241	5	0.229	good-DMR
chr1	742428	743164	4	-0.022	non-DMR
chr1	745868	746965	38	0.342	good-DMR
chr1	762683	763484	4	-0.023	non-DMR
chr1	764532	764624	4	-0.024	non-DMR
chr1	766457	767636	6	0.266	good-DMR
chr1	774544	775694	6	0.229	good-DMR
chr1	780689	780724	4	0.008	non-DMR
chr1	789550	790496	40	0.243	good-DMR
chr1	797473	798132	4	-0.031	non-DMR
chr1	801278	802312	6	0.289	good-DMR
chr1	803218	804182	4	0.048	non-DMR
chr1	807614	808174	4	0.0	non-DMR
chr1	812514	813176	4	-0.078	non-DMR
chr1	814800	815607	4	0.068	non-DMR
chr1	817615	818617	4	-0.078	non-DMR
chr1	825897	825990	4	-0.011	non-DMR
chr1	827778	827850	4	0.04	non-DMR
chr1	829749	830669	4	-0.085	non-DMR
chr1	833979	834057	4	-0.001	non-DMR
chr1	835493	836472	4	-0.016	non-DMR
chr1	837882	838959	8	0.061	non-DMR
chr1	841898	842013	4	-0.09	non-DMR
chr1	846841	847742	42	0.221	good-DMR
chr1	848567	849484	4	-0.081	non-DMR
chr1	850075	850200	4	-0.091	non-DMR
chr1	852569	852964	4	0.048	non-DMR
chr1	857148	857211	4	0.089	non-DMR
chr1	859794	861003	5	0.015	non-DMR
chr1	869913	870831	5	-0.002	non-DMR
chr1	872563	873236	4	0.066	non-DMR
chr1	874484	874569	4	-0.082	non-DMR
chr1	881158	882461	7	0.042	non-DMR
chr1	884239	885185	37	0.301	good-DMR
chr1	887102	888216	6	0.283	good-DMR
chr1	891949	893019	45	0.21	good-DMR
chr1	894478	894551	4	-0.054	non-DMR
chr1	897032	897114	4	0.095	non-DMR
chr1	902749	903675	4	0.041	non-DMR
chr1	907065	907130	4	0.059	non-DMR
chr1	908804	909826	5	-0.025	non-DMR
chr1	911138	911962	4	-0.009	non-DMR
chr1	916607	917410	4	-0.044	non-DMR
chr1	918440	919660	57	0.221	good-DMR
chr1	923425	923525	4	0.0	non-DMR
chr1	925830	925906	4	0.018	non-DMR
chr1	927527	927602	4	0.078	non-DMR
chr1	929151	929710	4	0.026	non-DMR
chr1	936606	936682	4	-0.049	non-DMR
chr1	939168	940198	6	0.044	non-DMR
chr1	941916	942013	4	-0.028	non-DMR
chr1	944735	944795	4	-0.016	non-DMR
chr1	946299	946373	4	-0.036	non-DMR
chr1	948161	948225	4	0.094	non-DMR
chr1	950795	950893	4	0.052	non-DMR
chr1	953424	954294	4	0.028	non-DMR
chr1	954946	955902	4	0.002	non-DMR
chr1	975519	976584	4	0.019	non-DMR
chr1	985510	985609	4	0.005	non-DMR
chr1	992546	993577	6	0.341	good-DMR
chr1	994513	994562	4	0.01	non-DMR
chr1	998792	999703	4	0.089	non-DMR
chr1	1002227	1003109	5	0.434	good-DMR
chr1	1008121	1009137	5	-0.031	non-DMR
chr1	1010116	1010180	4	0.084	non-DMR
chr1	1012975	1014025	6	0.008	non-DMR
chr1	1015627	1015675	4	0.084	non-DMR
chr1	1017931	1017984	4	0.02	non-DMR
chr1	1019819	1020776	40	0.27	good-DMR
chr1	1022319	1022388	4	-0.0	non-DMR
chr1	1024887	1025469	4	0.065	non-DMR
chr1	1027397	1027972	4	-0.002	non-DMR
chr1	1030135	1031196	6	0.258	good-DMR
chr1	1032114	1033016	4	0.045	non-DMR
chr1	1033706	1034719	5	-0.076	non-DMR
chr1	1042091	1042176	4	-0.043	non-DMR
chr1	1044415	1045540	5	-0.014	non-DMR
chr1	1048728	1049708	39	0.312	good-DMR
chr1	1050407	1050486	4	-0.028	non-DMR
chr1	1052198	1053117	4	0.0	non-DMR
chr1	1058639	1059016	4	0.001	non-DMR
chr1	1060984	1061921	4	-0.003	non-DMR
chr1	1063346	1064387	6	0.013	non-DMR
chr1	1075000	1076023	5	-0.009	non-DMR
chr1	1076802	1076864	4	-0.095	non-DMR
chr1	1083939	1084000	4	0.058	non-DMR
chr1	1086307	1086886	4	0.074	non-DMR
chr1	1088613	1089199	4	-0.005	non-DMR
chr1	1093059	1093155	4	-0.073	non-DMR
chr1	1095145	1096071	4	-0.058	non-DMR
chr1	1096936	1097888	4	-0.074	non-DMR
chr1	1099611	1099958	4	-0.014	non-DMR
chr1	1102143	1103207	7	0.052	non-DMR
chr1	1106840	1107682	4	0.023	non-DMR
chr1	1108864	1109881	43	-0.247	good-DMR
chr1	1111471	1112440	41	0.317	good-DMR
chr1	1114216	1115172	5	0.061	non-DMR
chr1	1116721	1117356	4	0.044	non-DMR
chr1	1118568	1119305	4	-0.047	non-DMR
chr1	1120872	1121655	4	0.031	non-DMR
chr1	1125245	1126179	7	0.282	good-DMR
chr1	1127686	1128632	4	0.087	non-DMR
chr1	1130455	1131460	43	0.312	notable-DMR
chr1	1134710	1135729	5	0.016	non-DMR
chr1	1141260	1141346	4	0.002	non-DMR
chr1	1144370	1145282	35	0.21	good-DMR
chr1	1150712	1150813	4	0.08	non-DMR
chr1	1152229	1152329	4	-0.041	non-DMR
chr1	1155863	1155929	4	0.03	non-DMR
chr1	1161994	1162940	4	0.014	non-DMR
chr1	1164256	1164337	4	-0.05	non-DMR
chr1	1168269	1169092	6	0.025	non-DMR
chr1	1170995	1172109	7	0.038	non-DMR
chr1	1173173	1174137	6	-0.004	non-DMR
chr1	1175483	1176289	4	0.08	non-DMR
chr1	1180426	1180484	4	0.011	non-DMR
chr1	1186936	1187016	4	0.027	non-DMR
chr1	1190091	1190515	4	-0.038	non-DMR
chr1	1192393	1192831	4	0.074	non-DMR
chr1	1203231	1204203	4	-0.011	non-DMR
chr1	1206671	1207187	4	-0.034	non-DMR
chr1	1210481	1210566	4	0.057	non-DMR
chr1	1212760	1213636	4	-0.066	non-DMR
chr1	1214672	1215604	4	0.082	non-DMR
chr1	1217706	1218694	5	-0.027	non-DMR
chr1	1223799	1223885	4	-0.07	non-DMR
chr1	1225269	1226236	4	0.001	non-DMR
chr1	1229717	1230637	4	0.059	non-DMR
chr1	1231908	1232920	47	-0.304	good-DMR
chr1	1234153	1234287	4	-0.021	non-DMR
chr1	1236594	1237586	5	-0.253	notable-DMR
chr1	1238396	1239278	4	0.004	non-DMR
chr1	1240511	1241244	4	0.023	non-DMR
chr1	1242247	1243311	6	0.253	good-DMR
chr1	1246223	1247235	37	-0.294	good-DMR
chr1	1254308	1255066	4	0.012	non-DMR
chr1	1261947	1263000	46	0.247	good-DMR
chr1	1266406	1266517	4	0.011	non-DMR
chr1	1272891	1273750	5	0.052	non-DMR
chr1	1276888	1276938	4	0.007	non-DMR
chr1	1283908	1283985	4	-0.019	non-DMR
chr1	1290582	1291619	5	0.227	good-DMR
chr1	1295219	1295297	4	-0.018	non-DMR
chr1	1297437	1298401	4	-0.056	non-DMR
chr1	1300205	1300332	4	-0.013	non-DMR
chr1	1310180	1310269	4	0.027	non-DMR
chr1	1312490	1313448	4	-0.047	non-DMR
chr1	1323190	1324029	5	-0.024	non-DMR
chr1	1329585	1329627	4	0.06	non-DMR
chr1	1331204	1331255	4	0.045	non-DMR
chr1	1335118	1335160	4	-0.086	non-DMR
chr1	1336801	1337810	7	0.316	notable-DMR
chr1	1347984	1348920	4	-0.061	non-DMR
chr1	1351581	1352668	7	-0.06	non-DMR
chr1	1354203	1354257	4	-0.001	non-DMR
chr1	1360285	1361387	5	0.141	good-DMR
chr1	1364742	1365731	7	0.274	good-DMR
chr1	1367674	1368818	5	0.3	good-DMR
chr1	1374442	1374805	4	-0.053	non-DMR
chr1	1386135	1386988	4	0.05	non-DMR
chr1	1391154	1392122	6	-0.022	non-DMR
chr1	1393145	1394204	49	0.218	good-DMR
chr1	1398486	1399318	6	0.398	good-DMR
chr1	1399902	1399982	4	0.009	non-DMR
chr1	1403691	1404264	4	0.04	non-DMR
chr1	1407972	1409085	6	-0.09	non-DMR
chr1	1409867	1410863	7	0.216	good-DMR
chr1	1417361	1417930	4	0.016	non-DMR
chr1	1421274	1421784	4	-0.031	non-DMR
chr1	1424333	1424367	4	-0.017	non-DMR
chr1	1427382	1428307	4	-0.048	non-DMR
chr1	1429550	1430598	6	0.226	good-DMR
chr1	1431678	1432670	6	0.303	good-DMR
chr1	1433282	1433314	4	-0.047	non-DMR
chr1	1436355	1436480	4	0.023	non-DMR
chr1	1443233	1444156	4	-0.013	non-DMR
chr1	1445544	1446480	7	0.004	non-DMR
chr1	1447989	1449096	5	-0.029	non-DMR
chr1	1450839	1450904	4	0.003	non-DMR
chr1	1452954	1453677	4	0.061	non-DMR
chr1	1460273	1460368	4	0.023	non-DMR
chr1	1466421	1467414	4	-0.061	non-DMR
chr1	1468419	1468536	4	-0.011	non-DMR
chr1	1477571	1478486	6	-0.021	non-DMR
chr1	1479552	1480454	4	-0.065	non-DMR
chr1	1482070	1482122	4	0.027	non-DMR
chr1	1485594	1486455	4	0.004	non-DMR
chr1	1488435	1489263	5	0.307	good-DMR
chr1	1490991	1491075	4	0.1	non-DMR
chr1	1493312	1493385	4	-0.025	non-DMR
chr1	1497882	1497918	4	0.044	non-DMR
chr1	1502586	1503379	4	0.015	non-DMR
chr1	1504334	1505181	4	-0.034	non-DMR
chr1	1506154	1506879	4	0.045	non-DMR
chr1	1508416	1509059	4	0.082	non-DMR
chr1	1511234	1512172	5	0.309	good-DMR
chr1	1513790	1513831	4	0.093	non-DMR
chr1	1515351	1516428	47	0.308	good-DMR
chr1	1517363	1518313	4	-0.027	non-DMR
chr1	1519102	1519966	4	0.001	non-DMR
chr1	1521247	1521361	4	-0.028	non-DMR
chr1	1522832	1522934	4	-0.08	non-DMR
chr1	1528508	1529404	4	0.033	non-DMR
chr1	1533734	1533854	4	0.045	non-DMR
chr1	1545824	1546765	4	0.002	non-DMR
chr1	1551576	1552469	4	0.047	non-DMR
chr1	1554202	1554815	4	-0.043	non-DMR
chr1	1555988	1557022	6	0.275	good-DMR
chr1	1560215	1560268	4	0.058	non-DMR
chr1	1562356	1562439	4	-0.002	non-DMR
chr1	1566128	1566273	4	-0.057	non-DMR
chr1	1568763	1569728	4	-0.017	non-DMR
chr1	1571571	1572626	6	-0.034	non-DMR
chr1	1574432	1574511	4	0.048	non-DMR
chr1	1576195	1576283	4	0.082	non-DMR
chr1	1578586	1579600	6	0.309	good-DMR
chr1	1590528	1590615	4	-0.032	non-DMR
chr1	1593071	1593130	4	-0.059	non-DMR
chr1	1597248	1597687	4	-0.011	non-DMR
chr1	1606660	1607645	4	-0.009	non-DMR
chr1	1608360	1609381	6	0.355	good-DMR
chr1	1610797	1611894	5	0.016	non-DMR
chr1	1612933	1613528	4	0.022	non-DMR
chr1	1617012	1617089	4	-0.074	non-DMR
chr1	1618586	1619355	4	-0.026	non-DMR
chr1	1623253	1624302	7	0.187	good-DMR
chr1	1626226	1627267	6	0.016	non-DMR
chr1	1628848	1629486	4	0.07	non-DMR
chr1	1633389	1634027	3	0.099	non-DMR
chr1	1635909	1636416	4	0.014	non-DMR
chr1	1639190	1639984	4	-0.039	non-DMR
chr1	1642188	1643194	4	-0.003	non-DMR
chr1	1646573	1647024	4	-0.078	non-DMR
chr1	1653444	1654358	4	-0.018	non-DMR
chr1	1657950	1657991	4	-0.077	non-DMR
chr1	1663926	1664752	6	-0.005	non-DMR
chr1	1670921	1671917	7	0.327	good-DMR
chr1	1678263	1678596	4	0.057	non-DMR
chr1	1682235	1683280	4	-0.022	non-DMR
chr1	1684205	1684292	4	-0.088	non-DMR
chr1	1686205	1686271	4	-0.008	non-DMR
chr1	1688680	1689540	4	-0.012	non-DMR
chr1	1694701	1695789	4	0.074	non-DMR
chr1	1704312	1705329	6	-0.016	non-DMR
chr1	1711406	1712026	4	0.025	non-DMR
chr1	1713556	1713634	4	-0.074	non-DMR
chr1	1715233	1715326	4	0.062	non-DMR
chr1	1717885	1718895	5	0.226	good-DMR
chr1	1722735	1723782	37	0.205	good-DMR
chr1	1727158	1727985	4	-0.064	non-DMR
chr1	1729280	1729869	4	-0.036	non-DMR
chr1	1730930	1732148	6	0.026	non-DMR
chr1	1732851	1733526	4	-0.009	non-DMR
chr1	1746870	1748011	7	0.201	good-DMR
chr1	1749540	1749629	4	-0.075	non-DMR
chr1	1756109	1757088	38	0.265	good-DMR
chr1	1758454	1758493	4	-0.03	non-DMR
chr1	1760038	1761209	4	0.036	non-DMR
chr1	1764002	1764994	5	0.247	good-DMR
chr1	1768998	1769995	5	0.236	good-DMR
chr1	1771995	1772101	4	0.066	non-DMR
chr1	1776619	1776685	4	-0.009	non-DMR
chr1	1779933	1780624	4	-0.004	non-DMR
chr1	1784376	1784433	4	0.012	non-DMR
chr1	1787007	1787080	4	0.009	non-DMR
chr1	1789575	1790562	6	0.193	notable-DMR
chr1	1791415	1792103	4	-0.075	non-DMR
chr1	1793329	1794203	5	0.377	good-DMR
chr1	1797466	1798491	5	0.023	non-DMR
chr1	1820440	1821275	4	-0.028	non-DMR
chr1	1822576	1823429	5	0.394	good-DMR
chr1	1824982	1825743	5	-0.154	good-DMR
chr1	1827153	1828131	5	-0.068	non-DMR
chr1	1829118	1830076	6	-0.075	non-DMR
chr1	1835994	1836096	4	-0.048	non-DMR
chr1	1843476	1844134	4	0.037	non-DMR
chr1	1847943	1848889	5	-0.297	good-DMR
chr1	1849564	1850684	48	0.245	good-DMR
chr1	1857893	1857956	4	0.033	non-DMR
chr1	1864032	1864876	5	0.229	good-DMR
chr1	1866347	1867366	5	0.007	non-DMR
chr1	1868954	1869068	4	0.048	non-DMR
chr1	1872460	1872587	4	-0.001	non-DMR
chr1	1881634	1882671	8	0.303	good-DMR
chr1	1887127	1887807	4	0.088	non-DMR
chr1	1889477	1889549	4	-0.003	non-DMR
chr1	1891848	1891973	4	-0.028	non-DMR
chr1	1901375	1902501	6	0.345	good-DMR
chr1	1909710	1909767	4	-0.037	non-DMR
chr1	1912532	1913504	37	0.252	good-DMR
chr1	1914229	1914276	4	-0.034	non-DMR
chr1	1918184	1919216	7	-0.03	non-DMR
chr1	1924538	1925473	5	-0.058	non-DMR
chr1	1926735	1927706	5	-0.071	non-DMR
chr1	1932187	1933104	5	0.007	non-DMR
chr1	1938919	1938987	4	0.006	non-DMR
chr1	1943730	1944644	45	-0.229	good-DMR
chr1	1950277	1950333	4	0.003	non-DMR
chr1	1952530	1952646	4	0.051	non-DMR
chr1	1954141	1955012	4	0.002	non-DMR
chr1	1958840	1959715	4	-0.053	non-DMR
chr1	1960628	1961587	5	0.237	good-DMR
chr1	1963507	1964191	4	-0.002	non-DMR
chr1	1965301	1965905	4	0.002	non-DMR
chr1	1968965	1970087	6	0.184	good-DMR
chr1	1975541	1976682	6	0.177	good-DMR
chr1	1978419	1979347	5	-0.047	non-DMR
chr1	1980111	1980210	4	-0.054	non-DMR
chr1	1987431	1987474	4	-0.031	non-DMR
chr1	1989651	1990492	4	0.002	non-DMR
chr1	1993648	1994643	4	0.044	non-DMR
chr1	1995755	1996802	6	0.007	non-DMR
chr1	1998044	1998675	4	-0.001	non-DMR
chr1	2001065	2001577	4	-0.072	non-DMR
chr1	2003724	2003765	4	0.053	non-DMR
chr1	2005536	2005619	4	0.013	non-DMR
chr1	2012502	2012562	4	-0.042	non-DMR
chr1	2022286	2023270	7	-0.227	good-DMR
chr1	2026538	2027567	5	-0.097	non-DMR
chr1	2028525	2029489	8	0.205	good-DMR
chr1	2030334	2031452	6	0.008	non-DMR
chr1	2032144	2033012	7	0.015	non-DMR
chr1	2034946	2035653	4	0.008	non-DMR
chr1	2039572	2040275	4	-0.052	non-DMR
chr1	2041467	2042335	4	0.022	non-DMR
chr1	2043910	2044028	4	-0.028	non-DMR
chr1	2051594	2052457	5	0.171	good-DMR
chr1	2054128	2055093	7	0.285	good-DMR
chr1	2056972	2057859	6	0.003	non-DMR
chr1	2059214	2060150	38	0.243	good-DMR
chr1	2062870	2062981	4	-0.07	non-DMR
chr1	2064494	2064576	4	0.041	non-DMR
chr1	2066776	2067784	7	0.015	non-DMR
chr1	2073826	2074676	5	0.032	non-DMR
chr1	2079884	2080740	4	0.04	non-DMR
chr1	2084673	2085534	4	-0.076	non-DMR
chr1	2088880	2088947	4	-0.089	non-DMR
chr1	2096113	2096879	4	-0.035	non-DMR
chr1	2103596	2104548	5	0.018	non-DMR
chr1	2112641	2113576	5	0.389	good-DMR
chr1	2114897	2115884	4	-0.034	non-DMR
chr1	2121608	2122215	4	0.081	non-DMR
chr1	2130160	2131184	46	0.354	good-DMR
chr1	2132067	2133084	6	-0.027	non-DMR
chr1	2134174	2134796	4	-0.072	non-DMR
chr1	2136424	2137305	4	-0.02	non-DMR
chr1	2141194	2141297	4	0.006	non-DMR
chr1	2145471	2146353	4	-0.047	non-DMR
chr1	2149244	2150384	7	-0.001	non-DMR
chr1	2154463	2154548	4	0.009	non-DMR
chr1	2156207	2157323	5	0.051	non-DMR
chr1	2158917	2158997	4	0.082	non-DMR
chr1	2161100	2161881	5	0.019	non-DMR
chr1	2165772	2166641	5	0.18	good-DMR
chr1	2171894	2172852	5	0.024	non-DMR
chr1	2173940	2173998	4	0.066	non-DMR
chr1	2175250	2176317	6	0.017	non-DMR
chr1	2177353	2178411	45	-0.223	good-DMR
chr1	2180218	2181040	4	-0.1	non-DMR
chr1	2185668	2186635	6	-0.033	non-DMR
chr1	2188155	2189082	5	0.275	good-DMR
chr1	2192676	2193406	4	0.075	non-DMR
chr1	2202573	2202688	4	0.007	non-DMR
chr1	2210741	2211561	5	-0.062	non-DMR
chr1	2217355	2217397	4	-0.036	non-DMR
chr1	2222102	2222121	4	0.021	non-DMR
chr1	2229996	2230639	4	0.074	non-DMR
chr1	2231640	2232690	4	-0.006	non-DMR
chr1	2235891	2236762	5	0.202	good-DMR
chr1	2240443	2241107	4	-0.03	non-DMR
chr1	2242369	2243065	4	0.008	non-DMR
chr1	2247115	2247171	4	0.028	non-DMR
chr1	2258293	2258391	4	-0.089	non-DMR
chr1	2263471	2264471	5	0.024	non-DMR
chr1	2270177	2271085	6	0.244	good-DMR
chr1	2274735	2274829	4	0.06	non-DMR
chr1	2278965	2279840	5	0.073	non-DMR
chr1	2288916	2288982	4	-0.063	non-DMR
chr1	2291460	2291529	4	-0.054	non-DMR
chr1	2300298	2300357	4	-0.059	non-DMR
chr1	2302270	2303112	7	0.201	notable-DMR
chr1	2304196	2304240	4	0.025	non-DMR
chr1	2313017	2313079	4	0.015	non-DMR
chr1	2315627	2316613	7	0.313	good-DMR
chr1	2318587	2319410	4	-0.053	non-DMR
chr1	2325508	2326528	4	0.014	non-DMR
chr1	2328086	2329129	4	0.043	non-DMR
chr1	2330753	2331597	5	0.025	non-DMR
chr1	2332903	2333744	6	0.047	non-DMR
chr1	2335079	2335152	4	0.02	non-DMR
chr1	2337239	2338249	34	0.305	good-DMR
chr1	2341486	2342526	7	-0.017	non-DMR
chr1	2346648	2347632	4	-0.056	non-DMR
chr1	2351273	2352301	7	-0.062	non-DMR
chr1	2356796	2357916	7	0.399	good-DMR
chr1	2361839	2361905	4	-0.013	non-DMR
chr1	2369487	2369575	4	0.097	non-DMR
chr1	2375475	2376412	4	-0.036	non-DMR
chr1	2378307	2379195	34	-0.251	good-DMR
chr1	2380942	2381023	4	-0.01	non-DMR
chr1	2385457	2385527	4	-0.014	non-DMR
chr1	2390942	2391984	6	-0.031	non-DMR
chr1	2395989	2396999	4	0.028	non-DMR
chr1	2398819	2399767	4	0.003	non-DMR
chr1	2403124	2403204	4	-0.001	non-DMR
chr1	2415991	2416072	4	0.078	non-DMR
chr1	2420996	2421889	4	-0.035	non-DMR
chr1	2426272	2426362	4	0.03	non-DMR
chr1	2428484	2429340	5	0.133	good-DMR
chr1	2434508	2435582	4	0.034	non-DMR
chr1	2437032	2437757	3	-0.082	non-DMR
chr1	2438586	2439540	5	-0.02	non-DMR
chr1	2444070	2445065	5	-0.025	non-DMR
chr1	2446830	2447605	4	-0.037	non-DMR
chr1	2449223	2449308	4	0.072	non-DMR
chr1	2451260	2452289	6	-0.016	non-DMR
chr1	2453252	2454126	4	-0.024	non-DMR
chr1	2455847	2456832	6	0.011	non-DMR
chr1	2464975	2465072	4	-0.045	non-DMR
chr1	2467486	2467581	4	-0.053	non-DMR
chr1	2468969	2469070	4	0.083	non-DMR
chr1	2470983	2471076	4	-0.079	non-DMR
chr1	2472802	2473598	6	0.198	good-DMR
chr1	2474588	2475180	4	-0.086	non-DMR
chr1	2481398	2482194	34	0.316	good-DMR
chr1	2483860	2483966	4	-0.073	non-DMR
chr1	2488322	2489057	4	0.029	non-DMR
chr1	2496103	2497181	5	0.015	non-DMR
