chr	start	end	CpG_count	mean_delta_methylation	category
chr1	525763	525865	4	-0.016	non-DMR
chr1	532084	533062	6	-0.043	non-DMR
chr1	534175	534270	4	0.056	non-DMR
chr1	536055	536851	4	0.093	non-DMR
chr1	541110	541182	4	0.002	non-DMR
chr1	548005	548913	4	0.037	non-DMR
chr1	550759	551874	6	-0.011	non-DMR
chr1	554862	555680	4	0.015	non-DMR
chr1	567301	567950	4	0.001	non-DMR
chr1	572502	572530	4	-0.07	non-DMR
chr1	582519	583488	44	0.201	notable-DMR
chr1	584851	585608	4	-0.011	non-DMR
chr1	587337	587409	4	0.018	non-DMR
chr1	590056	591076	5	0.325	good-DMR
chr1	593711	593782	4	-0.037	non-DMR
chr1	595511	596418	5	0.047	non-DMR
chr1	597372	597497	4	0.016	non-DMR
chr1	599536	600601	5	-0.007	non-DMR
chr1	602089	602973	4	0.017	non-DMR
chr1	612561	613160	4	-0.019	non-DMR
chr1	616446	617554	4	-0.036	non-DMR
chr1	618738	619543	4	0.01	non-DMR
chr1	626412	626887	2	0.032	non-DMR
chr1	633646	633747	4	0.065	non-DMR
chr1	636236	637198	4	0.031	non-DMR
chr1	638587	639530	4	-0.025	non-DMR
chr1	640160	641003	4	-0.054	non-DMR
chr1	642741	643906	5	0.302	good-DMR
chr1	644921	644972	4	0.04	non-DMR
chr1	651334	651439	4	0.016	non-DMR
chr1	656645	657692	4	0.027	non-DMR
chr1	664214	665083	4	0.007	non-DMR
chr1	667026	668050	5	0.258	good-DMR
chr1	669909	671014	5	0.033	non-DMR
chr1	676629	677574	5	-0.017	non-DMR
chr1	678538	679321	4	0.01	non-DMR
chr1	689139	690142	41	0.211	good-DMR
chr1	691675	691754	4	0.01	non-DMR
chr1	705384	705508	4	-0.017	non-DMR
chr1	707054	707907	3	-0.002	non-DMR
chr1	715649	715714	4	0.022	non-DMR
chr1	723002	723956	8	0.218	good-DMR
chr1	727759	727843	4	0.006	non-DMR
chr1	735384	736327	4	-0.075	non-DMR
chr1	740043	740106	4	0.014	non-DMR
chr1	742442	742554	4	0.023	non-DMR
chr1	744301	745183	3	0.036	non-DMR
chr1	746887	747617	4	0.018	non-DMR
chr1	748642	749203	4	-0.014	non-DMR
chr1	752826	753716	43	-0.209	good-DMR
chr1	755379	756139	4	-0.039	non-DMR
chr1	756972	757885	6	0.055	non-DMR
chr1	758942	758990	4	-0.006	non-DMR
chr1	761053	762068	5	-0.221	good-DMR
chr1	765822	766786	36	0.173	good-DMR
chr1	772826	773572	4	0.012	non-DMR
chr1	774104	774996	5	-0.172	good-DMR
chr1	775778	776708	4	-0.015	non-DMR
chr1	780694	781634	4	0.018	non-DMR
chr1	782371	783156	4	0.053	non-DMR
chr1	784203	784921	4	-0.026	non-DMR
chr1	788685	788771	4	0.058	non-DMR
chr1	791336	791956	4	0.063	non-DMR
chr1	801161	801279	4	0.021	non-DMR
chr1	804754	805732	45	-0.256	good-DMR
chr1	806576	806652	4	0.034	non-DMR
chr1	808956	809346	4	-0.012	non-DMR
chr1	813551	814442	4	-0.091	non-DMR
chr1	819688	820531	5	-0.179	good-DMR
chr1	821289	821383	4	-0.029	non-DMR
chr1	823004	823054	4	0.002	non-DMR
chr1	837656	837716	4	-0.061	non-DMR
chr1	840145	840214	4	-0.033	non-DMR
chr1	844490	845426	4	0.069	non-DMR
chr1	849042	849149	4	0.008	non-DMR
chr1	851067	852035	5	-0.009	non-DMR
chr1	858523	858596	4	0.073	non-DMR
chr1	861265	861345	4	0.01	non-DMR
chr1	863853	863944	4	0.025	non-DMR
chr1	865582	866437	6	0.384	good-DMR
chr1	870524	870611	4	0.019	non-DMR
chr1	872988	873083	4	-0.04	non-DMR
chr1	875460	875505	4	-0.038	non-DMR
chr1	877441	877522	4	0.07	non-DMR
chr1	880237	881077	4	-0.049	non-DMR
chr1	882548	883614	41	0.218	good-DMR
chr1	885211	885294	4	0.062	non-DMR
chr1	887581	888659	43	-0.323	good-DMR
chr1	890047	891064	4	0.061	non-DMR
chr1	902151	902226	4	-0.053	non-DMR
chr1	903984	904053	4	-0.086	non-DMR
chr1	906422	906503	4	-0.064	non-DMR
chr1	911663	912512	4	-0.046	non-DMR
chr1	913741	913815	4	0.003	non-DMR
chr1	915956	916973	37	-0.195	good-DMR
chr1	922463	922546	4	0.099	non-DMR
chr1	925343	925452	4	0.013	non-DMR
chr1	927726	927830	4	0.046	non-DMR
chr1	929618	929650	4	-0.032	non-DMR
chr1	944448	944516	4	-0.014	non-DMR
chr1	952008	953162	6	0.293	good-DMR
chr1	953990	954075	4	-0.015	non-DMR
chr1	956016	956070	4	0.014	non-DMR
chr1	958399	958493	4	0.066	non-DMR
chr1	961373	962185	4	0.043	non-DMR
chr1	968950	969018	4	-0.035	non-DMR
chr1	971224	971939	4	0.062	non-DMR
chr1	973413	973538	4	-0.092	non-DMR
chr1	975114	975646	4	-0.028	non-DMR
chr1	976835	977655	6	-0.065	non-DMR
chr1	980933	981446	4	-0.044	non-DMR
chr1	983266	984119	4	0.002	non-DMR
chr1	985542	986576	46	-0.228	good-DMR
chr1	987818	988756	4	-0.07	non-DMR
chr1	996694	997729	39	0.361	good-DMR
chr1	999181	999259	4	-0.009	non-DMR
chr1	1003839	1004912	7	-0.321	good-DMR
chr1	1006776	1006846	4	0.077	non-DMR
chr1	1009749	1010672	6	0.276	good-DMR
chr1	1013201	1014096	4	-0.003	non-DMR
chr1	1016042	1016735	4	-0.019	non-DMR
chr1	1017887	1017933	4	0.023	non-DMR
chr1	1022325	1022400	4	-0.013	non-DMR
chr1	1026054	1026874	4	0.005	non-DMR
chr1	1028217	1028852	4	-0.04	non-DMR
chr1	1030027	1030779	4	0.075	non-DMR
chr1	1034806	1035787	5	0.032	non-DMR
chr1	1040219	1041322	6	0.3	good-DMR
chr1	1044902	1045781	7	0.274	good-DMR
chr1	1047026	1047111	4	0.011	non-DMR
chr1	1049171	1049236	4	0.059	non-DMR
chr1	1060651	1060761	4	-0.032	non-DMR
chr1	1070827	1071843	5	-0.167	good-DMR
chr1	1073135	1074248	6	0.028	non-DMR
chr1	1075595	1075713	4	0.045	non-DMR
chr1	1077146	1077250	4	0.022	non-DMR
chr1	1080773	1081578	4	-0.007	non-DMR
chr1	1083532	1084416	4	0.087	non-DMR
chr1	1087669	1087753	4	0.01	non-DMR
chr1	1094843	1095866	5	0.196	good-DMR
chr1	1097717	1097782	4	0.058	non-DMR
chr1	1103736	1103835	4	-0.037	non-DMR
chr1	1105774	1106618	7	0.182	good-DMR
chr1	1107725	1108604	5	-0.067	non-DMR
chr1	1110298	1110382	4	-0.068	non-DMR
chr1	1115146	1115203	4	0.039	non-DMR
chr1	1118152	1118892	4	-0.098	non-DMR
chr1	1120633	1120685	4	-0.077	non-DMR
chr1	1122338	1123118	5	0.224	good-DMR
chr1	1125523	1126127	4	0.021	non-DMR
chr1	1127801	1128673	4	-0.024	non-DMR
chr1	1129389	1129440	4	0.019	non-DMR
chr1	1132222	1132307	4	-0.031	non-DMR
chr1	1135359	1136430	4	0.048	non-DMR
chr1	1137383	1138285	4	-0.019	non-DMR
chr1	1139034	1139945	43	0.267	good-DMR
chr1	1140502	1140565	4	0.019	non-DMR
chr1	1145129	1145201	4	0.055	non-DMR
chr1	1146623	1146646	4	0.024	non-DMR
chr1	1148840	1148890	4	-0.025	non-DMR
chr1	1155520	1156564	5	0.045	non-DMR
chr1	1162559	1163531	41	0.317	good-DMR
chr1	1164067	1164116	4	0.005	non-DMR
chr1	1167043	1167923	7	-0.028	non-DMR
chr1	1176028	1176911	4	-0.029	non-DMR
chr1	1178718	1178806	4	-0.032	non-DMR
chr1	1180430	1180505	4	-0.004	non-DMR
chr1	1193659	1194711	42	0.246	good-DMR
chr1	1196182	1197181	4	-0.004	non-DMR
chr1	1198747	1199548	4	0.001	non-DMR
chr1	1204117	1205085	4	-0.027	non-DMR
chr1	1206169	1206254	4	-0.098	non-DMR
chr1	1215918	1216742	4	0.039	non-DMR
chr1	1220511	1221439	5	0.272	good-DMR
chr1	1225401	1225515	4	0.058	non-DMR
chr1	1227636	1227749	4	0.098	non-DMR
chr1	1230306	1231280	38	-0.306	good-DMR
chr1	1234673	1235525	4	-0.07	non-DMR
chr1	1237005	1237085	4	-0.051	non-DMR
chr1	1239327	1239376	4	-0.066	non-DMR
chr1	1243296	1244010	4	-0.029	non-DMR
chr1	1248784	1249838	6	-0.223	good-DMR
chr1	1251632	1252535	5	0.21	good-DMR
chr1	1256594	1256896	4	-0.084	non-DMR
chr1	1259848	1259962	4	0.075	non-DMR
chr1	1261687	1261707	4	-0.084	non-DMR
chr1	1267903	1267964	4	-0.03	non-DMR
chr1	1270610	1271670	5	0.238	good-DMR
chr1	1272540	1273545	7	0.289	good-DMR
chr1	1274513	1274594	4	0.079	non-DMR
chr1	1284213	1285352	47	0.205	good-DMR
chr1	1286582	1286682	4	-0.076	non-DMR
chr1	1293591	1294344	5	-0.018	non-DMR
chr1	1295703	1296238	4	-0.013	non-DMR
chr1	1297517	1297577	4	0.011	non-DMR
chr1	1302811	1303818	4	0.004	non-DMR
chr1	1305134	1305992	4	-0.067	non-DMR
chr1	1315553	1315621	4	-0.033	non-DMR
chr1	1318658	1319609	4	-0.031	non-DMR
chr1	1328543	1329476	6	0.181	good-DMR
chr1	1338142	1338222	4	-0.095	non-DMR
chr1	1340468	1341575	7	0.045	non-DMR
chr1	1343466	1344455	5	0.271	good-DMR
chr1	1350010	1350075	4	0.034	non-DMR
chr1	1355537	1356457	6	-0.025	non-DMR
chr1	1360723	1361665	4	-0.064	non-DMR
chr1	1363431	1363537	4	-0.1	non-DMR
chr1	1366433	1366507	4	0.082	non-DMR
chr1	1368656	1368763	4	0.001	non-DMR
chr1	1375937	1375993	4	-0.084	non-DMR
chr1	1382978	1383874	5	0.006	non-DMR
chr1	1391350	1391417	4	0.096	non-DMR
chr1	1399084	1400047	41	0.248	good-DMR
chr1	1404634	1405599	4	-0.01	non-DMR
chr1	1409261	1410035	4	-0.017	non-DMR
chr1	1414354	1414451	4	-0.01	non-DMR
chr1	1416717	1416848	4	-0.083	non-DMR
chr1	1418934	1419040	4	-0.026	non-DMR
chr1	1421067	1421171	4	0.092	non-DMR
chr1	1425876	1426840	5	0.284	good-DMR
chr1	1427402	1428623	6	0.261	good-DMR
chr1	1434383	1435226	4	-0.003	non-DMR
chr1	1438668	1438748	4	-0.015	non-DMR
chr1	1440504	1440539	4	-0.085	non-DMR
chr1	1445420	1445497	4	-0.036	non-DMR
chr1	1447831	1447867	4	-0.015	non-DMR
chr1	1449672	1450735	4	-0.032	non-DMR
chr1	1451503	1452536	7	-0.04	non-DMR
chr1	1453309	1453388	4	0.056	non-DMR
chr1	1457841	1458865	5	-0.042	non-DMR
chr1	1459512	1460493	6	-0.408	good-DMR
chr1	1468879	1469537	4	-0.017	non-DMR
chr1	1472277	1472384	4	-0.079	non-DMR
chr1	1474727	1475793	6	0.001	non-DMR
chr1	1479909	1480575	4	-0.024	non-DMR
chr1	1482224	1483146	4	0.021	non-DMR
chr1	1489976	1490069	4	-0.022	non-DMR
chr1	1492744	1492800	4	0.039	non-DMR
chr1	1495254	1496319	5	0.199	good-DMR
chr1	1498104	1498161	4	0.03	non-DMR
chr1	1499743	1499803	4	-0.003	non-DMR
chr1	1501812	1502289	4	-0.021	non-DMR
chr1	1505841	1505888	4	0.064	non-DMR
chr1	1508357	1509415	6	0.039	non-DMR
chr1	1512406	1513306	4	0.068	non-DMR
chr1	1514328	1515412	4	0.017	non-DMR
chr1	1516726	1517522	4	-0.048	non-DMR
chr1	1522335	1523262	4	0.035	non-DMR
chr1	1524192	1524272	4	-0.039	non-DMR
chr1	1529015	1530066	49	0.327	good-DMR
chr1	1530756	1530816	4	0.057	non-DMR
chr1	1536127	1537117	4	-0.057	non-DMR
chr1	1540257	1541148	4	-0.032	non-DMR
chr1	1547346	1547427	4	-0.012	non-DMR
chr1	1549033	1549126	4	-0.048	non-DMR
chr1	1556759	1557762	5	0.289	good-DMR
chr1	1562022	1562123	4	0.048	non-DMR
chr1	1566800	1567513	4	0.02	non-DMR
chr1	1569722	1570668	4	-0.028	non-DMR
chr1	1573915	1574802	7	0.281	good-DMR
chr1	1588228	1589231	7	0.282	good-DMR
chr1	1593121	1593186	4	0.002	non-DMR
chr1	1597675	1598656	7	-0.012	non-DMR
chr1	1600798	1601267	4	-0.043	non-DMR
chr1	1605429	1606322	5	-0.396	good-DMR
chr1	1607836	1608869	5	0.054	non-DMR
chr1	1612650	1612786	4	0.098	non-DMR
chr1	1614670	1614730	4	-0.054	non-DMR
chr1	1616675	1617792	7	-0.043	non-DMR
chr1	1618908	1619904	6	0.099	non-DMR
chr1	1620853	1621923	6	0.025	non-DMR
chr1	1627434	1627496	4	-0.039	non-DMR
chr1	1638813	1639388	4	0.073	non-DMR
chr1	1643078	1643182	4	0.008	non-DMR
chr1	1645759	1646809	4	-0.027	non-DMR
chr1	1649495	1649589	4	0.094	non-DMR
chr1	1658884	1659772	5	0.131	good-DMR
chr1	1660733	1660794	4	0.048	non-DMR
chr1	1662392	1663322	4	-0.053	non-DMR
chr1	1664913	1665003	4	-0.087	non-DMR
chr1	1667854	1667918	4	0.055	non-DMR
chr1	1672380	1672458	4	0.036	non-DMR
chr1	1678660	1678705	4	-0.046	non-DMR
chr1	1681124	1681177	4	0.051	non-DMR
chr1	1684138	1684204	4	0.025	non-DMR
chr1	1689440	1689554	4	0.015	non-DMR
chr1	1697683	1697742	4	0.003	non-DMR
chr1	1705107	1705845	4	-0.01	non-DMR
chr1	1707398	1708444	6	-0.332	good-DMR
chr1	1712996	1713050	4	-0.099	non-DMR
chr1	1717450	1718509	7	0.105	good-DMR
chr1	1719217	1719304	4	0.026	non-DMR
chr1	1721987	1723059	9	0.226	good-DMR
chr1	1724924	1726000	5	0.0	non-DMR
chr1	1727312	1727389	4	0.041	non-DMR
chr1	1738813	1739759	35	0.229	good-DMR
chr1	1741434	1742543	42	0.194	notable-DMR
chr1	1744521	1745279	4	0.025	non-DMR
chr1	1746693	1747478	4	0.093	non-DMR
chr1	1750699	1751389	4	-0.025	non-DMR
chr1	1752495	1753489	6	-0.015	non-DMR
chr1	1757682	1757758	4	0.014	non-DMR
chr1	1759919	1760021	4	0.021	non-DMR
chr1	1761876	1762822	4	-0.006	non-DMR
chr1	1765546	1766499	4	-0.049	non-DMR
chr1	1773116	1773214	4	-0.039	non-DMR
chr1	1777934	1778032	4	-0.059	non-DMR
chr1	1782794	1782893	4	-0.02	non-DMR
chr1	1784332	1784853	4	-0.042	non-DMR
chr1	1785878	1785994	4	0.03	non-DMR
chr1	1788119	1788200	4	0.01	non-DMR
chr1	1792499	1793486	7	0.22	good-DMR
chr1	1794076	1794193	4	-0.067	non-DMR
chr1	1800272	1801174	5	-0.095	non-DMR
chr1	1808071	1808141	4	-0.006	non-DMR
chr1	1814268	1815311	7	0.266	good-DMR
chr1	1820539	1821387	5	0.29	good-DMR
chr1	1822916	1824042	6	0.027	non-DMR
chr1	1827102	1828041	7	-0.034	non-DMR
chr1	1828883	1828996	4	0.016	non-DMR
chr1	1831126	1831656	4	0.013	non-DMR
chr1	1835266	1835319	4	0.049	non-DMR
chr1	1836796	1837661	4	-0.071	non-DMR
chr1	1843937	1844742	4	-0.035	non-DMR
chr1	1846414	1847326	6	0.011	non-DMR
chr1	1848511	1849355	30	0.268	good-DMR
chr1	1849872	1850570	4	-0.047	non-DMR
chr1	1852538	1852594	4	-0.043	non-DMR
chr1	1854293	1854348	4	0.011	non-DMR
chr1	1859440	1860369	4	0.009	non-DMR
chr1	1866415	1867157	5	0.167	good-DMR
chr1	1867977	1868077	4	0.014	non-DMR
chr1	1870625	1870711	4	-0.041	non-DMR
chr1	1873131	1874053	4	0.084	non-DMR
chr1	1877018	1877982	4	0.007	non-DMR
chr1	1878905	1879994	7	-0.008	non-DMR
chr1	1881487	1882405	7	0.017	non-DMR
chr1	1883696	1883776	4	0.068	non-DMR
chr1	1885914	1885970	4	-0.01	non-DMR
chr1	1891156	1892116	5	0.415	good-DMR
chr1	1893163	1893242	4	-0.034	non-DMR
chr1	1895341	1896277	6	0.068	non-DMR
chr1	1898125	1898188	4	-0.033	non-DMR
chr1	1907471	1908514	4	0.091	non-DMR
chr1	1910402	1911443	4	-0.083	non-DMR
chr1	1915112	1915937	6	-0.056	non-DMR
chr1	1919332	1920138	5	-0.082	non-DMR
chr1	1920822	1921751	41	0.248	good-DMR
chr1	1928297	1929322	4	-0.073	non-DMR
chr1	1933459	1934444	6	0.029	non-DMR
chr1	1936142	1936798	4	0.095	non-DMR
chr1	1938758	1939690	41	0.291	good-DMR
chr1	1940201	1940271	4	0.049	non-DMR
chr1	1947726	1948492	29	0.267	good-DMR
chr1	1952399	1953406	5	0.317	good-DMR
chr1	1958171	1958278	4	-0.056	non-DMR
chr1	1962270	1963219	5	-0.061	non-DMR
chr1	1969543	1970406	6	-0.006	non-DMR
chr1	1978987	1979441	4	0.013	non-DMR
chr1	1981454	1981490	4	0.033	non-DMR
chr1	1983821	1984673	4	-0.052	non-DMR
chr1	1985242	1986241	4	0.007	non-DMR
chr1	1987357	1988118	4	-0.043	non-DMR
chr1	1989024	1989096	4	-0.02	non-DMR
chr1	1994352	1994428	4	0.003	non-DMR
chr1	1997112	1997221	4	0.067	non-DMR
chr1	1998844	1998909	4	-0.012	non-DMR
chr1	2007365	2007467	4	-0.042	non-DMR
chr1	2010151	2010723	4	0.007	non-DMR
chr1	2018102	2019220	8	0.315	good-DMR
chr1	2020854	2021438	4	0.027	non-DMR
chr1	2023805	2023856	4	-0.067	non-DMR
chr1	2028254	2028359	4	0.096	non-DMR
chr1	2030229	2030291	4	0.088	non-DMR
chr1	2034566	2034638	4	0.07	non-DMR
chr1	2039856	2039914	4	-0.025	non-DMR
chr1	2042957	2043915	6	0.013	non-DMR
chr1	2044891	2045888	6	-0.22	good-DMR
chr1	2054171	2055218	43	0.324	good-DMR
chr1	2059578	2060500	35	0.199	notable-DMR
chr1	2063246	2063289	4	-0.062	non-DMR
chr1	2066032	2066107	4	-0.023	non-DMR
chr1	2070943	2071480	4	0.011	non-DMR
chr1	2077027	2077081	4	-0.013	non-DMR
chr1	2078648	2079689	4	-0.024	non-DMR
chr1	2090931	2091659	4	0.084	non-DMR
chr1	2095302	2095362	4	0.009	non-DMR
chr1	2101590	2102515	4	-0.041	non-DMR
chr1	2103904	2104014	4	0.095	non-DMR
chr1	2106183	2107108	39	0.328	good-DMR
chr1	2108858	2109896	4	0.001	non-DMR
chr1	2111119	2111189	4	0.093	non-DMR
chr1	2113894	2115020	56	0.341	good-DMR
chr1	2119248	2120146	7	0.003	non-DMR
chr1	2122823	2122842	4	0.062	non-DMR
chr1	2124879	2124956	4	-0.005	non-DMR
chr1	2129497	2129587	4	0.012	non-DMR
chr1	2131328	2132319	6	0.202	good-DMR
chr1	2133421	2134295	4	-0.06	non-DMR
chr1	2139255	2140308	5	0.075	non-DMR
chr1	2145634	2145707	4	0.058	non-DMR
chr1	2148162	2148821	4	0.033	non-DMR
chr1	2153317	2154292	40	0.291	good-DMR
chr1	2155542	2156455	4	0.015	non-DMR
chr1	2162274	2162718	4	-0.051	non-DMR
chr1	2169011	2169999	6	0.039	non-DMR
chr1	2176040	2177075	40	0.257	good-DMR
chr1	2177588	2178473	6	0.343	good-DMR
chr1	2188410	2188469	4	-0.078	non-DMR
chr1	2191984	2193013	4	0.069	non-DMR
chr1	2194924	2195008	4	0.064	non-DMR
chr1	2198787	2198827	4	0.059	non-DMR
chr1	2200907	2200971	4	-0.038	non-DMR
chr1	2204841	2204954	4	-0.033	non-DMR
chr1	2209515	2210069	4	-0.073	non-DMR
chr1	2214821	2214900	4	-0.098	non-DMR
chr1	2216110	2216992	4	0.046	non-DMR
chr1	2218797	2219756	8	0.228	good-DMR
chr1	2220321	2221304	7	0.412	good-DMR
chr1	2228408	2229344	39	0.27	good-DMR
chr1	2232153	2233145	38	0.43	good-DMR
chr1	2236018	2236081	4	-0.012	non-DMR
chr1	2241153	2241246	4	0.036	non-DMR
chr1	2243300	2243940	4	-0.071	non-DMR
chr1	2245403	2245476	4	0.023	non-DMR
chr1	2250775	2250843	4	0.04	non-DMR
chr1	2252927	2253751	34	-0.229	good-DMR
chr1	2260763	2261581	6	0.295	good-DMR
chr1	2264428	2265220	34	-0.269	good-DMR
chr1	2266392	2266876	4	-0.063	non-DMR
chr1	2268893	2269893	7	0.041	non-DMR
chr1	2271853	2273021	43	0.32	good-DMR
chr1	2274688	2275713	42	0.247	good-DMR
chr1	2276978	2278022	5	0.246	good-DMR
chr1	2279956	2281020	6	0.031	non-DMR
chr1	2289607	2290475	4	-0.065	non-DMR
chr1	2301046	2301907	34	0.233	good-DMR
chr1	2307441	2307570	4	0.019	non-DMR
chr1	2318333	2319279	6	0.29	good-DMR
chr1	2326865	2327923	46	0.268	good-DMR
chr1	2331134	2331208	4	0.056	non-DMR
chr1	2338123	2338793	4	-0.064	non-DMR
chr1	2340448	2341473	54	-0.255	good-DMR
chr1	2346734	2347735	48	0.307	good-DMR
chr1	2348546	2348647	4	-0.062	non-DMR
chr1	2351485	2352208	4	-0.013	non-DMR
chr1	2353861	2353927	4	-0.039	non-DMR
chr1	2355456	2355579	4	0.062	non-DMR
chr1	2360068	2360847	6	0.24	good-DMR
chr1	2361929	2361965	4	-0.097	non-DMR
chr1	2364510	2364605	4	-0.042	non-DMR
chr1	2369234	2370070	5	0.242	good-DMR
chr1	2373044	2373127	4	0.057	non-DMR
chr1	2380476	2380540	4	-0.093	non-DMR
chr1	2388838	2389825	4	0.071	non-DMR
chr1	2394645	2395429	4	0.028	non-DMR
chr1	2399510	2399599	4	0.028	non-DMR
chr1	2401044	2401989	5	-0.014	non-DMR
chr1	2410148	2410207	4	-0.044	non-DMR
chr1	2415227	2415929	4	-0.035	non-DMR
chr1	2416993	2417621	4	-0.045	non-DMR
chr1	2419889	2420698	4	-0.078	non-DMR
chr1	2428529	2429316	4	0.006	non-DMR
chr1	2431165	2431911	4	0.069	non-DMR
chr1	2453692	2454370	4	-0.014	non-DMR
chr1	2460611	2461461	4	0.042	non-DMR
chr1	2468544	2468609	4	0.006	non-DMR
chr1	2470323	2471151	4	-0.096	non-DMR
chr1	2472655	2472700	4	0.051	non-DMR
chr1	2489915	2490863	4	-0.04	non-DMR
chr1	2492360	2493363	35	0.377	good-DMR
chr1	2494389	2495115	4	0.061	non-DMR
chr1	2496509	2497559	4	-0.026	non-DMR
chr1	2498501	2499569	49	-0.314	good-DMR
chr1	2500341	2500397	4	-0.009	non-DMR
chr1	2502533	2503380	5	-0.305	good-DMR
chr1	2504061	2504129	4	0.0	non-DMR
chr1	2506427	2506499	4	-0.013	non-DMR
chr1	2509003	2509553	4	0.042	non-DMR
chr1	2511831	2511917	4	-0.014	non-DMR
chr1	2516180	2516247	4	-0.041	non-DMR
chr1	2526831	2527795	4	-0.037	non-DMR
chr1	2533422	2534428	6	0.274	good-DMR
