chr	start	end	CpG_count	mean_delta_methylation	category
chr1	1150377	1150990	4	-0.021	non-DMR
chr1	1153182	1153248	4	-0.01	non-DMR
chr1	1157894	1157918	4	0.042	non-DMR
chr1	1160158	1160256	4	-0.038	non-DMR
chr1	1166098	1166721	4	0.043	non-DMR
chr1	1168844	1168957	4	0.012	non-DMR
chr1	1170537	1170583	4	-0.005	non-DMR
chr1	1175160	1176261	4	-0.002	non-DMR
chr1	1178052	1178136	4	-0.078	non-DMR
chr1	1183247	1184185	4	-0.008	non-DMR
chr1	1191575	1191653	4	0.058	non-DMR
chr1	1194421	1195324	4	0.005	non-DMR
chr1	1196660	1196727	4	-0.063	non-DMR
chr1	1199022	1199088	4	-0.087	non-DMR
chr1	1201045	1201815	6	-0.091	non-DMR
chr1	1203681	1203724	4	0.002	non-DMR
chr1	1205798	1206346	4	0.022	non-DMR
chr1	1212898	1213849	37	0.218	good-DMR
chr1	1218927	1219922	5	0.005	non-DMR
chr1	1222066	1222721	4	0.06	non-DMR
chr1	1224104	1225051	4	-0.016	non-DMR
chr1	1228319	1228420	4	0.076	non-DMR
chr1	1230826	1230893	4	-0.009	non-DMR
chr1	1232844	1232956	4	0.014	non-DMR
chr1	1237441	1237526	4	0.04	non-DMR
chr1	1242079	1243232	6	-0.014	non-DMR
chr1	1246057	1246088	4	-0.028	non-DMR
chr1	1250187	1250244	4	-0.098	non-DMR
chr1	1252798	1252930	4	0.009	non-DMR
chr1	1256873	1256941	4	0.029	non-DMR
chr1	1259844	1261017	8	0.004	non-DMR
chr1	1262739	1262856	4	0.054	non-DMR
chr1	1264724	1265261	4	0.06	non-DMR
chr1	1267330	1267405	4	-0.017	non-DMR
chr1	1269629	1270210	4	-0.074	non-DMR
chr1	1273588	1274490	6	0.02	non-DMR
chr1	1276524	1276599	4	0.028	non-DMR
chr1	1284234	1284506	4	-0.02	non-DMR
chr1	1289065	1289188	4	-0.042	non-DMR
chr1	1291902	1292001	4	-0.025	non-DMR
chr1	1295230	1295982	4	-0.019	non-DMR
chr1	1297542	1298599	4	-0.017	non-DMR
chr1	1300427	1301534	6	0.058	non-DMR
chr1	1304450	1305329	4	0.022	non-DMR
chr1	1308622	1309579	6	-0.069	non-DMR
chr1	1311030	1311091	4	0.028	non-DMR
chr1	1312774	1312820	4	0.089	non-DMR
chr1	1315342	1315988	4	0.023	non-DMR
chr1	1321596	1321670	4	0.063	non-DMR
chr1	1331522	1332607	4	-0.07	non-DMR
chr1	1335018	1335086	4	0.082	non-DMR
chr1	1337233	1338026	4	0.022	non-DMR
chr1	1343101	1344062	4	0.056	non-DMR
chr1	1344605	1345613	5	0.037	non-DMR
chr1	1349602	1350469	4	-0.035	non-DMR
chr1	1357355	1357449	4	-0.033	non-DMR
chr1	1359342	1360414	4	0.075	non-DMR
chr1	1362280	1363306	39	0.201	good-DMR
chr1	1364683	1365734	5	-0.073	non-DMR
chr1	1367262	1368136	4	0.011	non-DMR
chr1	1387307	1387966	4	0.0	non-DMR
chr1	1388774	1388829	4	-0.025	non-DMR
chr1	1391556	1392516	7	-0.053	non-DMR
chr1	1393830	1393860	4	0.029	non-DMR
chr1	1396003	1396064	4	0.09	non-DMR
chr1	1398438	1398543	4	0.004	non-DMR
chr1	1402599	1403664	7	0.155	good-DMR
chr1	1406749	1407417	4	-0.051	non-DMR
chr1	1412265	1412861	4	-0.068	non-DMR
chr1	1417310	1418195	4	0.02	non-DMR
chr1	1419648	1420623	6	-0.007	non-DMR
chr1	1428427	1428904	4	-0.028	non-DMR
chr1	1430112	1430180	4	-0.035	non-DMR
chr1	1432302	1432388	4	-0.06	non-DMR
chr1	1434907	1435781	6	-0.009	non-DMR
chr1	1436384	1437059	4	0.067	non-DMR
chr1	1444143	1445112	6	0.145	good-DMR
chr1	1447766	1448720	4	0.045	non-DMR
chr1	1449463	1449503	4	-0.033	non-DMR
chr1	1452420	1453265	4	0.043	non-DMR
chr1	1456978	1457021	4	-0.016	non-DMR
chr1	1461937	1462802	5	-0.034	non-DMR
chr1	1469097	1469650	4	0.008	non-DMR
chr1	1483423	1483549	4	-0.043	non-DMR
chr1	1489181	1490322	7	0.228	good-DMR
chr1	1498287	1499150	4	0.072	non-DMR
chr1	1499915	1500752	4	-0.037	non-DMR
chr1	1504714	1505661	7	0.174	good-DMR
chr1	1506228	1507090	4	-0.011	non-DMR
chr1	1514443	1515223	4	-0.006	non-DMR
chr1	1516604	1517572	5	-0.057	non-DMR
chr1	1518335	1519038	4	0.059	non-DMR
chr1	1528102	1529046	6	-0.289	good-DMR
chr1	1532207	1532475	4	-0.083	non-DMR
chr1	1535068	1535808	4	0.035	non-DMR
chr1	1540410	1541001	4	0.061	non-DMR
chr1	1547362	1547864	4	0.014	non-DMR
chr1	1555376	1555480	4	-0.089	non-DMR
chr1	1560633	1560692	4	-0.05	non-DMR
chr1	1562644	1563712	4	-0.002	non-DMR
chr1	1571639	1571702	4	-0.017	non-DMR
chr1	1573934	1575018	7	-0.041	non-DMR
chr1	1577954	1578902	6	0.141	good-DMR
chr1	1585977	1586072	4	-0.002	non-DMR
chr1	1596933	1597936	42	0.233	good-DMR
chr1	1601069	1602098	5	0.259	notable-DMR
chr1	1602876	1603745	6	0.123	good-DMR
chr1	1609667	1610228	4	-0.046	non-DMR
chr1	1613277	1614449	5	-0.005	non-DMR
chr1	1615245	1616198	4	-0.032	non-DMR
chr1	1617188	1618212	7	-0.019	non-DMR
chr1	1623547	1623621	4	-0.053	non-DMR
chr1	1625479	1625546	4	-0.015	non-DMR
chr1	1629337	1630306	6	0.097	good-DMR
chr1	1632657	1632774	4	-0.043	non-DMR
chr1	1634368	1635241	4	0.001	non-DMR
chr1	1639885	1639983	4	0.041	non-DMR
chr1	1642062	1642744	4	0.031	non-DMR
chr1	1643972	1645011	4	0.059	non-DMR
chr1	1648054	1649249	7	0.236	good-DMR
chr1	1655624	1656477	5	-0.008	non-DMR
chr1	1657149	1657185	4	-0.093	non-DMR
chr1	1658937	1659000	4	-0.013	non-DMR
chr1	1666182	1667011	4	0.033	non-DMR
chr1	1668656	1668743	4	0.008	non-DMR
chr1	1671716	1671732	4	0.012	non-DMR
chr1	1676229	1677112	4	0.022	non-DMR
chr1	1677858	1678428	4	-0.034	non-DMR
chr1	1680233	1681034	4	-0.084	non-DMR
chr1	1682430	1683524	5	0.201	good-DMR
chr1	1687334	1688047	4	0.067	non-DMR
chr1	1691482	1692186	4	-0.013	non-DMR
chr1	1698173	1698896	4	0.013	non-DMR
chr1	1702549	1702648	4	-0.057	non-DMR
chr1	1704201	1705130	4	-0.057	non-DMR
chr1	1708297	1709116	4	0.089	non-DMR
chr1	1712339	1712436	4	0.003	non-DMR
chr1	1720796	1720829	4	0.017	non-DMR
chr1	1722839	1723857	7	0.074	non-DMR
chr1	1725569	1726068	4	-0.045	non-DMR
chr1	1730366	1730386	4	0.096	non-DMR
chr1	1738418	1739366	4	0.032	non-DMR
chr1	1740872	1740951	4	0.01	non-DMR
chr1	1747978	1748882	4	0.075	non-DMR
chr1	1751992	1752653	4	0.019	non-DMR
chr1	1761670	1762554	4	-0.006	non-DMR
chr1	1766719	1766803	4	-0.081	non-DMR
chr1	1777656	1778276	4	0.001	non-DMR
chr1	1783018	1783820	5	0.114	good-DMR
chr1	1785226	1786034	4	0.083	non-DMR
chr1	1787065	1788028	6	-0.124	good-DMR
chr1	1788988	1789470	4	0.068	non-DMR
chr1	1794059	1794908	4	-0.068	non-DMR
chr1	1795994	1796101	4	-0.077	non-DMR
chr1	1800763	1801699	7	0.011	non-DMR
chr1	1809881	1810784	5	0.043	non-DMR
chr1	1813604	1814567	5	0.25	good-DMR
chr1	1816242	1817082	4	-0.087	non-DMR
chr1	1824776	1825669	4	-0.052	non-DMR
chr1	1828149	1828977	4	-0.024	non-DMR
chr1	1834530	1834657	4	-0.012	non-DMR
chr1	1838777	1838852	4	0.021	non-DMR
chr1	1843127	1844186	5	0.001	non-DMR
chr1	1846058	1847019	4	-0.024	non-DMR
chr1	1854426	1855452	4	0.02	non-DMR
chr1	1861475	1861537	4	-0.026	non-DMR
chr1	1865855	1866950	6	0.014	non-DMR
chr1	1870478	1870587	4	0.072	non-DMR
chr1	1881139	1882195	4	0.099	non-DMR
chr1	1883987	1885026	5	0.024	non-DMR
chr1	1885724	1885804	4	-0.078	non-DMR
chr1	1890951	1891661	4	-0.01	non-DMR
chr1	1895824	1895902	4	0.027	non-DMR
chr1	1898458	1899215	4	0.083	non-DMR
chr1	1900003	1900790	5	0.064	non-DMR
chr1	1904343	1905476	5	0.07	non-DMR
chr1	1910380	1911256	5	0.169	good-DMR
chr1	1919548	1919621	4	-0.052	non-DMR
chr1	1923174	1923268	4	0.019	non-DMR
chr1	1925372	1926240	4	-0.062	non-DMR
chr1	1935525	1936515	5	-0.039	non-DMR
chr1	1937779	1938697	4	0.078	non-DMR
chr1	1942979	1943062	4	0.036	non-DMR
chr1	1944485	1945213	4	0.077	non-DMR
chr1	1952412	1952504	4	-0.045	non-DMR
chr1	1955060	1955966	5	0.037	non-DMR
chr1	1958851	1959824	5	0.155	good-DMR
chr1	1961550	1961663	4	-0.095	non-DMR
chr1	1963448	1964319	4	-0.013	non-DMR
chr1	1967577	1968442	4	0.084	non-DMR
chr1	1972611	1973390	3	0.064	non-DMR
chr1	1974099	1975045	4	0.01	non-DMR
chr1	1979008	1979775	4	0.023	non-DMR
chr1	1981094	1981917	4	-0.06	non-DMR
chr1	1983724	1983792	4	0.037	non-DMR
chr1	1986381	1986490	4	-0.007	non-DMR
chr1	1987906	1988273	4	-0.002	non-DMR
chr1	1990517	1990591	4	0.011	non-DMR
chr1	1994729	1994787	4	0.01	non-DMR
chr1	1999207	1999259	4	-0.033	non-DMR
chr1	2004744	2005661	5	0.017	non-DMR
chr1	2008026	2008930	6	-0.01	non-DMR
chr1	2020389	2021064	4	0.025	non-DMR
chr1	2022394	2023366	4	-0.084	non-DMR
chr1	2029733	2030795	6	-0.079	non-DMR
chr1	2032517	2032556	4	0.095	non-DMR
chr1	2036652	2036782	4	-0.073	non-DMR
chr1	2041225	2042349	6	-0.065	non-DMR
chr1	2043224	2043295	4	0.074	non-DMR
chr1	2047435	2048017	4	0.079	non-DMR
chr1	2049524	2050361	4	0.018	non-DMR
chr1	2052055	2052724	4	0.068	non-DMR
chr1	2054790	2055776	4	-0.0	non-DMR
chr1	2058158	2058248	4	0.065	non-DMR
chr1	2065427	2065493	4	0.045	non-DMR
chr1	2072728	2073785	6	0.058	non-DMR
chr1	2076694	2077520	4	0.087	non-DMR
chr1	2081922	2082860	4	0.003	non-DMR
chr1	2086503	2087337	4	0.007	non-DMR
chr1	2091831	2092792	5	-0.182	good-DMR
chr1	2099144	2099217	4	-0.001	non-DMR
chr1	2101293	2101384	4	-0.077	non-DMR
chr1	2104677	2105550	4	0.019	non-DMR
chr1	2108680	2109181	4	0.011	non-DMR
chr1	2112870	2113736	5	0.36	good-DMR
chr1	2120110	2120138	4	0.059	non-DMR
chr1	2124442	2125270	5	-0.017	non-DMR
chr1	2127086	2127531	4	0.015	non-DMR
chr1	2129685	2130729	4	0.096	non-DMR
chr1	2134414	2134791	4	0.065	non-DMR
chr1	2138754	2139859	5	-0.201	good-DMR
chr1	2146371	2147300	4	0.042	non-DMR
chr1	2150402	2151394	5	0.112	good-DMR
chr1	2158491	2158580	4	-0.024	non-DMR
chr1	2160466	2161265	4	0.077	non-DMR
chr1	2163110	2163169	4	0.003	non-DMR
chr1	2174591	2175535	5	-0.072	non-DMR
chr1	2178691	2179371	4	0.022	non-DMR
chr1	2181566	2182463	4	-0.032	non-DMR
chr1	2184380	2185317	5	-0.078	non-DMR
chr1	2185900	2186784	4	0.062	non-DMR
chr1	2193769	2193861	4	0.026	non-DMR
chr1	2200966	2201073	4	-0.078	non-DMR
chr1	2203379	2204338	4	-0.073	non-DMR
chr1	2206333	2206423	4	-0.026	non-DMR
chr1	2208335	2208428	4	-0.025	non-DMR
chr1	2211444	2212175	4	-0.048	non-DMR
chr1	2217638	2218581	5	-0.016	non-DMR
chr1	2224276	2224384	4	0.018	non-DMR
chr1	2230759	2231143	4	0.06	non-DMR
chr1	2235175	2236154	4	0.013	non-DMR
chr1	2237015	2237124	4	0.069	non-DMR
chr1	2241403	2242003	4	-0.044	non-DMR
chr1	2243158	2243226	4	-0.055	non-DMR
chr1	2251942	2252876	5	0.058	non-DMR
chr1	2257549	2258356	4	0.004	non-DMR
chr1	2263980	2264063	4	0.035	non-DMR
chr1	2266194	2266253	4	-0.067	non-DMR
chr1	2268057	2268920	5	0.024	non-DMR
chr1	2269981	2270889	5	-0.045	non-DMR
chr1	2273761	2274575	5	0.019	non-DMR
chr1	2280129	2281041	5	0.015	non-DMR
chr1	2282963	2283013	4	0.041	non-DMR
chr1	2285932	2286809	4	0.006	non-DMR
chr1	2290729	2290816	4	0.053	non-DMR
chr1	2292390	2292455	4	-0.03	non-DMR
chr1	2295289	2295420	4	-0.011	non-DMR
chr1	2301882	2302973	7	-0.037	non-DMR
chr1	2304296	2305221	4	0.005	non-DMR
chr1	2307097	2308029	4	0.067	non-DMR
chr1	2309157	2310172	4	-0.042	non-DMR
chr1	2319860	2319951	4	-0.025	non-DMR
chr1	2330001	2330647	4	0.019	non-DMR
chr1	2332839	2333503	4	-0.061	non-DMR
chr1	2334707	2334791	4	-0.018	non-DMR
chr1	2336208	2336329	4	0.069	non-DMR
chr1	2337992	2338722	4	0.056	non-DMR
chr1	2340668	2341496	4	-0.05	non-DMR
chr1	2343285	2344111	4	0.067	non-DMR
chr1	2345853	2346783	6	0.104	good-DMR
chr1	2350395	2351375	4	-0.042	non-DMR
chr1	2355673	2356446	4	0.023	non-DMR
chr1	2358234	2358303	4	-0.063	non-DMR
chr1	2363653	2363736	4	0.036	non-DMR
chr1	2365140	2366008	5	-0.088	non-DMR
chr1	2366610	2367304	4	0.014	non-DMR
chr1	2371471	2372450	4	0.019	non-DMR
chr1	2373988	2374906	4	-0.021	non-DMR
chr1	2375929	2376017	4	-0.027	non-DMR
chr1	2378820	2378860	4	0.031	non-DMR
chr1	2380251	2380294	4	-0.093	non-DMR
chr1	2382991	2383996	6	0.012	non-DMR
chr1	2384665	2385551	4	-0.037	non-DMR
chr1	2386907	2387010	4	0.03	non-DMR
chr1	2388721	2388815	4	0.019	non-DMR
chr1	2393565	2394488	6	0.282	good-DMR
chr1	2395787	2396587	4	-0.028	non-DMR
chr1	2399989	2400737	4	-0.088	non-DMR
chr1	2401718	2402796	7	0.067	non-DMR
chr1	2403895	2404759	3	-0.077	non-DMR
chr1	2406284	2407258	6	0.252	good-DMR
chr1	2407828	2408790	4	0.002	non-DMR
chr1	2416457	2416538	4	0.038	non-DMR
chr1	2419056	2419917	4	0.054	non-DMR
chr1	2420835	2421895	7	0.219	good-DMR
chr1	2426715	2427473	4	-0.016	non-DMR
chr1	2430846	2430922	4	-0.072	non-DMR
chr1	2433669	2434747	7	-0.046	non-DMR
chr1	2444042	2444108	4	-0.092	non-DMR
chr1	2451886	2451963	4	-0.043	non-DMR
chr1	2454180	2454259	4	-0.047	non-DMR
chr1	2462941	2464017	7	0.088	good-DMR
chr1	2465813	2466663	4	-0.011	non-DMR
chr1	2474818	2475987	4	-0.059	non-DMR
chr1	2476741	2477462	4	-0.026	non-DMR
chr1	2480115	2480204	4	0.065	non-DMR
chr1	2482293	2482956	4	-0.066	non-DMR
chr1	2484371	2485265	7	-0.041	non-DMR
chr1	2495215	2496280	4	0.073	non-DMR
chr1	2500204	2500909	4	0.098	non-DMR
chr1	2505068	2505140	4	0.025	non-DMR
chr1	2509392	2510133	4	0.005	non-DMR
chr1	2515930	2515996	4	-0.005	non-DMR
chr1	2521968	2522878	4	-0.044	non-DMR
chr1	2530084	2530175	4	0.02	non-DMR
chr1	2531884	2532763	8	-0.031	non-DMR
chr1	2534147	2535040	4	0.055	non-DMR
chr1	2539116	2539241	4	-0.034	non-DMR
chr1	2543817	2543938	4	0.043	non-DMR
chr1	2546385	2547327	6	-0.06	non-DMR
chr1	2558605	2559495	5	0.052	non-DMR
chr1	2561474	2561572	4	0.1	non-DMR
chr1	2565309	2565392	4	-0.001	non-DMR
chr1	2567246	2568347	6	0.02	non-DMR
chr1	2571995	2573060	5	0.013	non-DMR
chr1	2574732	2574838	4	-0.022	non-DMR
chr1	2577040	2577740	4	-0.087	non-DMR
chr1	2583935	2583976	4	0.045	non-DMR
