chr	start	end	CpG_count	mean_delta_methylation	category
chr1	493806	494313	22	-0.361	good-DMR
chr1	497857	497933	4	0.027	non-DMR
chr1	502543	502626	4	0.033	non-DMR
chr1	504008	504445	4	0.007	non-DMR
chr1	505990	506467	16	0.314	good-DMR
chr1	507033	507506	5	0.094	non-DMR
chr1	508787	509243	4	0.007	non-DMR
chr1	511188	511260	4	0.004	non-DMR
chr1	514325	514712	4	-0.043	non-DMR
chr1	516333	516940	4	0.016	non-DMR
chr1	522273	522708	2	-0.079	non-DMR
chr1	525326	525625	4	-0.086	non-DMR
chr1	526265	526314	4	-0.002	non-DMR
chr1	527820	528308	3	-0.014	non-DMR
chr1	529937	530456	21	0.216	good-DMR
chr1	531027	531437	2	-0.095	non-DMR
chr1	535322	535879	4	-0.065	non-DMR
chr1	537393	537885	3	0.038	non-DMR
chr1	543877	544000	4	-0.008	non-DMR
chr1	545051	545435	4	0.016	non-DMR
chr1	546694	546805	4	-0.039	non-DMR
chr1	551910	551976	4	0.009	non-DMR
chr1	555837	555837	1	0.008	non-DMR
chr1	557644	558108	4	0.002	non-DMR
chr1	567273	567372	4	-0.07	non-DMR
chr1	570883	570970	4	0.036	non-DMR
chr1	574454	574969	4	-0.027	non-DMR
chr1	579559	579858	4	-0.042	non-DMR
chr1	582679	583151	3	-0.081	non-DMR
chr1	584448	584952	17	0.035	non-DMR
chr1	585643	585664	4	0.051	non-DMR
chr1	586845	587293	4	0.063	non-DMR
chr1	588536	588624	4	0.068	non-DMR
chr1	589712	589804	4	0.021	non-DMR
chr1	591942	592047	4	0.082	non-DMR
chr1	594247	594697	3	-0.097	non-DMR
chr1	598373	598457	4	-0.048	non-DMR
chr1	609225	609800	3	0.032	non-DMR
chr1	616471	617061	4	0.019	non-DMR
chr1	620398	620470	4	0.026	non-DMR
chr1	621872	622338	4	-0.074	non-DMR
chr1	623908	624395	3	-0.073	non-DMR
chr1	625010	625496	2	-0.043	non-DMR
chr1	626604	627065	4	0.098	non-DMR
chr1	628830	629283	20	0.278	good-DMR
chr1	632793	633306	3	0.071	non-DMR
chr1	634227	634592	3	-0.063	non-DMR
chr1	638538	638961	4	-0.052	non-DMR
chr1	642457	642950	3	0.042	non-DMR
chr1	645768	646208	3	-0.049	non-DMR
chr1	648061	648657	4	-0.014	non-DMR
chr1	649827	650284	3	0.065	non-DMR
chr1	651404	651939	3	0.058	non-DMR
chr1	656789	656884	4	-0.033	non-DMR
chr1	657880	658431	3	-0.051	non-DMR
chr1	663245	663330	4	0.008	non-DMR
chr1	666399	666891	4	-0.05	non-DMR
chr1	669373	669801	3	0.095	non-DMR
chr1	671717	672232	4	-0.013	non-DMR
chr1	673183	673649	4	0.087	non-DMR
chr1	674504	674954	4	0.082	non-DMR
chr1	675863	675925	4	-0.048	non-DMR
chr1	682998	683290	4	0.062	non-DMR
chr1	684695	684794	4	0.031	non-DMR
chr1	687063	687174	4	-0.1	non-DMR
chr1	688796	689303	4	0.025	non-DMR
chr1	691285	691580	4	0.03	non-DMR
chr1	693062	693527	3	0.04	non-DMR
chr1	694626	695157	3	0.028	non-DMR
chr1	700183	700589	17	-0.245	good-DMR
chr1	702592	703032	4	-0.087	non-DMR
chr1	704157	704652	21	0.281	good-DMR
chr1	705383	705868	4	-0.022	non-DMR
chr1	706457	706911	4	-0.056	non-DMR
chr1	707884	708004	4	-0.022	non-DMR
chr1	710016	710560	5	0.297	good-DMR
chr1	713799	714323	5	0.029	non-DMR
chr1	718766	719155	16	0.24	good-DMR
chr1	720915	721345	4	0.077	non-DMR
chr1	727508	727985	3	-0.066	non-DMR
chr1	728685	728781	4	-0.017	non-DMR
chr1	730483	730930	4	0.044	non-DMR
chr1	736267	736696	3	-0.008	non-DMR
chr1	744634	744747	4	0.002	non-DMR
chr1	755980	756067	4	0.008	non-DMR
chr1	757999	758519	5	0.309	good-DMR
chr1	762807	763304	5	0.293	good-DMR
chr1	767228	767737	4	-0.079	non-DMR
chr1	768430	768495	4	0.029	non-DMR
chr1	771854	772300	3	0.085	non-DMR
chr1	773539	773960	5	0.049	non-DMR
chr1	775251	775304	4	0.062	non-DMR
chr1	777605	778039	4	0.069	non-DMR
chr1	779680	780144	4	-0.008	non-DMR
chr1	782756	782836	4	-0.085	non-DMR
chr1	785199	785245	4	-0.062	non-DMR
chr1	786500	786793	4	0.007	non-DMR
chr1	790382	790865	3	0.002	non-DMR
chr1	792599	792993	2	0.038	non-DMR
chr1	798526	799007	5	0.042	non-DMR
chr1	800095	800528	4	-0.006	non-DMR
chr1	802045	802605	29	0.292	good-DMR
chr1	804496	804953	3	-0.075	non-DMR
chr1	807940	808025	4	0.018	non-DMR
chr1	812403	812853	3	-0.062	non-DMR
chr1	813933	814443	3	-0.04	non-DMR
chr1	816398	816628	2	-0.068	non-DMR
chr1	818739	819088	4	0.073	non-DMR
chr1	824521	824600	4	-0.011	non-DMR
chr1	827419	827470	4	-0.04	non-DMR
chr1	832219	832710	4	-0.087	non-DMR
chr1	834053	834560	5	0.27	notable-DMR
chr1	836067	836542	17	-0.254	good-DMR
chr1	837528	838004	5	0.077	non-DMR
chr1	842210	842300	4	0.015	non-DMR
chr1	844186	844736	4	0.072	non-DMR
chr1	850144	850513	4	-0.003	non-DMR
chr1	853219	853334	4	0.077	non-DMR
chr1	857229	857796	28	0.219	good-DMR
chr1	858947	859440	20	0.307	good-DMR
chr1	861943	862439	4	0.024	non-DMR
chr1	865403	865950	4	0.035	non-DMR
chr1	868078	868437	4	-0.038	non-DMR
chr1	870203	870540	3	-0.026	non-DMR
chr1	872065	872544	3	0.047	non-DMR
chr1	873278	873800	4	-0.01	non-DMR
chr1	876336	876410	4	0.022	non-DMR
chr1	877362	877773	2	-0.014	non-DMR
chr1	879594	880024	3	0.089	non-DMR
chr1	881571	881633	4	0.068	non-DMR
chr1	887741	887852	4	-0.021	non-DMR
chr1	893240	893690	4	-0.003	non-DMR
chr1	895064	895115	4	-0.039	non-DMR
chr1	898569	898641	4	-0.004	non-DMR
chr1	900221	900733	21	0.234	good-DMR
chr1	904289	904379	4	-0.086	non-DMR
chr1	906637	906727	4	-0.086	non-DMR
chr1	909932	910474	3	-0.002	non-DMR
chr1	913849	913896	4	0.033	non-DMR
chr1	917402	917927	4	0.009	non-DMR
chr1	919897	919992	4	-0.076	non-DMR
chr1	922872	923292	3	0.008	non-DMR
chr1	924241	924313	4	0.082	non-DMR
chr1	928312	928797	3	0.014	non-DMR
chr1	932115	932592	24	0.39	good-DMR
chr1	936009	936481	2	-0.018	non-DMR
chr1	937469	937517	4	0.002	non-DMR
chr1	938523	938574	4	0.08	non-DMR
chr1	943752	944283	3	-0.037	non-DMR
chr1	945291	945772	4	-0.042	non-DMR
chr1	947493	947815	4	0.1	non-DMR
chr1	950995	951056	4	0.018	non-DMR
chr1	952813	953200	4	-0.067	non-DMR
chr1	956717	956824	4	0.044	non-DMR
chr1	959133	959579	3	-0.017	non-DMR
chr1	962082	962508	3	0.089	non-DMR
chr1	963663	963741	4	0.009	non-DMR
chr1	966840	967291	4	-0.028	non-DMR
chr1	969546	969910	4	0.0	non-DMR
chr1	971783	972295	4	0.063	non-DMR
chr1	977397	977480	4	-0.024	non-DMR
chr1	980739	980812	4	0.001	non-DMR
chr1	981680	981775	4	-0.084	non-DMR
chr1	985203	985323	4	-0.045	non-DMR
chr1	986302	986713	3	-0.019	non-DMR
chr1	989575	989655	4	0.004	non-DMR
chr1	993420	993846	3	-0.062	non-DMR
chr1	995212	995272	4	0.065	non-DMR
chr1	998981	999511	25	0.219	good-DMR
chr1	1000670	1001115	4	0.053	non-DMR
chr1	1002566	1002639	4	-0.03	non-DMR
chr1	1008283	1008775	23	0.246	good-DMR
chr1	1010973	1011053	4	0.028	non-DMR
chr1	1012267	1012688	3	-0.057	non-DMR
chr1	1013488	1013936	4	0.015	non-DMR
chr1	1017043	1017457	4	0.069	non-DMR
chr1	1022962	1023455	3	0.072	non-DMR
chr1	1024012	1024416	4	-0.021	non-DMR
chr1	1029671	1030158	3	0.023	non-DMR
chr1	1036246	1036690	2	-0.063	non-DMR
chr1	1038286	1038793	4	-0.069	non-DMR
chr1	1040263	1040759	4	-0.053	non-DMR
chr1	1041637	1042083	3	-0.088	non-DMR
chr1	1046492	1046581	4	-0.079	non-DMR
chr1	1048101	1048531	2	-0.055	non-DMR
chr1	1051714	1052114	3	0.001	non-DMR
chr1	1053967	1054426	5	-0.076	non-DMR
chr1	1056163	1056661	5	-0.032	non-DMR
chr1	1057209	1057627	5	-0.044	non-DMR
chr1	1058997	1059522	5	0.354	good-DMR
chr1	1065519	1065611	4	-0.075	non-DMR
chr1	1070780	1071270	3	0.038	non-DMR
chr1	1073474	1074015	4	0.031	non-DMR
chr1	1077363	1077871	20	0.259	good-DMR
chr1	1078836	1079261	3	0.071	non-DMR
chr1	1081445	1081765	4	0.04	non-DMR
chr1	1083311	1083753	3	-0.013	non-DMR
chr1	1087047	1087512	2	0.043	non-DMR
chr1	1088838	1088930	4	0.027	non-DMR
chr1	1099604	1099725	4	0.012	non-DMR
chr1	1100840	1100876	4	-0.001	non-DMR
chr1	1103288	1103725	4	0.083	non-DMR
chr1	1107516	1107965	4	0.012	non-DMR
chr1	1109636	1109687	4	-0.018	non-DMR
chr1	1113072	1113545	3	-0.036	non-DMR
chr1	1118832	1119235	4	0.05	non-DMR
chr1	1120059	1120553	19	0.286	good-DMR
chr1	1122536	1122988	2	0.053	non-DMR
chr1	1124826	1125308	4	-0.013	non-DMR
chr1	1128485	1129010	4	-0.057	non-DMR
chr1	1129869	1130352	4	-0.07	non-DMR
chr1	1131902	1131919	4	0.077	non-DMR
chr1	1133745	1133825	4	0.023	non-DMR
chr1	1135081	1135506	4	0.077	non-DMR
chr1	1137405	1137931	24	0.331	good-DMR
chr1	1139790	1139882	4	-0.071	non-DMR
chr1	1140758	1140841	4	-0.081	non-DMR
chr1	1143896	1144304	3	-0.063	non-DMR
chr1	1147073	1147616	6	-0.047	non-DMR
chr1	1149548	1150020	4	-0.031	non-DMR
chr1	1151459	1151978	4	-0.054	non-DMR
chr1	1153077	1153486	5	-0.04	non-DMR
chr1	1154095	1154639	5	0.045	non-DMR
chr1	1157067	1157522	2	0.066	non-DMR
chr1	1160751	1161196	4	0.051	non-DMR
chr1	1161991	1162114	4	0.093	non-DMR
chr1	1165206	1165300	4	-0.008	non-DMR
chr1	1166450	1166866	5	0.018	non-DMR
chr1	1168196	1168242	4	0.022	non-DMR
chr1	1169204	1169749	3	0.035	non-DMR
chr1	1172269	1172781	16	-0.348	good-DMR
chr1	1173808	1173931	4	-0.01	non-DMR
chr1	1176002	1176053	4	-0.045	non-DMR
chr1	1178308	1178817	4	-0.072	non-DMR
chr1	1184574	1184640	4	0.1	non-DMR
chr1	1188780	1189153	4	0.002	non-DMR
chr1	1191206	1191320	4	-0.049	non-DMR
chr1	1193199	1193644	4	0.069	non-DMR
chr1	1194308	1194895	3	-0.088	non-DMR
chr1	1196847	1196916	4	-0.098	non-DMR
chr1	1200843	1201332	24	-0.249	good-DMR
chr1	1201932	1202436	4	-0.094	non-DMR
chr1	1203091	1203584	3	-0.095	non-DMR
chr1	1206267	1206757	2	0.06	non-DMR
chr1	1216597	1216665	4	-0.006	non-DMR
chr1	1218945	1219426	4	-0.074	non-DMR
chr1	1221258	1221720	19	0.028	non-DMR
chr1	1222408	1222750	20	0.291	good-DMR
chr1	1224478	1225032	3	0.065	non-DMR
chr1	1227508	1227893	19	-0.231	good-DMR
chr1	1228871	1228988	4	0.022	non-DMR
chr1	1233995	1234512	3	0.096	non-DMR
chr1	1235920	1236418	2	-0.038	non-DMR
chr1	1241100	1241612	4	0.018	non-DMR
chr1	1244391	1244924	3	0.023	non-DMR
chr1	1249388	1249474	4	-0.055	non-DMR
chr1	1253315	1253748	4	-0.045	non-DMR
chr1	1260069	1260461	16	-0.007	non-DMR
chr1	1261374	1261846	22	-0.388	good-DMR
chr1	1263786	1263872	4	0.073	non-DMR
chr1	1268473	1268542	4	0.083	non-DMR
chr1	1269500	1270013	5	-0.233	good-DMR
chr1	1270930	1271323	4	0.016	non-DMR
chr1	1272605	1272681	4	-0.067	non-DMR
chr1	1274993	1275611	4	-0.099	non-DMR
chr1	1279539	1280035	22	-0.202	good-DMR
chr1	1280625	1281123	4	-0.029	non-DMR
chr1	1285111	1285639	21	-0.225	good-DMR
chr1	1286473	1286917	2	0.03	non-DMR
chr1	1288692	1289156	3	0.027	non-DMR
chr1	1290314	1290786	3	0.092	non-DMR
chr1	1292742	1293158	4	0.021	non-DMR
chr1	1297332	1297421	4	0.055	non-DMR
chr1	1300161	1300594	4	0.008	non-DMR
chr1	1301587	1302123	4	-0.003	non-DMR
chr1	1303292	1303780	3	-0.055	non-DMR
chr1	1307783	1307864	4	0.09	non-DMR
chr1	1310844	1310961	4	-0.037	non-DMR
chr1	1312569	1312669	4	-0.013	non-DMR
chr1	1314938	1315497	4	-0.099	non-DMR
chr1	1318794	1318887	4	-0.011	non-DMR
chr1	1320053	1320128	4	-0.078	non-DMR
chr1	1328178	1328589	3	-0.054	non-DMR
chr1	1336214	1336559	4	-0.094	non-DMR
chr1	1339825	1340311	4	-0.054	non-DMR
chr1	1341310	1341372	4	0.026	non-DMR
chr1	1344956	1345457	4	-0.014	non-DMR
chr1	1350623	1351134	21	0.017	non-DMR
chr1	1353120	1353602	3	-0.011	non-DMR
chr1	1355905	1356281	4	-0.044	non-DMR
chr1	1357833	1358252	4	-0.085	non-DMR
chr1	1360528	1360638	4	-0.057	non-DMR
chr1	1362410	1362477	4	0.028	non-DMR
chr1	1366820	1367264	3	0.023	non-DMR
chr1	1368665	1369196	22	0.273	good-DMR
chr1	1372267	1372360	4	-0.073	non-DMR
chr1	1373875	1374310	2	-0.088	non-DMR
chr1	1377458	1377514	4	-0.005	non-DMR
chr1	1379430	1380025	4	-0.043	non-DMR
chr1	1384798	1385097	4	-0.027	non-DMR
chr1	1386860	1387320	19	0.213	good-DMR
chr1	1388463	1388957	29	0.257	good-DMR
chr1	1390112	1390524	2	0.079	non-DMR
chr1	1391950	1392379	2	0.031	non-DMR
chr1	1393269	1393378	4	-0.013	non-DMR
chr1	1396125	1396723	5	0.05	non-DMR
chr1	1401863	1402381	19	-0.364	good-DMR
chr1	1407068	1407213	4	-0.038	non-DMR
chr1	1408974	1409410	20	0.318	good-DMR
chr1	1412195	1412686	4	-0.072	non-DMR
chr1	1416578	1417138	4	-0.1	non-DMR
chr1	1418289	1418731	3	-0.066	non-DMR
chr1	1420171	1420643	3	-0.007	non-DMR
chr1	1423363	1423797	3	-0.003	non-DMR
chr1	1429095	1429518	4	0.093	non-DMR
chr1	1431511	1431611	4	0.023	non-DMR
chr1	1434787	1435307	4	-0.072	non-DMR
chr1	1436882	1437361	3	-0.042	non-DMR
chr1	1440839	1441412	4	-0.064	non-DMR
chr1	1444531	1444598	4	0.006	non-DMR
chr1	1445759	1446252	5	0.288	good-DMR
chr1	1447580	1448017	3	-0.067	non-DMR
chr1	1449973	1450058	4	0.015	non-DMR
chr1	1453744	1454220	4	-0.083	non-DMR
chr1	1460176	1460647	4	-0.065	non-DMR
chr1	1462265	1462746	18	-0.278	good-DMR
chr1	1464470	1464528	4	0.079	non-DMR
chr1	1466856	1466933	4	0.006	non-DMR
chr1	1477253	1477656	4	-0.049	non-DMR
chr1	1478583	1479029	4	-0.015	non-DMR
chr1	1482457	1482910	4	0.019	non-DMR
chr1	1483950	1484494	6	0.241	good-DMR
chr1	1485207	1485713	4	-0.08	non-DMR
chr1	1497585	1497692	4	-0.007	non-DMR
chr1	1504025	1504080	4	-0.001	non-DMR
chr1	1505005	1505468	4	-0.006	non-DMR
chr1	1505993	1506088	4	0.088	non-DMR
chr1	1507417	1507849	3	0.09	non-DMR
chr1	1508753	1508782	4	0.048	non-DMR
chr1	1509864	1509934	4	-0.017	non-DMR
chr1	1511000	1511503	4	0.015	non-DMR
chr1	1512203	1512638	3	0.074	non-DMR
chr1	1514476	1514895	3	-0.094	non-DMR
chr1	1523479	1523917	3	0.0	non-DMR
chr1	1525915	1526353	4	0.073	non-DMR
chr1	1528277	1528764	18	-0.245	good-DMR
chr1	1529546	1529618	4	0.06	non-DMR
chr1	1531148	1531274	4	0.019	non-DMR
chr1	1533330	1533818	4	0.049	non-DMR
chr1	1536962	1537426	4	0.019	non-DMR
chr1	1542659	1543159	5	-0.018	non-DMR
chr1	1545144	1545705	25	0.211	good-DMR
chr1	1548670	1548774	4	-0.028	non-DMR
chr1	1551065	1551138	4	0.036	non-DMR
chr1	1555163	1555625	5	-0.006	non-DMR
chr1	1556566	1557069	3	0.062	non-DMR
chr1	1558339	1558845	4	0.077	non-DMR
chr1	1560258	1560378	4	-0.062	non-DMR
chr1	1562506	1562506	1	0.025	non-DMR
chr1	1563890	1564387	3	-0.081	non-DMR
chr1	1566406	1566814	3	0.093	non-DMR
chr1	1568288	1568791	4	0.026	non-DMR
chr1	1570402	1570876	2	-0.055	non-DMR
chr1	1571711	1572229	3	-0.053	non-DMR
chr1	1576154	1576235	4	-0.082	non-DMR
chr1	1578105	1578542	3	-0.001	non-DMR
chr1	1579276	1579816	4	-0.098	non-DMR
chr1	1584241	1584287	4	-0.031	non-DMR
chr1	1585556	1586016	3	0.043	non-DMR
chr1	1587044	1587515	4	-0.002	non-DMR
chr1	1588922	1589007	4	0.028	non-DMR
chr1	1591914	1592340	4	0.008	non-DMR
chr1	1594040	1594613	3	0.037	non-DMR
chr1	1596963	1597415	22	0.332	notable-DMR
chr1	1599012	1599463	4	0.011	non-DMR
chr1	1600389	1600776	3	-0.039	non-DMR
chr1	1601329	1601895	5	-0.03	non-DMR
chr1	1602427	1602519	4	-0.014	non-DMR
chr1	1604267	1604769	4	0.096	non-DMR
chr1	1607916	1608405	5	-0.034	non-DMR
chr1	1609286	1609370	4	-0.019	non-DMR
chr1	1612190	1612300	4	-0.034	non-DMR
chr1	1613641	1613736	4	-0.02	non-DMR
chr1	1615942	1616000	4	-0.068	non-DMR
chr1	1617241	1617719	3	0.078	non-DMR
chr1	1624633	1625159	3	0.059	non-DMR
chr1	1626191	1626605	21	0.286	good-DMR
chr1	1631603	1632090	3	-0.008	non-DMR
chr1	1632812	1632888	4	0.077	non-DMR
chr1	1635279	1635750	3	-0.058	non-DMR
chr1	1638214	1638620	3	-0.002	non-DMR
chr1	1639759	1639875	4	0.064	non-DMR
chr1	1648952	1649477	22	0.232	good-DMR
chr1	1650632	1651092	3	-0.06	non-DMR
chr1	1653659	1654139	21	0.25	good-DMR
chr1	1656326	1656792	25	0.184	good-DMR
chr1	1660039	1660488	21	0.242	good-DMR
chr1	1661410	1661464	4	-0.059	non-DMR
chr1	1666027	1666527	3	0.032	non-DMR
chr1	1668242	1668699	4	0.016	non-DMR
chr1	1671491	1671939	3	0.013	non-DMR
chr1	1674771	1675178	3	-0.047	non-DMR
chr1	1679211	1679312	4	-0.035	non-DMR
chr1	1681673	1681736	4	0.018	non-DMR
chr1	1685799	1686362	4	0.075	non-DMR
chr1	1687356	1687876	4	-0.039	non-DMR
chr1	1693145	1693244	4	-0.082	non-DMR
chr1	1697361	1697830	20	0.253	good-DMR
chr1	1698584	1698955	2	-0.05	non-DMR
chr1	1702239	1702284	4	0.033	non-DMR
chr1	1710240	1710307	4	0.011	non-DMR
chr1	1712440	1712905	4	-0.011	non-DMR
chr1	1713917	1714018	4	-0.083	non-DMR
chr1	1715622	1716147	5	0.019	non-DMR
chr1	1717714	1718259	3	0.065	non-DMR
chr1	1719561	1719905	4	-0.047	non-DMR
chr1	1720798	1720879	4	0.08	non-DMR
chr1	1726434	1726904	4	0.015	non-DMR
chr1	1727970	1728500	3	0.087	non-DMR
chr1	1730122	1730585	4	-0.016	non-DMR
chr1	1732253	1732652	17	-0.494	notable-DMR
chr1	1733851	1734326	4	0.052	non-DMR
chr1	1739862	1739944	4	-0.076	non-DMR
chr1	1741158	1741549	3	-0.099	non-DMR
chr1	1743893	1743956	4	-0.092	non-DMR
chr1	1746777	1747342	3	0.073	non-DMR
chr1	1749456	1749911	4	0.033	non-DMR
chr1	1751182	1751577	3	-0.011	non-DMR
chr1	1753355	1753912	5	0.302	good-DMR
chr1	1757020	1757551	5	0.269	good-DMR
chr1	1759504	1759630	4	0.02	non-DMR
chr1	1769136	1769556	18	-0.201	good-DMR
chr1	1770578	1770689	4	0.064	non-DMR
chr1	1772058	1772508	4	-0.046	non-DMR
chr1	1774219	1774644	4	-0.071	non-DMR
chr1	1775328	1775794	3	0.059	non-DMR
chr1	1776509	1776821	4	-0.035	non-DMR
chr1	1777878	1778312	4	-0.018	non-DMR
chr1	1779887	1780333	4	0.008	non-DMR
chr1	1782029	1782499	4	-0.06	non-DMR
chr1	1783622	1783711	4	-0.03	non-DMR
chr1	1785891	1786339	4	0.046	non-DMR
chr1	1790115	1790658	4	-0.048	non-DMR
chr1	1792206	1792320	4	0.005	non-DMR
chr1	1797776	1798296	5	0.04	non-DMR
chr1	1799400	1800024	23	0.205	good-DMR
chr1	1800586	1801074	4	0.004	non-DMR
chr1	1807089	1807472	2	-0.06	non-DMR
chr1	1808683	1809234	3	0.045	non-DMR
chr1	1813434	1813954	5	0.195	good-DMR
chr1	1815442	1815890	5	0.284	good-DMR
chr1	1816581	1816959	4	0.006	non-DMR
chr1	1822415	1822910	4	-0.011	non-DMR
chr1	1824183	1824279	4	-0.012	non-DMR
chr1	1825309	1825421	4	-0.01	non-DMR
chr1	1835516	1835615	4	0.083	non-DMR
chr1	1838610	1839044	4	-0.059	non-DMR
chr1	1840649	1841152	4	0.017	non-DMR
chr1	1843725	1844192	4	0.022	non-DMR
chr1	1845949	1846021	4	-0.064	non-DMR
chr1	1847933	1848457	4	0.096	non-DMR
chr1	1849022	1849461	4	-0.082	non-DMR
chr1	1850235	1850583	4	-0.004	non-DMR
chr1	1852243	1852713	4	-0.09	non-DMR
chr1	1856267	1856800	25	0.401	good-DMR
chr1	1858119	1858539	3	-0.033	non-DMR
chr1	1867079	1867550	4	0.076	non-DMR
