chr	start	end	CpG_count	mean_delta_methylation	category
chr1	426551	426623	4	-0.013	non-DMR
chr1	433623	434645	7	-0.027	non-DMR
chr1	436422	437473	40	-0.27	good-DMR
chr1	439002	439982	4	0.058	non-DMR
chr1	443776	443891	4	0.01	non-DMR
chr1	446641	446716	4	0.032	non-DMR
chr1	448539	449458	8	0.269	notable-DMR
chr1	450064	450123	4	0.015	non-DMR
chr1	452068	452143	4	-0.087	non-DMR
chr1	454194	454995	4	0.078	non-DMR
chr1	456945	457893	4	-0.054	non-DMR
chr1	459704	460658	39	0.355	good-DMR
chr1	461701	462635	5	-0.001	non-DMR
chr1	464540	465417	6	0.273	good-DMR
chr1	469266	469391	4	0.031	non-DMR
chr1	474014	474053	4	-0.04	non-DMR
chr1	476245	477318	7	0.031	non-DMR
chr1	478886	478941	4	-0.078	non-DMR
chr1	482244	482337	4	-0.001	non-DMR
chr1	484271	485154	4	0.047	non-DMR
chr1	495762	496715	38	0.282	good-DMR
chr1	503256	503366	4	-0.01	non-DMR
chr1	504862	505531	4	-0.04	non-DMR
chr1	509745	510616	4	0.051	non-DMR
chr1	512782	512833	4	-0.012	non-DMR
chr1	515244	515825	4	-0.07	non-DMR
chr1	517680	518532	4	0.029	non-DMR
chr1	519183	519883	4	0.062	non-DMR
chr1	528010	528079	4	0.074	non-DMR
chr1	532246	533292	8	0.252	good-DMR
chr1	533826	534593	4	-0.035	non-DMR
chr1	535351	535439	4	0.013	non-DMR
chr1	540405	541549	6	0.356	good-DMR
chr1	544097	545124	4	-0.036	non-DMR
chr1	546124	547168	7	0.31	good-DMR
chr1	561904	562944	6	0.134	good-DMR
chr1	563908	564839	4	0.025	non-DMR
chr1	566224	567085	4	0.002	non-DMR
chr1	568161	569033	5	0.06	non-DMR
chr1	571964	573001	5	-0.035	non-DMR
chr1	576518	577530	37	0.37	good-DMR
chr1	578815	578926	4	-0.037	non-DMR
chr1	580621	581630	4	0.07	non-DMR
chr1	583175	584103	4	-0.002	non-DMR
chr1	593890	593943	4	0.045	non-DMR
chr1	599907	600820	4	-0.046	non-DMR
chr1	601765	601893	4	0.09	non-DMR
chr1	603995	604737	4	0.076	non-DMR
chr1	606171	607084	6	0.034	non-DMR
chr1	608958	609656	4	-0.009	non-DMR
chr1	613675	614115	9	0.211	sub-DMR
chr1	617916	618043	4	0.083	non-DMR
chr1	620657	621254	4	-0.007	non-DMR
chr1	637227	638183	7	0.001	non-DMR
chr1	639791	640664	5	0.276	good-DMR
chr1	645570	646576	5	0.008	non-DMR
chr1	647293	648398	42	0.33	good-DMR
chr1	651373	651411	4	-0.013	non-DMR
chr1	654194	654846	4	-0.013	non-DMR
chr1	661084	662198	5	0.275	good-DMR
chr1	663680	663778	4	-0.049	non-DMR
chr1	666578	667576	38	-0.225	good-DMR
chr1	668988	669932	4	-0.045	non-DMR
chr1	673521	674380	4	0.064	non-DMR
chr1	676168	677148	4	0.003	non-DMR
chr1	678359	679401	6	-0.259	good-DMR
chr1	680041	680921	5	-0.302	good-DMR
chr1	682195	683086	6	0.228	good-DMR
chr1	690868	690917	4	0.057	non-DMR
chr1	695960	696806	7	-0.299	good-DMR
chr1	700312	700941	4	-0.003	non-DMR
chr1	707782	708753	6	-0.013	non-DMR
chr1	710630	710694	4	0.065	non-DMR
chr1	716040	716115	4	-0.036	non-DMR
chr1	719068	720121	4	0.034	non-DMR
chr1	723926	724632	4	0.05	non-DMR
chr1	725609	726706	5	0.203	inconsistent-DMR
chr1	728382	729425	6	0.016	non-DMR
chr1	730638	731431	5	0.183	good-DMR
chr1	733116	733896	4	0.015	non-DMR
chr1	737585	737639	4	-0.011	non-DMR
chr1	743130	743195	4	0.029	non-DMR
chr1	745245	745662	4	0.054	non-DMR
chr1	748209	749204	5	0.01	non-DMR
chr1	749756	750662	40	-0.306	good-DMR
chr1	752174	752740	4	-0.056	non-DMR
chr1	761928	762770	4	0.021	non-DMR
chr1	764828	765680	4	0.064	non-DMR
chr1	768366	769191	4	0.004	non-DMR
chr1	770469	771445	6	-0.016	non-DMR
chr1	773145	774154	6	0.201	good-DMR
chr1	775217	775258	4	0.038	non-DMR
chr1	778562	779369	36	0.268	good-DMR
chr1	782771	783579	33	0.166	inconsistent-DMR
chr1	785079	785877	4	-0.098	non-DMR
chr1	786669	786753	4	-0.021	non-DMR
chr1	795565	796557	4	-0.021	non-DMR
chr1	802709	803527	35	-0.28	good-DMR
chr1	804267	805199	4	0.052	non-DMR
chr1	806105	806973	4	-0.083	non-DMR
chr1	811974	813086	5	-0.113	good-DMR
chr1	821411	822541	7	0.018	non-DMR
chr1	824546	825537	5	0.197	good-DMR
chr1	827292	827739	4	-0.023	non-DMR
chr1	834598	835203	4	-0.03	non-DMR
chr1	836677	837442	3	-0.074	non-DMR
chr1	845934	846016	4	0.083	non-DMR
chr1	848475	848610	4	-0.063	non-DMR
chr1	853464	854434	9	0.042	non-DMR
chr1	857367	857484	4	-0.086	non-DMR
chr1	862161	862224	4	-0.019	non-DMR
chr1	866001	866743	4	-0.002	non-DMR
chr1	867824	868408	4	-0.051	non-DMR
chr1	875446	876322	4	-0.008	non-DMR
chr1	884577	884662	4	-0.045	non-DMR
chr1	886591	887107	6	0.296	sub-DMR
chr1	889067	890061	4	-0.067	non-DMR
chr1	891160	891209	4	0.086	non-DMR
chr1	893622	893708	4	0.065	non-DMR
chr1	903592	903653	4	0.044	non-DMR
chr1	905764	906785	8	0.304	notable-DMR
chr1	908009	908522	4	0.059	non-DMR
chr1	910411	910497	4	0.066	non-DMR
chr1	914402	915268	5	-0.023	non-DMR
chr1	916768	917615	4	0.046	non-DMR
chr1	918445	919259	4	-0.074	non-DMR
chr1	922198	923393	6	0.049	non-DMR
chr1	926169	926265	4	0.017	non-DMR
chr1	930572	930618	4	-0.027	non-DMR
chr1	935506	936400	4	0.01	non-DMR
chr1	937754	938628	4	-0.005	non-DMR
chr1	944394	944839	4	-0.001	non-DMR
chr1	948849	948949	4	0.029	non-DMR
chr1	956353	956971	4	-0.093	non-DMR
chr1	958014	958676	4	0.026	non-DMR
chr1	961592	961677	4	0.078	non-DMR
chr1	963134	963727	4	0.021	non-DMR
chr1	969180	969973	4	-0.042	non-DMR
chr1	970812	971738	4	-0.009	non-DMR
chr1	973423	974312	4	-0.006	non-DMR
chr1	975128	976037	4	0.084	non-DMR
chr1	977200	977299	4	-0.017	non-DMR
chr1	979586	980277	4	0.078	non-DMR
chr1	981888	982847	5	0.204	good-DMR
chr1	992084	993133	9	-0.032	non-DMR
chr1	993782	994794	5	0.062	non-DMR
chr1	995759	996656	5	0.031	non-DMR
chr1	997509	997608	4	0.066	non-DMR
chr1	1002753	1003515	28	0.105	inconsistent-DMR
chr1	1004983	1005691	4	-0.066	non-DMR
chr1	1013790	1014621	4	-0.072	non-DMR
chr1	1018304	1019272	6	0.312	good-DMR
chr1	1020806	1020864	4	-0.023	non-DMR
chr1	1025019	1026127	43	0.29	good-DMR
chr1	1027766	1028682	5	0.005	non-DMR
chr1	1030486	1031478	5	0.26	good-DMR
chr1	1037727	1038717	6	-0.038	non-DMR
chr1	1039753	1039803	4	0.041	non-DMR
chr1	1042553	1042612	4	0.005	non-DMR
chr1	1047768	1047863	4	-0.066	non-DMR
chr1	1049601	1049663	4	0.014	non-DMR
chr1	1051277	1052037	4	0.005	non-DMR
chr1	1057970	1058639	4	-0.018	non-DMR
chr1	1060141	1061274	4	-0.031	non-DMR
chr1	1062658	1062743	4	0.026	non-DMR
chr1	1064909	1065372	4	-0.011	non-DMR
chr1	1073586	1074608	4	0.096	non-DMR
chr1	1080665	1080768	4	0.067	non-DMR
chr1	1083123	1084012	4	-0.017	non-DMR
chr1	1091166	1091958	4	-0.036	non-DMR
chr1	1105768	1105808	4	-0.006	non-DMR
chr1	1114732	1115768	50	-0.298	good-DMR
chr1	1117191	1118242	7	0.218	good-DMR
chr1	1119069	1119153	4	-0.062	non-DMR
chr1	1123271	1123937	4	-0.076	non-DMR
chr1	1130458	1130920	4	0.033	non-DMR
chr1	1133947	1134904	42	0.332	notable-DMR
chr1	1135976	1136358	4	0.035	non-DMR
chr1	1138215	1139351	8	-0.265	good-DMR
chr1	1140062	1140988	4	-0.005	non-DMR
chr1	1146383	1147360	4	0.005	non-DMR
chr1	1152047	1152834	4	-0.07	non-DMR
chr1	1155975	1156058	4	-0.058	non-DMR
chr1	1158093	1158150	4	0.001	non-DMR
chr1	1159982	1160025	4	-0.005	non-DMR
chr1	1164645	1164715	4	-0.038	non-DMR
chr1	1166496	1167318	4	-0.061	non-DMR
chr1	1172008	1172115	4	0.004	non-DMR
chr1	1180325	1180383	4	-0.025	non-DMR
chr1	1186634	1187475	4	-0.01	non-DMR
chr1	1188214	1189121	4	0.064	non-DMR
chr1	1190673	1191523	4	-0.016	non-DMR
chr1	1192477	1192547	4	-0.054	non-DMR
chr1	1196844	1197683	32	0.118	inconsistent-DMR
chr1	1204188	1204228	4	0.014	non-DMR
chr1	1206843	1207813	6	-0.033	non-DMR
chr1	1208936	1208988	4	-0.064	non-DMR
chr1	1213905	1214825	6	0.02	non-DMR
chr1	1216412	1217602	6	-0.012	non-DMR
chr1	1219237	1220144	4	-0.045	non-DMR
chr1	1220894	1221855	39	0.238	good-DMR
chr1	1225654	1226460	4	0.066	non-DMR
chr1	1229815	1229902	4	0.013	non-DMR
chr1	1232792	1232893	4	-0.088	non-DMR
chr1	1235701	1236521	4	-0.066	non-DMR
chr1	1247744	1248438	4	0.001	non-DMR
chr1	1250045	1250866	5	-0.368	good-DMR
chr1	1251632	1252259	4	0.056	non-DMR
chr1	1254379	1254453	4	0.064	non-DMR
chr1	1257883	1258981	41	0.243	good-DMR
chr1	1260629	1261043	4	0.081	non-DMR
chr1	1263548	1264604	5	0.237	good-DMR
chr1	1265642	1266569	36	0.235	good-DMR
chr1	1268101	1268466	4	0.08	non-DMR
chr1	1270622	1271668	5	0.147	good-DMR
chr1	1275998	1276116	4	0.017	non-DMR
chr1	1281161	1282253	5	-0.002	non-DMR
chr1	1283406	1284380	33	0.247	good-DMR
chr1	1285071	1286024	6	0.05	non-DMR
chr1	1298197	1298999	34	0.333	good-DMR
chr1	1306301	1306369	4	0.01	non-DMR
chr1	1311513	1312620	40	0.298	good-DMR
chr1	1313273	1314341	7	-0.062	non-DMR
chr1	1321946	1322820	4	0.064	non-DMR
chr1	1324722	1325587	4	0.016	non-DMR
chr1	1326272	1326302	4	0.005	non-DMR
chr1	1331805	1331880	4	0.025	non-DMR
chr1	1334787	1335762	5	0.283	good-DMR
chr1	1337651	1337729	4	0.053	non-DMR
chr1	1349411	1350374	5	-0.025	non-DMR
chr1	1354116	1354633	4	-0.073	non-DMR
chr1	1360067	1361000	4	-0.073	non-DMR
chr1	1362203	1362936	4	-0.007	non-DMR
chr1	1370242	1371144	4	-0.0	non-DMR
chr1	1372121	1373219	7	0.272	notable-DMR
chr1	1377246	1377717	4	-0.091	non-DMR
chr1	1383545	1384300	4	0.04	non-DMR
chr1	1388749	1389902	40	0.306	notable-DMR
chr1	1391476	1392444	4	0.037	non-DMR
chr1	1394456	1395305	34	0.285	good-DMR
chr1	1395951	1396554	4	-0.047	non-DMR
chr1	1398320	1399301	6	0.175	good-DMR
chr1	1410733	1410815	4	0.024	non-DMR
chr1	1417517	1417586	4	-0.065	non-DMR
chr1	1421509	1421607	4	0.025	non-DMR
chr1	1423389	1423494	4	0.024	non-DMR
chr1	1427799	1428728	6	0.027	non-DMR
chr1	1431610	1431714	4	-0.009	non-DMR
chr1	1439086	1439870	4	0.022	non-DMR
chr1	1442062	1442941	4	-0.03	non-DMR
chr1	1449005	1449105	4	-0.002	non-DMR
chr1	1450931	1451007	4	0.022	non-DMR
chr1	1457122	1458093	5	0.316	good-DMR
chr1	1458887	1459448	4	-0.057	non-DMR
chr1	1463274	1463379	4	-0.09	non-DMR
chr1	1465227	1465311	4	-0.025	non-DMR
chr1	1468682	1469334	4	0.022	non-DMR
chr1	1476418	1477528	8	-0.289	good-DMR
chr1	1478325	1479168	6	0.347	good-DMR
chr1	1480870	1480979	4	0.06	non-DMR
chr1	1484510	1485416	4	0.012	non-DMR
chr1	1486801	1487769	4	0.026	non-DMR
chr1	1494336	1495478	6	0.053	non-DMR
chr1	1500228	1500878	4	0.014	non-DMR
chr1	1502994	1503745	4	0.028	non-DMR
chr1	1507592	1508440	4	0.01	non-DMR
chr1	1515446	1515523	4	0.002	non-DMR
chr1	1517663	1518709	4	-0.046	non-DMR
chr1	1523793	1523863	4	-0.003	non-DMR
chr1	1533136	1533209	4	0.054	non-DMR
chr1	1535027	1535774	4	-0.028	non-DMR
chr1	1541524	1542464	7	0.234	good-DMR
chr1	1546331	1547410	50	-0.34	good-DMR
chr1	1548160	1548249	4	-0.038	non-DMR
chr1	1550288	1551255	4	0.053	non-DMR
chr1	1555764	1556654	4	-0.01	non-DMR
chr1	1562424	1563354	4	-0.046	non-DMR
chr1	1564011	1564853	4	0.006	non-DMR
chr1	1566705	1566784	4	0.002	non-DMR
chr1	1572507	1573548	5	-0.178	good-DMR
chr1	1579752	1580745	4	0.075	non-DMR
chr1	1585177	1586030	4	-0.039	non-DMR
chr1	1587321	1587407	4	0.038	non-DMR
chr1	1589817	1590676	4	-0.048	non-DMR
chr1	1592529	1592771	4	0.094	non-DMR
chr1	1605541	1606558	5	0.105	good-DMR
chr1	1614229	1615441	6	-0.038	non-DMR
chr1	1616549	1617587	7	-0.006	non-DMR
chr1	1618738	1618800	4	0.019	non-DMR
chr1	1620983	1621899	35	0.276	good-DMR
chr1	1625231	1626031	26	0.25	good-DMR
chr1	1626985	1627059	4	0.062	non-DMR
chr1	1629930	1630002	4	-0.043	non-DMR
chr1	1631746	1631840	4	-0.087	non-DMR
chr1	1634094	1634192	4	-0.057	non-DMR
chr1	1635951	1636574	4	-0.055	non-DMR
chr1	1648330	1649387	4	-0.05	non-DMR
chr1	1651102	1651217	4	-0.1	non-DMR
chr1	1655787	1655862	4	0.078	non-DMR
chr1	1658043	1659005	4	-0.073	non-DMR
chr1	1662727	1662831	4	-0.086	non-DMR
chr1	1664834	1665908	7	0.05	non-DMR
chr1	1667773	1668759	5	0.085	non-DMR
chr1	1670664	1671536	4	-0.054	non-DMR
chr1	1673529	1674395	5	-0.024	non-DMR
chr1	1675998	1676892	4	0.025	non-DMR
chr1	1678664	1679674	6	-0.057	non-DMR
chr1	1680851	1680947	4	0.071	non-DMR
chr1	1682807	1682884	4	0.046	non-DMR
chr1	1685749	1686594	4	-0.099	non-DMR
chr1	1687227	1688090	4	-0.008	non-DMR
chr1	1689187	1689788	4	-0.052	non-DMR
chr1	1690814	1691502	4	0.015	non-DMR
chr1	1693266	1693349	4	0.045	non-DMR
chr1	1695272	1695932	4	0.016	non-DMR
chr1	1705029	1705458	4	0.03	non-DMR
chr1	1706527	1707353	4	-0.046	non-DMR
chr1	1711045	1711090	4	-0.053	non-DMR
chr1	1713755	1714933	50	-0.32	good-DMR
chr1	1715965	1716934	39	0.282	good-DMR
chr1	1717503	1718556	6	0.017	non-DMR
chr1	1719092	1719180	4	-0.081	non-DMR
chr1	1724616	1724685	4	-0.011	non-DMR
chr1	1729782	1730649	4	0.065	non-DMR
chr1	1732596	1732986	4	-0.074	non-DMR
chr1	1735021	1736001	5	0.057	non-DMR
chr1	1739485	1740473	7	0.223	good-DMR
chr1	1742418	1743297	4	0.041	non-DMR
chr1	1745394	1746355	6	-0.003	non-DMR
chr1	1749256	1750093	4	-0.019	non-DMR
chr1	1751926	1752433	4	-0.005	non-DMR
chr1	1754381	1755463	5	-0.065	non-DMR
chr1	1757131	1757977	5	0.216	sub-DMR
chr1	1758794	1759396	4	-0.045	non-DMR
chr1	1763369	1764264	3	-0.064	non-DMR
chr1	1768433	1769285	4	-0.064	non-DMR
chr1	1772380	1773420	5	0.04	non-DMR
chr1	1775008	1775851	4	-0.073	non-DMR
chr1	1776570	1777314	4	0.053	non-DMR
chr1	1778326	1778406	4	0.021	non-DMR
chr1	1779985	1780837	4	0.098	non-DMR
chr1	1784617	1785647	4	-0.001	non-DMR
chr1	1787438	1788132	5	-0.232	good-DMR
chr1	1797948	1799004	7	0.239	good-DMR
chr1	1800008	1800108	4	-0.042	non-DMR
chr1	1808406	1809295	7	-0.001	non-DMR
chr1	1810218	1811304	6	0.301	good-DMR
chr1	1814584	1815752	6	0.282	good-DMR
chr1	1826546	1827582	6	0.286	good-DMR
chr1	1834846	1834966	4	-0.053	non-DMR
chr1	1837723	1837764	4	-0.044	non-DMR
chr1	1843405	1844171	35	0.345	good-DMR
chr1	1848001	1848839	4	0.08	non-DMR
chr1	1857485	1857822	4	0.007	non-DMR
chr1	1859731	1859844	4	0.008	non-DMR
chr1	1864878	1864972	4	-0.013	non-DMR
chr1	1869914	1870004	4	-0.027	non-DMR
chr1	1871899	1873009	4	0.007	non-DMR
chr1	1874853	1875835	4	0.008	non-DMR
chr1	1876801	1876850	4	0.008	non-DMR
chr1	1878955	1879914	5	0.002	non-DMR
chr1	1884100	1884182	4	-0.075	non-DMR
chr1	1887153	1887236	4	0.051	non-DMR
chr1	1889324	1889910	4	0.021	non-DMR
chr1	1891060	1891158	4	-0.028	non-DMR
chr1	1898584	1898677	4	0.082	non-DMR
chr1	1901971	1902765	5	0.16	good-DMR
chr1	1904072	1904825	4	0.014	non-DMR
chr1	1908407	1909117	4	-0.04	non-DMR
chr1	1910115	1911108	4	0.001	non-DMR
chr1	1915049	1915101	4	-0.042	non-DMR
chr1	1919242	1920092	33	0.344	good-DMR
chr1	1921050	1921968	4	-0.071	non-DMR
chr1	1923182	1923766	4	-0.028	non-DMR
chr1	1938048	1939082	6	0.185	good-DMR
chr1	1940927	1942072	7	-0.029	non-DMR
chr1	1945740	1945807	4	0.042	non-DMR
chr1	1948221	1948832	4	-0.048	non-DMR
chr1	1950440	1951526	6	0.221	good-DMR
chr1	1955736	1956270	4	-0.059	non-DMR
chr1	1958501	1959391	4	0.097	non-DMR
chr1	1961272	1962223	34	-0.276	good-DMR
chr1	1964003	1965043	4	0.01	non-DMR
chr1	1969333	1970503	9	0.23	good-DMR
chr1	1972202	1973033	4	0.04	non-DMR
chr1	1973837	1974801	6	0.051	non-DMR
chr1	1980589	1981636	5	-0.078	non-DMR
chr1	1988503	1989309	4	-0.01	non-DMR
chr1	1997407	1998352	3	-0.017	non-DMR
chr1	1999466	2000333	4	0.067	non-DMR
chr1	2003752	2003845	4	-0.017	non-DMR
chr1	2007833	2007937	4	-0.084	non-DMR
chr1	2009733	2010538	3	0.041	non-DMR
chr1	2011778	2012681	4	0.029	non-DMR
chr1	2014549	2015294	3	0.0	non-DMR
chr1	2016451	2016971	4	-0.008	non-DMR
chr1	2018149	2019079	4	-0.002	non-DMR
chr1	2021073	2022046	4	0.001	non-DMR
chr1	2027217	2027991	4	-0.077	non-DMR
chr1	2030106	2030191	4	-0.024	non-DMR
chr1	2032156	2033269	43	0.295	good-DMR
chr1	2048672	2048751	4	0.008	non-DMR
chr1	2050751	2051199	4	0.043	non-DMR
chr1	2057413	2058277	5	-0.083	non-DMR
chr1	2059867	2059966	4	0.014	non-DMR
chr1	2063277	2064280	4	0.022	non-DMR
chr1	2065182	2065257	4	-0.036	non-DMR
chr1	2075116	2075180	4	0.001	non-DMR
chr1	2077339	2078501	42	0.335	good-DMR
chr1	2085240	2086335	38	0.291	good-DMR
chr1	2087756	2088538	4	-0.078	non-DMR
chr1	2090679	2091544	6	-0.026	non-DMR
chr1	2094837	2095703	4	-0.061	non-DMR
chr1	2100375	2101422	7	0.241	notable-DMR
chr1	2113560	2114446	6	0.067	non-DMR
chr1	2128282	2129260	5	-0.032	non-DMR
chr1	2129906	2129968	4	-0.078	non-DMR
chr1	2134415	2135307	6	-0.033	non-DMR
chr1	2137118	2137204	4	-0.054	non-DMR
chr1	2144163	2145192	6	-0.006	non-DMR
chr1	2154645	2154688	4	0.045	non-DMR
chr1	2165692	2166763	45	0.274	good-DMR
chr1	2170594	2171486	4	0.04	non-DMR
chr1	2173296	2173354	4	-0.0	non-DMR
chr1	2175319	2176319	6	-0.024	non-DMR
chr1	2179628	2180534	33	0.269	good-DMR
chr1	2187536	2188446	4	0.014	non-DMR
chr1	2189899	2190014	4	-0.076	non-DMR
chr1	2191935	2192057	4	-0.032	non-DMR
chr1	2196191	2196786	4	0.072	non-DMR
chr1	2202911	2203865	4	0.032	non-DMR
chr1	2205512	2205607	4	0.064	non-DMR
chr1	2210059	2211099	5	-0.086	non-DMR
chr1	2213444	2213655	7	0.213	sub-DMR
chr1	2214818	2215769	3	0.071	non-DMR
chr1	2222505	2223258	3	-0.07	non-DMR
chr1	2227772	2228778	6	-0.22	good-DMR
chr1	2230411	2230504	4	-0.065	non-DMR
chr1	2232812	2232894	4	-0.015	non-DMR
chr1	2238599	2238660	4	0.022	non-DMR
chr1	2241619	2241710	4	0.004	non-DMR
chr1	2243689	2244674	4	-0.004	non-DMR
chr1	2245832	2246787	4	-0.007	non-DMR
chr1	2248469	2249421	4	-0.068	non-DMR
chr1	2251271	2252151	4	-0.048	non-DMR
chr1	2257110	2257191	4	-0.002	non-DMR
chr1	2261179	2262098	4	0.005	non-DMR
chr1	2263562	2263654	4	0.066	non-DMR
chr1	2268665	2269234	4	0.004	non-DMR
chr1	2270511	2271470	5	0.035	non-DMR
chr1	2273066	2273139	4	-0.014	non-DMR
chr1	2274735	2275593	4	0.082	non-DMR
chr1	2277498	2278456	5	-0.063	non-DMR
chr1	2279255	2280159	36	0.289	good-DMR
chr1	2283894	2284874	5	0.076	non-DMR
chr1	2285738	2286653	5	0.251	good-DMR
chr1	2288143	2288893	4	0.014	non-DMR
chr1	2299772	2299843	4	-0.05	non-DMR
chr1	2303907	2304840	4	-0.048	non-DMR
chr1	2305428	2305460	4	0.052	non-DMR
chr1	2307025	2308082	6	0.144	good-DMR
chr1	2309851	2310836	4	-0.019	non-DMR
chr1	2314196	2315014	4	-0.064	non-DMR
chr1	2316346	2316447	4	-0.002	non-DMR
chr1	2319040	2319854	4	-0.015	non-DMR
chr1	2325951	2326061	4	0.084	non-DMR
chr1	2330360	2331063	4	0.064	non-DMR
chr1	2335984	2337015	5	0.085	non-DMR
chr1	2337795	2337885	4	0.075	non-DMR
chr1	2342647	2343679	4	0.02	non-DMR
chr1	2353163	2353242	4	-0.093	non-DMR
chr1	2354543	2355363	4	-0.023	non-DMR
chr1	2356940	2357001	4	0.014	non-DMR
chr1	2359801	2360698	6	0.276	good-DMR
chr1	2361213	2361299	4	-0.038	non-DMR
chr1	2365546	2366458	4	0.04	non-DMR
chr1	2368020	2368070	4	-0.064	non-DMR
chr1	2373555	2374433	4	0.03	non-DMR
chr1	2376351	2377052	4	-0.063	non-DMR
chr1	2378274	2379075	4	0.018	non-DMR
chr1	2379951	2380076	4	0.005	non-DMR
chr1	2381640	2382417	4	-0.037	non-DMR
chr1	2383314	2384360	5	-0.05	non-DMR
chr1	2390644	2391851	6	0.059	non-DMR
chr1	2399679	2399777	4	-0.004	non-DMR
chr1	2405496	2405587	4	-0.059	non-DMR
chr1	2413536	2414005	4	0.099	non-DMR
chr1	2422857	2423726	4	0.065	non-DMR
chr1	2424292	2425219	4	0.079	non-DMR
chr1	2426960	2427008	4	0.051	non-DMR
chr1	2432929	2433810	4	0.055	non-DMR
chr1	2436044	2436460	4	-0.022	non-DMR
chr1	2442238	2442320	4	-0.051	non-DMR
chr1	2444771	2445273	4	-0.047	non-DMR
chr1	2446314	2447200	7	0.079	non-DMR
chr1	2449105	2449911	4	-0.063	non-DMR
chr1	2451409	2452073	4	-0.098	non-DMR
chr1	2457778	2458806	8	0.232	good-DMR
chr1	2464550	2464650	4	-0.004	non-DMR
chr1	2467841	2468680	5	0.015	non-DMR
chr1	2469996	2470914	5	-0.072	non-DMR
chr1	2471807	2471905	4	-0.05	non-DMR
chr1	2474727	2474803	4	0.013	non-DMR
chr1	2479141	2480217	7	-0.03	non-DMR
chr1	2486222	2487061	4	0.007	non-DMR
chr1	2489125	2489246	4	-0.05	non-DMR
