chr	start	end	CpG_count	mean_delta_methylation	category
chr1	283183	284163	4	0.089	non-DMR
chr1	286411	287478	7	0.012	non-DMR
chr1	288618	288709	4	-0.008	non-DMR
chr1	291253	291359	4	-0.001	non-DMR
chr1	298712	298779	4	0.079	non-DMR
chr1	301541	302532	6	-0.048	non-DMR
chr1	303179	303237	4	0.031	non-DMR
chr1	305629	306694	48	-0.325	good-DMR
chr1	307260	307335	4	-0.027	non-DMR
chr1	309806	310714	4	0.082	non-DMR
chr1	313132	313894	4	0.021	non-DMR
chr1	315925	315976	4	0.073	non-DMR
chr1	319576	320534	6	0.005	non-DMR
chr1	322527	323508	5	0.345	good-DMR
chr1	324725	325608	5	0.272	good-DMR
chr1	330327	331262	4	-0.055	non-DMR
chr1	334670	334720	4	-0.011	non-DMR
chr1	336557	337541	5	-0.025	non-DMR
chr1	340006	340129	4	-0.059	non-DMR
chr1	349498	350582	5	0.29	good-DMR
chr1	351312	351364	4	-0.001	non-DMR
chr1	358761	359717	6	-0.008	non-DMR
chr1	362883	363653	5	0.051	non-DMR
chr1	365457	366359	5	0.339	good-DMR
chr1	367419	367539	4	0.033	non-DMR
chr1	369823	370887	6	-0.015	non-DMR
chr1	372676	373624	35	0.222	good-DMR
chr1	380907	381011	4	-0.083	non-DMR
chr1	384753	384812	4	0.014	non-DMR
chr1	386300	387291	5	-0.082	non-DMR
chr1	390294	391272	6	-0.053	non-DMR
chr1	393290	394357	5	0.333	good-DMR
chr1	396301	397345	6	-0.034	non-DMR
chr1	398343	398452	4	0.017	non-DMR
chr1	402045	403048	6	0.299	notable-DMR
chr1	403686	404470	4	0.058	non-DMR
chr1	406655	407553	4	0.001	non-DMR
chr1	409465	410489	6	0.112	good-DMR
chr1	411573	412556	4	-0.004	non-DMR
chr1	413244	413354	4	0.066	non-DMR
chr1	415075	415145	4	0.062	non-DMR
chr1	417645	417709	4	-0.052	non-DMR
chr1	425670	426483	4	-0.084	non-DMR
chr1	427660	427739	4	0.01	non-DMR
chr1	429643	430644	6	0.085	non-DMR
chr1	431411	431473	4	0.087	non-DMR
chr1	434152	435110	7	0.024	non-DMR
chr1	436292	437384	39	0.342	good-DMR
chr1	441731	442667	4	0.096	non-DMR
chr1	443816	444900	7	0.048	non-DMR
chr1	445621	445664	4	-0.012	non-DMR
chr1	448330	448400	4	-0.02	non-DMR
chr1	450584	450789	5	0.269	sub-DMR
chr1	452156	452934	4	0.071	non-DMR
chr1	455935	456701	4	-0.074	non-DMR
chr1	458673	459536	5	0.075	non-DMR
chr1	460337	461187	4	0.009	non-DMR
chr1	464928	465854	4	0.086	non-DMR
chr1	467429	467566	4	0.013	non-DMR
chr1	472192	473212	5	0.014	non-DMR
chr1	477745	478612	5	-0.07	non-DMR
chr1	480617	481590	6	-0.05	non-DMR
chr1	482970	483005	4	-0.034	non-DMR
chr1	485113	486141	44	0.39	good-DMR
chr1	489644	490546	5	0.006	non-DMR
chr1	494809	495843	7	0.061	non-DMR
chr1	496848	496940	4	-0.063	non-DMR
chr1	498767	499495	4	0.038	non-DMR
chr1	502918	503882	4	0.015	non-DMR
chr1	505231	506293	4	-0.041	non-DMR
chr1	508172	509169	5	0.184	good-DMR
chr1	510719	510812	4	0.002	non-DMR
chr1	515561	515653	4	0.001	non-DMR
chr1	517767	518718	5	0.297	good-DMR
chr1	519239	520249	5	0.38	good-DMR
chr1	521837	522912	6	0.423	good-DMR
chr1	524421	524478	4	-0.006	non-DMR
chr1	531752	531808	4	-0.088	non-DMR
chr1	533586	534553	5	0.291	good-DMR
chr1	536121	536224	4	0.002	non-DMR
chr1	540335	541067	7	0.038	non-DMR
chr1	542507	543444	7	-0.027	non-DMR
chr1	546833	547513	4	0.042	non-DMR
chr1	553123	553937	4	-0.073	non-DMR
chr1	555967	556681	4	0.002	non-DMR
chr1	558203	558980	4	-0.01	non-DMR
chr1	562831	563009	5	0.106	sub-DMR
chr1	564967	565920	4	-0.051	non-DMR
chr1	567276	567353	4	0.051	non-DMR
chr1	569660	570559	4	-0.066	non-DMR
chr1	572052	572990	4	0.039	non-DMR
chr1	574444	574515	4	-0.032	non-DMR
chr1	576775	576870	4	-0.03	non-DMR
chr1	578203	579145	4	0.029	non-DMR
chr1	581002	581768	4	-0.044	non-DMR
chr1	586210	587188	45	-0.329	good-DMR
chr1	590730	590802	4	0.03	non-DMR
chr1	593124	594117	34	-0.309	good-DMR
chr1	595610	596632	41	0.209	good-DMR
chr1	598325	599389	5	0.323	good-DMR
chr1	601152	601683	4	0.013	non-DMR
chr1	604064	605004	4	-0.046	non-DMR
chr1	606548	607597	6	0.212	good-DMR
chr1	608268	609310	6	0.282	good-DMR
chr1	609866	609965	4	-0.007	non-DMR
chr1	611808	612795	6	-0.088	non-DMR
chr1	613496	613568	4	-0.045	non-DMR
chr1	617069	618132	6	0.023	non-DMR
chr1	618983	619029	4	-0.032	non-DMR
chr1	620999	622030	7	0.233	good-DMR
chr1	622852	623898	5	0.331	good-DMR
chr1	628686	628780	4	0.006	non-DMR
chr1	631580	631633	4	0.1	non-DMR
chr1	634131	634991	4	0.06	non-DMR
chr1	635704	636890	44	-0.318	good-DMR
chr1	638345	639400	6	0.14	good-DMR
chr1	642477	643541	40	0.315	good-DMR
chr1	647380	647442	4	-0.066	non-DMR
chr1	649427	650271	4	0.004	non-DMR
chr1	651059	651140	4	0.087	non-DMR
chr1	653328	654013	4	-0.011	non-DMR
chr1	657771	658556	4	0.029	non-DMR
chr1	659782	659878	4	0.09	non-DMR
chr1	669312	669403	4	0.024	non-DMR
chr1	671268	671520	4	-0.08	non-DMR
chr1	673445	673991	4	0.094	non-DMR
chr1	674954	675903	4	0.01	non-DMR
chr1	677866	678814	5	-0.012	non-DMR
chr1	683003	683838	5	0.172	inconsistent-DMR
chr1	684636	685547	4	-0.056	non-DMR
chr1	686254	687225	5	0.323	good-DMR
chr1	691757	691865	4	0.016	non-DMR
chr1	694491	695323	4	0.032	non-DMR
chr1	696388	697211	5	0.345	good-DMR
chr1	697818	698854	7	0.032	non-DMR
chr1	700802	701568	6	0.247	good-DMR
chr1	702388	703353	6	0.252	good-DMR
chr1	706704	707647	5	0.108	inconsistent-DMR
chr1	709247	710262	5	0.2	good-DMR
chr1	712003	713003	5	-0.03	non-DMR
chr1	716937	718120	7	0.03	non-DMR
chr1	718799	718903	4	-0.049	non-DMR
chr1	720338	721347	4	0.009	non-DMR
chr1	725388	726305	4	0.078	non-DMR
chr1	728120	728208	4	-0.018	non-DMR
chr1	730016	730867	4	-0.038	non-DMR
chr1	731530	731622	4	0.085	non-DMR
chr1	734135	734983	4	-0.008	non-DMR
chr1	738427	739416	4	-0.075	non-DMR
chr1	740442	740877	4	0.064	non-DMR
chr1	745252	746341	5	0.347	good-DMR
chr1	749880	749976	4	0.025	non-DMR
chr1	752751	753598	6	0.3	good-DMR
chr1	755563	756232	4	-0.076	non-DMR
chr1	758522	759462	5	-0.034	non-DMR
chr1	760543	761598	5	-0.034	non-DMR
chr1	763497	764527	5	0.193	good-DMR
chr1	765825	765868	4	-0.063	non-DMR
chr1	772195	773242	4	0.043	non-DMR
chr1	773931	774834	5	0.009	non-DMR
chr1	779084	779184	4	-0.025	non-DMR
chr1	781215	782184	4	0.001	non-DMR
chr1	782789	783788	7	0.073	non-DMR
chr1	785640	785720	4	0.047	non-DMR
chr1	792825	793613	4	-0.048	non-DMR
chr1	801156	802040	5	-0.092	non-DMR
chr1	806121	806210	4	-0.06	non-DMR
chr1	807717	808305	4	0.021	non-DMR
chr1	811536	812478	4	0.003	non-DMR
chr1	813836	813908	4	-0.054	non-DMR
chr1	815455	815541	4	0.017	non-DMR
chr1	816987	817796	5	0.153	good-DMR
chr1	821625	821691	4	-0.093	non-DMR
chr1	827276	827336	4	-0.011	non-DMR
chr1	832677	833587	4	0.023	non-DMR
chr1	834303	835163	4	-0.067	non-DMR
chr1	836218	837264	41	0.314	good-DMR
chr1	841196	841826	4	-0.027	non-DMR
chr1	843151	843937	31	-0.269	good-DMR
chr1	844959	845019	4	-0.086	non-DMR
chr1	849847	850267	4	-0.08	non-DMR
chr1	852594	853622	6	-0.0	non-DMR
chr1	854135	854893	4	-0.003	non-DMR
chr1	856540	857722	6	0.212	good-DMR
chr1	858987	860033	43	0.252	notable-DMR
chr1	861935	862902	5	0.062	non-DMR
chr1	863966	864057	4	0.034	non-DMR
chr1	866555	866595	4	0.002	non-DMR
chr1	871867	871931	4	-0.026	non-DMR
chr1	873805	874898	6	0.003	non-DMR
chr1	875894	875949	4	0.055	non-DMR
chr1	878454	879414	6	-0.239	good-DMR
chr1	886267	887201	5	0.053	non-DMR
chr1	888994	889995	4	-0.025	non-DMR
chr1	891031	891111	4	-0.05	non-DMR
chr1	895502	896368	4	-0.028	non-DMR
chr1	897655	898731	4	0.0	non-DMR
chr1	901813	902728	4	-0.031	non-DMR
chr1	904558	905457	4	-0.076	non-DMR
chr1	906040	907255	6	0.03	non-DMR
chr1	908022	908916	4	-0.053	non-DMR
chr1	910217	910280	4	0.009	non-DMR
chr1	912700	913627	4	-0.005	non-DMR
chr1	915207	916176	4	0.008	non-DMR
chr1	917627	917668	4	0.031	non-DMR
chr1	919303	920001	4	-0.078	non-DMR
chr1	924531	925385	7	0.006	non-DMR
chr1	928588	928685	4	0.032	non-DMR
chr1	931067	931661	4	0.058	non-DMR
chr1	933368	934113	4	-0.019	non-DMR
chr1	935438	936289	4	-0.042	non-DMR
chr1	940190	941070	4	-0.049	non-DMR
chr1	942102	942138	4	0.021	non-DMR
chr1	946718	947789	4	-0.084	non-DMR
chr1	952232	953151	41	-0.348	good-DMR
chr1	954133	955013	3	-0.041	non-DMR
chr1	956686	956796	4	0.081	non-DMR
chr1	958268	958979	4	-0.026	non-DMR
chr1	960705	961486	4	0.005	non-DMR
chr1	963544	963636	4	-0.021	non-DMR
chr1	965138	966115	34	0.187	inconsistent-DMR
chr1	968832	969664	4	0.045	non-DMR
chr1	971633	971733	4	0.021	non-DMR
chr1	976035	976894	30	0.326	good-DMR
chr1	977459	978396	7	0.168	inconsistent-DMR
chr1	980277	981338	7	0.018	non-DMR
chr1	982938	983045	4	0.071	non-DMR
chr1	984842	984961	4	-0.028	non-DMR
chr1	992053	992859	4	-0.059	non-DMR
chr1	997005	998072	45	0.215	good-DMR
chr1	998918	999564	4	0.017	non-DMR
chr1	1004775	1004834	4	0.031	non-DMR
chr1	1007325	1008086	4	-0.078	non-DMR
chr1	1011274	1012265	7	0.006	non-DMR
chr1	1020661	1021468	4	-0.025	non-DMR
chr1	1025185	1026392	47	-0.302	good-DMR
chr1	1028232	1028322	4	-0.005	non-DMR
chr1	1030938	1030979	4	0.013	non-DMR
chr1	1040126	1040231	4	0.054	non-DMR
chr1	1044770	1044834	4	0.059	non-DMR
chr1	1047567	1048452	4	0.075	non-DMR
chr1	1049570	1050710	7	0.056	non-DMR
chr1	1051911	1052433	4	-0.049	non-DMR
chr1	1054693	1055678	5	-0.02	non-DMR
chr1	1057541	1057580	4	-0.043	non-DMR
chr1	1060189	1061059	4	-0.092	non-DMR
chr1	1062612	1063747	6	0.045	non-DMR
chr1	1066276	1066817	4	0.013	non-DMR
chr1	1069291	1070236	6	-0.088	non-DMR
chr1	1073790	1074594	4	-0.017	non-DMR
chr1	1076565	1077128	4	-0.002	non-DMR
chr1	1078925	1079000	4	0.041	non-DMR
chr1	1080541	1081505	4	-0.075	non-DMR
chr1	1083285	1084191	4	0.048	non-DMR
chr1	1087516	1088321	7	0.243	good-DMR
chr1	1092706	1093667	6	0.01	non-DMR
chr1	1094239	1095076	7	-0.028	non-DMR
chr1	1098585	1098622	4	0.096	non-DMR
chr1	1100408	1101361	6	0.258	notable-DMR
chr1	1104674	1105195	4	-0.06	non-DMR
chr1	1107092	1108041	5	0.265	good-DMR
chr1	1109642	1109763	4	0.042	non-DMR
chr1	1111594	1112511	6	0.018	non-DMR
chr1	1113198	1113313	4	0.02	non-DMR
chr1	1115519	1116569	5	0.013	non-DMR
chr1	1119417	1120250	4	0.058	non-DMR
chr1	1120832	1121588	4	-0.031	non-DMR
chr1	1123867	1124781	4	0.038	non-DMR
chr1	1125889	1126957	5	0.247	good-DMR
chr1	1127503	1127595	4	0.089	non-DMR
chr1	1133602	1133666	4	-0.074	non-DMR
chr1	1137266	1137306	4	-0.047	non-DMR
chr1	1142092	1142172	4	0.002	non-DMR
chr1	1145593	1145647	4	0.053	non-DMR
chr1	1152560	1153260	4	-0.019	non-DMR
chr1	1154428	1154456	4	-0.039	non-DMR
chr1	1156615	1157323	4	0.08	non-DMR
chr1	1161168	1162186	5	-0.074	non-DMR
chr1	1163778	1163882	4	-0.046	non-DMR
chr1	1165969	1166042	4	0.013	non-DMR
chr1	1168882	1169791	6	0.249	inconsistent-DMR
chr1	1170616	1171335	4	0.057	non-DMR
chr1	1175922	1177088	5	0.282	good-DMR
chr1	1178153	1178926	4	-0.049	non-DMR
chr1	1180303	1181181	4	-0.076	non-DMR
chr1	1182756	1182779	4	-0.048	non-DMR
chr1	1185495	1185957	4	0.054	non-DMR
chr1	1189278	1189356	4	-0.077	non-DMR
chr1	1196822	1197706	5	0.019	non-DMR
chr1	1198313	1199062	4	0.004	non-DMR
chr1	1202710	1203695	4	0.021	non-DMR
chr1	1214818	1215656	4	-0.077	non-DMR
chr1	1216488	1217394	4	-0.045	non-DMR
chr1	1221829	1222893	49	0.281	good-DMR
chr1	1224182	1225193	37	-0.286	good-DMR
chr1	1226295	1226355	4	-0.02	non-DMR
chr1	1231711	1231811	4	0.035	non-DMR
chr1	1234031	1234990	4	0.078	non-DMR
chr1	1239046	1239952	4	0.081	non-DMR
chr1	1240568	1240660	4	-0.093	non-DMR
chr1	1245955	1246062	4	0.013	non-DMR
chr1	1248425	1248494	4	0.034	non-DMR
chr1	1250407	1250482	4	-0.043	non-DMR
chr1	1252660	1253745	4	-0.09	non-DMR
chr1	1255052	1256046	4	0.016	non-DMR
chr1	1256767	1256835	4	-0.018	non-DMR
chr1	1259378	1260276	4	0.052	non-DMR
chr1	1261839	1262516	4	0.085	non-DMR
chr1	1263429	1264106	4	0.02	non-DMR
chr1	1268637	1269206	4	0.072	non-DMR
chr1	1271206	1272204	6	0.04	non-DMR
chr1	1273751	1274639	33	0.34	good-DMR
chr1	1276267	1277149	4	0.073	non-DMR
chr1	1280635	1281491	5	-0.031	non-DMR
chr1	1282945	1283950	4	0.079	non-DMR
chr1	1288084	1289167	6	-0.016	non-DMR
chr1	1290765	1290872	4	-0.07	non-DMR
chr1	1292628	1292679	4	0.093	non-DMR
chr1	1295131	1296291	50	0.223	good-DMR
chr1	1297850	1298726	4	-0.038	non-DMR
chr1	1301799	1302737	4	-0.051	non-DMR
chr1	1304182	1304906	4	0.004	non-DMR
chr1	1308561	1308629	4	-0.073	non-DMR
chr1	1312872	1313951	7	0.282	notable-DMR
chr1	1315523	1316592	6	-0.012	non-DMR
chr1	1319120	1319165	4	0.044	non-DMR
chr1	1321952	1322867	4	0.005	non-DMR
chr1	1323895	1323942	4	-0.065	non-DMR
chr1	1325634	1326707	4	-0.094	non-DMR
chr1	1327784	1328811	6	0.183	good-DMR
chr1	1330737	1330838	4	-0.046	non-DMR
chr1	1333540	1333668	4	0.006	non-DMR
chr1	1335837	1335937	4	-0.084	non-DMR
chr1	1337454	1337537	4	-0.069	non-DMR
chr1	1341805	1342817	5	0.067	non-DMR
chr1	1343646	1344696	8	0.053	non-DMR
chr1	1345369	1346341	5	-0.406	good-DMR
chr1	1354702	1355569	5	-0.037	non-DMR
chr1	1357417	1358395	6	0.235	good-DMR
chr1	1361300	1362377	6	0.271	good-DMR
chr1	1363877	1364734	7	0.426	good-DMR
chr1	1365390	1366425	7	0.218	good-DMR
chr1	1370033	1371075	5	0.279	good-DMR
chr1	1372002	1373078	4	-0.073	non-DMR
chr1	1374324	1375164	4	0.042	non-DMR
chr1	1379184	1379879	4	-0.027	non-DMR
chr1	1383123	1383197	4	-0.04	non-DMR
chr1	1384903	1384937	4	-0.045	non-DMR
chr1	1387666	1388680	4	0.02	non-DMR
chr1	1390638	1390689	4	0.03	non-DMR
chr1	1392507	1393345	4	0.063	non-DMR
chr1	1394827	1395664	6	-0.317	good-DMR
chr1	1396553	1396597	4	-0.03	non-DMR
chr1	1399502	1399541	4	0.063	non-DMR
chr1	1402149	1403307	7	0.031	non-DMR
chr1	1405210	1405262	4	-0.012	non-DMR
chr1	1407551	1408424	3	-0.022	non-DMR
chr1	1412566	1412648	4	0.009	non-DMR
chr1	1414784	1415631	4	0.069	non-DMR
chr1	1416727	1416848	4	0.072	non-DMR
chr1	1420786	1420861	4	0.003	non-DMR
chr1	1422583	1422664	4	-0.052	non-DMR
chr1	1424255	1424304	4	-0.059	non-DMR
chr1	1427221	1428299	41	0.282	good-DMR
chr1	1433130	1433221	4	0.026	non-DMR
chr1	1435139	1435931	5	-0.043	non-DMR
chr1	1437803	1438390	4	0.073	non-DMR
chr1	1440238	1441206	6	0.005	non-DMR
chr1	1443010	1443695	4	0.004	non-DMR
chr1	1445255	1445339	4	-0.041	non-DMR
chr1	1449180	1449264	4	-0.031	non-DMR
chr1	1451495	1451565	4	-0.012	non-DMR
chr1	1462263	1462318	4	-0.086	non-DMR
chr1	1465109	1465920	4	-0.03	non-DMR
chr1	1469217	1469636	4	-0.042	non-DMR
chr1	1474397	1475275	6	0.064	non-DMR
chr1	1479153	1480210	4	0.002	non-DMR
chr1	1492005	1492128	4	0.055	non-DMR
chr1	1494313	1495209	7	0.232	good-DMR
chr1	1497513	1498599	5	0.34	good-DMR
chr1	1500361	1501540	8	0.343	good-DMR
chr1	1504866	1505369	4	0.086	non-DMR
chr1	1507208	1508119	7	0.044	non-DMR
chr1	1509986	1510590	4	-0.072	non-DMR
chr1	1511982	1512858	4	0.015	non-DMR
chr1	1513867	1514868	7	-0.03	non-DMR
chr1	1517678	1517740	4	0.026	non-DMR
chr1	1520543	1520636	4	0.079	non-DMR
chr1	1522538	1522645	4	-0.021	non-DMR
chr1	1526472	1527561	6	0.259	good-DMR
chr1	1529005	1529852	4	-0.007	non-DMR
chr1	1537416	1538290	30	0.18	good-DMR
chr1	1541363	1542191	4	-0.026	non-DMR
chr1	1543010	1543065	4	0.062	non-DMR
chr1	1545473	1545558	4	0.054	non-DMR
chr1	1549513	1550438	4	0.044	non-DMR
chr1	1551213	1551987	6	0.297	good-DMR
chr1	1553509	1554395	4	0.039	non-DMR
chr1	1556025	1556964	36	-0.223	good-DMR
chr1	1558640	1559792	7	0.0	non-DMR
chr1	1561519	1562594	7	0.033	non-DMR
chr1	1563641	1564660	6	0.005	non-DMR
chr1	1567977	1568981	42	0.275	good-DMR
chr1	1572749	1573784	7	0.279	good-DMR
chr1	1574738	1575893	4	-0.019	non-DMR
chr1	1580030	1580983	5	-0.038	non-DMR
chr1	1582212	1583052	4	-0.041	non-DMR
chr1	1584812	1584896	4	0.017	non-DMR
chr1	1586951	1587720	4	-0.007	non-DMR
chr1	1594038	1594476	4	0.07	non-DMR
chr1	1596669	1597597	4	-0.046	non-DMR
chr1	1599201	1600039	6	-0.013	non-DMR
chr1	1602179	1602238	4	0.061	non-DMR
chr1	1606990	1608087	44	0.323	good-DMR
chr1	1608680	1609744	5	0.273	good-DMR
chr1	1611614	1611674	4	0.076	non-DMR
chr1	1613981	1614096	4	0.049	non-DMR
chr1	1617034	1617729	4	0.011	non-DMR
chr1	1619899	1620851	6	0.237	good-DMR
chr1	1625191	1626091	7	-0.374	good-DMR
chr1	1627571	1627623	4	0.001	non-DMR
chr1	1631650	1632635	4	0.01	non-DMR
chr1	1633313	1634399	6	-0.022	non-DMR
chr1	1636035	1637072	5	-0.074	non-DMR
chr1	1640785	1640905	4	-0.004	non-DMR
chr1	1642347	1643401	6	-0.042	non-DMR
chr1	1644768	1645767	4	-0.019	non-DMR
chr1	1647524	1648674	6	0.064	non-DMR
chr1	1649324	1649419	4	0.061	non-DMR
chr1	1651024	1651868	4	0.025	non-DMR
chr1	1653909	1653990	4	-0.017	non-DMR
chr1	1657404	1658383	4	-0.056	non-DMR
chr1	1659549	1660436	4	-0.029	non-DMR
chr1	1661585	1662554	5	-0.015	non-DMR
chr1	1668068	1668794	4	0.046	non-DMR
chr1	1670268	1670328	4	0.034	non-DMR
chr1	1671766	1672813	41	-0.22	good-DMR
chr1	1674097	1674943	5	0.277	good-DMR
chr1	1676438	1677364	6	0.246	good-DMR
chr1	1680349	1681107	4	0.024	non-DMR
chr1	1682571	1682648	4	-0.071	non-DMR
chr1	1685321	1686078	4	-0.077	non-DMR
chr1	1686920	1686995	4	0.063	non-DMR
chr1	1689534	1689607	4	-0.056	non-DMR
chr1	1695081	1695213	4	-0.042	non-DMR
chr1	1700106	1701217	47	-0.329	good-DMR
chr1	1702151	1702247	4	0.031	non-DMR
chr1	1712509	1713028	7	-0.152	sub-DMR
chr1	1714077	1714169	4	-0.01	non-DMR
chr1	1716644	1717413	4	0.077	non-DMR
chr1	1718677	1718730	4	-0.032	non-DMR
chr1	1720901	1720962	4	0.033	non-DMR
chr1	1723817	1724700	5	-0.029	non-DMR
chr1	1729079	1729135	4	-0.093	non-DMR
chr1	1731082	1731823	4	-0.019	non-DMR
chr1	1737126	1737189	4	-0.085	non-DMR
chr1	1741387	1742341	4	0.066	non-DMR
chr1	1743041	1743964	38	0.0	non-DMR
chr1	1745163	1746015	4	-0.077	non-DMR
chr1	1746946	1747975	6	0.27	good-DMR
chr1	1750542	1750628	4	-0.034	non-DMR
chr1	1752491	1752558	4	0.021	non-DMR
chr1	1757701	1758631	36	0.243	good-DMR
chr1	1759744	1760698	5	0.202	good-DMR
chr1	1765013	1765100	4	0.02	non-DMR
chr1	1767704	1767820	4	-0.012	non-DMR
chr1	1770187	1770236	4	0.044	non-DMR
chr1	1772783	1772872	4	-0.018	non-DMR
chr1	1774769	1775708	39	-0.287	good-DMR
chr1	1778736	1779764	47	0.341	good-DMR
chr1	1782946	1782990	4	-0.005	non-DMR
chr1	1785022	1786012	4	-0.011	non-DMR
chr1	1787061	1787151	4	-0.043	non-DMR
chr1	1789865	1789954	4	-0.05	non-DMR
chr1	1791723	1792759	7	-0.063	non-DMR
chr1	1795783	1796714	4	-0.002	non-DMR
chr1	1798581	1799360	7	-0.046	non-DMR
chr1	1805245	1805310	4	0.007	non-DMR
chr1	1807510	1808605	42	0.346	notable-DMR
chr1	1814558	1814655	4	0.005	non-DMR
chr1	1817263	1817353	4	0.027	non-DMR
chr1	1818988	1819823	4	-0.022	non-DMR
chr1	1820437	1821107	4	-0.018	non-DMR
chr1	1822055	1822923	4	-0.097	non-DMR
chr1	1827342	1828279	5	-0.089	non-DMR
chr1	1829859	1829925	4	0.062	non-DMR
chr1	1832430	1833455	6	0.209	good-DMR
chr1	1834562	1835473	4	-0.018	non-DMR
chr1	1836456	1837337	7	-0.01	non-DMR
chr1	1843734	1843805	4	0.068	non-DMR
chr1	1846106	1847133	4	0.017	non-DMR
chr1	1848339	1849345	6	0.009	non-DMR
chr1	1850126	1851210	6	0.077	non-DMR
chr1	1853033	1853808	4	0.054	non-DMR
chr1	1859645	1859752	4	0.051	non-DMR
chr1	1862687	1863756	6	-0.159	good-DMR
chr1	1865622	1866710	8	0.158	good-DMR
chr1	1868116	1869023	4	0.027	non-DMR
chr1	1872735	1873612	4	0.095	non-DMR
chr1	1877080	1877185	4	0.064	non-DMR
chr1	1880050	1880797	4	0.068	non-DMR
chr1	1882396	1882452	4	0.025	non-DMR
chr1	1886789	1886879	4	-0.081	non-DMR
chr1	1891351	1891435	4	0.073	non-DMR
chr1	1899808	1899871	4	-0.043	non-DMR
chr1	1902693	1903001	4	-0.067	non-DMR
chr1	1907178	1908224	5	0.261	good-DMR
chr1	1908812	1909754	4	0.057	non-DMR
chr1	1912774	1913769	5	0.008	non-DMR
chr1	1915076	1916033	7	0.031	non-DMR
chr1	1917269	1917371	4	-0.087	non-DMR
chr1	1923113	1923936	4	-0.015	non-DMR
chr1	1926075	1926129	4	-0.05	non-DMR
chr1	1928625	1929138	4	-0.034	non-DMR
chr1	1931276	1931839	4	-0.032	non-DMR
chr1	1933646	1934579	4	0.04	non-DMR
chr1	1936500	1937409	5	-0.011	non-DMR
chr1	1942263	1943172	6	0.032	non-DMR
chr1	1944171	1945233	7	0.085	non-DMR
chr1	1946165	1946235	4	0.035	non-DMR
chr1	1948115	1948235	4	-0.016	non-DMR
chr1	1950815	1951824	4	-0.042	non-DMR
chr1	1963978	1964757	4	0.015	non-DMR
chr1	1966905	1967927	7	0.032	non-DMR
chr1	1968572	1969701	46	-0.297	good-DMR
chr1	1980017	1980085	4	-0.011	non-DMR
chr1	1982096	1983080	4	0.042	non-DMR
chr1	1984702	1984790	4	0.068	non-DMR
chr1	1992500	1992599	4	-0.025	non-DMR
chr1	2000634	2000705	4	0.068	non-DMR
chr1	2016200	2017364	8	-0.073	non-DMR
chr1	2017953	2018831	4	-0.024	non-DMR
