chr	start	end	CpG_count	mean_delta_methylation	category
chr1	314301	314500	11	-0.026	non-DMR
chr1	317075	317183	4	0.013	non-DMR
chr1	319072	319148	4	-0.077	non-DMR
chr1	322413	322598	3	-0.062	non-DMR
chr1	324252	324317	4	0.065	non-DMR
chr1	326405	326626	2	0.017	non-DMR
chr1	329467	329645	10	0.03	non-DMR
chr1	330913	330936	4	-0.004	non-DMR
chr1	334000	334196	8	0.34	good-DMR
chr1	337263	337489	3	-0.021	non-DMR
chr1	338540	338680	2	-0.06	non-DMR
chr1	341371	341481	4	-0.046	non-DMR
chr1	346002	346209	3	0.038	non-DMR
chr1	347484	347649	2	-0.076	non-DMR
chr1	350582	350719	2	0.06	non-DMR
chr1	357920	358021	4	0.054	non-DMR
chr1	360971	361119	3	-0.099	non-DMR
chr1	363044	363155	4	0.041	non-DMR
chr1	366182	366267	4	-0.02	non-DMR
chr1	369216	369423	3	-0.015	non-DMR
chr1	371522	371574	4	-0.01	non-DMR
chr1	373905	374092	10	0.035	non-DMR
chr1	374924	375078	3	-0.072	non-DMR
chr1	378665	378836	2	0.019	non-DMR
chr1	380370	380563	2	-0.057	non-DMR
chr1	381376	381591	13	-0.309	good-DMR
chr1	382551	382743	12	-0.347	good-DMR
chr1	384437	384624	8	-0.3	good-DMR
chr1	385274	385427	3	0.061	non-DMR
chr1	386098	386226	2	0.062	non-DMR
chr1	386938	387015	4	0.046	non-DMR
chr1	388711	388878	3	0.038	non-DMR
chr1	390636	390718	4	0.076	non-DMR
chr1	392764	392844	4	-0.032	non-DMR
chr1	398569	398729	2	-0.054	non-DMR
chr1	400119	400265	2	0.048	non-DMR
chr1	403104	403200	4	-0.061	non-DMR
chr1	407824	407913	4	0.006	non-DMR
chr1	409923	410100	9	0.027	non-DMR
chr1	411676	411704	4	0.063	non-DMR
chr1	413249	413436	12	0.394	good-DMR
chr1	414226	414391	3	-0.029	non-DMR
chr1	414949	415130	11	0.311	good-DMR
chr1	416561	416638	4	0.094	non-DMR
chr1	417396	417436	4	0.082	non-DMR
chr1	418632	418790	3	0.055	non-DMR
chr1	420208	420391	2	0.073	non-DMR
chr1	421571	421738	4	0.027	non-DMR
chr1	423453	423547	4	-0.024	non-DMR
chr1	424423	424629	4	0.019	non-DMR
chr1	426283	426454	3	-0.022	non-DMR
chr1	427951	428063	2	0.076	non-DMR
chr1	431420	431642	9	0.315	good-DMR
chr1	432627	432675	4	-0.015	non-DMR
chr1	435513	435613	4	-0.003	non-DMR
chr1	436715	436803	4	0.062	non-DMR
chr1	439611	439784	2	-0.013	non-DMR
chr1	443338	443522	2	0.025	non-DMR
chr1	445052	445265	3	-0.057	non-DMR
chr1	446009	446108	4	0.007	non-DMR
chr1	447961	448112	3	-0.079	non-DMR
chr1	449255	449453	7	0.071	non-DMR
chr1	450646	450829	3	0.073	non-DMR
chr1	453620	453768	2	0.029	non-DMR
chr1	454983	455172	3	0.04	non-DMR
chr1	457042	457075	4	-0.062	non-DMR
chr1	460860	461051	4	-0.07	non-DMR
chr1	463734	463829	4	0.039	non-DMR
chr1	465357	465559	3	0.046	non-DMR
chr1	467033	467215	3	0.053	non-DMR
chr1	469145	469325	3	0.031	non-DMR
chr1	472781	473003	12	0.23	good-DMR
chr1	474238	474321	4	0.005	non-DMR
chr1	477843	478053	3	-0.014	non-DMR
chr1	479787	480016	4	-0.031	non-DMR
chr1	482478	482659	8	0.06	non-DMR
chr1	483663	483869	9	0.272	good-DMR
chr1	485084	485270	4	0.02	non-DMR
chr1	489313	489456	2	-0.082	non-DMR
chr1	494868	495066	13	0.001	non-DMR
chr1	497020	497234	7	-0.011	non-DMR
chr1	498849	499021	8	0.318	good-DMR
chr1	500323	500410	4	-0.021	non-DMR
chr1	503903	504113	3	0.058	non-DMR
chr1	507069	507239	3	0.071	non-DMR
chr1	514790	515013	3	-0.056	non-DMR
chr1	517370	517521	6	0.043	non-DMR
chr1	518115	518154	4	0.002	non-DMR
chr1	519978	520075	4	-0.031	non-DMR
chr1	522008	522069	4	-0.016	non-DMR
chr1	523909	524074	3	0.087	non-DMR
chr1	524912	525095	2	0.078	non-DMR
chr1	528266	528411	3	-0.066	non-DMR
chr1	530401	530497	4	0.075	non-DMR
chr1	531300	531406	4	0.042	non-DMR
chr1	532161	532230	4	-0.015	non-DMR
chr1	536070	536259	3	-0.001	non-DMR
chr1	537082	537133	4	0.039	non-DMR
chr1	540621	540807	3	0.0	non-DMR
chr1	542575	542742	4	0.026	non-DMR
chr1	543910	544059	2	-0.065	non-DMR
chr1	545997	546175	4	0.096	non-DMR
chr1	547266	547327	4	-0.033	non-DMR
chr1	548126	548281	2	0.013	non-DMR
chr1	552280	552379	4	-0.092	non-DMR
chr1	553728	553778	4	-0.028	non-DMR
chr1	556228	556477	2	0.067	non-DMR
chr1	557208	557403	3	0.075	non-DMR
chr1	559611	559684	4	-0.016	non-DMR
chr1	561703	561836	2	-0.022	non-DMR
chr1	567226	567269	4	0.063	non-DMR
chr1	568736	568793	4	-0.067	non-DMR
chr1	570081	570161	4	0.024	non-DMR
chr1	572122	572317	11	0.287	good-DMR
chr1	573090	573303	10	-0.012	non-DMR
chr1	578104	578257	2	0.019	non-DMR
chr1	580755	580835	4	0.022	non-DMR
chr1	582673	582850	3	-0.028	non-DMR
chr1	586713	586767	4	0.032	non-DMR
chr1	588458	588672	9	0.319	good-DMR
chr1	591046	591203	2	-0.095	non-DMR
chr1	594521	594738	9	0.267	good-DMR
chr1	596717	596765	4	-0.078	non-DMR
chr1	598587	598761	2	-0.021	non-DMR
chr1	599899	600027	4	-0.042	non-DMR
chr1	601349	601556	3	-0.077	non-DMR
chr1	606999	607173	2	-0.018	non-DMR
chr1	608849	609031	2	0.042	non-DMR
chr1	612990	613140	2	0.015	non-DMR
chr1	615141	615240	4	0.025	non-DMR
chr1	616919	617039	4	-0.056	non-DMR
chr1	618052	618103	4	0.053	non-DMR
chr1	618824	619010	3	0.0	non-DMR
chr1	623087	623281	9	-0.23	good-DMR
chr1	627497	627611	2	0.029	non-DMR
chr1	629574	629788	11	0.297	good-DMR
chr1	631105	631314	9	0.234	good-DMR
chr1	632318	632491	3	-0.051	non-DMR
chr1	636625	636729	4	0.025	non-DMR
chr1	638025	638220	2	0.076	non-DMR
chr1	639237	639421	3	0.013	non-DMR
chr1	641368	641468	4	0.033	non-DMR
chr1	642349	642529	3	0.014	non-DMR
chr1	645293	645396	4	-0.004	non-DMR
chr1	646039	646078	4	0.086	non-DMR
chr1	646927	647064	2	0.047	non-DMR
chr1	648387	648452	4	0.029	non-DMR
chr1	649465	649559	4	0.1	non-DMR
chr1	652320	652410	4	-0.03	non-DMR
chr1	653931	654097	2	-0.026	non-DMR
chr1	655986	656069	4	0.041	non-DMR
chr1	659229	659387	3	0.06	non-DMR
chr1	662141	662332	9	-0.017	non-DMR
chr1	663218	663279	4	0.062	non-DMR
chr1	664635	664815	2	-0.077	non-DMR
chr1	672936	673102	2	0.025	non-DMR
chr1	674744	674907	9	-0.29	notable-DMR
chr1	676022	676245	11	0.232	good-DMR
chr1	677656	677850	9	0.005	non-DMR
chr1	678749	678949	3	-0.08	non-DMR
chr1	681334	681516	3	0.08	non-DMR
chr1	682822	682901	4	0.025	non-DMR
chr1	683930	684100	3	0.002	non-DMR
chr1	684924	685033	4	-0.071	non-DMR
chr1	686239	686474	3	-0.03	non-DMR
chr1	690066	690154	4	0.033	non-DMR
chr1	697004	697168	3	-0.048	non-DMR
chr1	702166	702357	11	0.275	good-DMR
chr1	702981	703169	3	0.017	non-DMR
chr1	704223	704428	9	0.201	good-DMR
chr1	705399	705482	4	-0.051	non-DMR
chr1	706772	706925	2	-0.075	non-DMR
chr1	708426	708530	4	0.025	non-DMR
chr1	709411	709491	4	-0.021	non-DMR
chr1	710120	710283	3	-0.046	non-DMR
chr1	711211	711412	14	0.271	good-DMR
chr1	713396	713485	4	0.052	non-DMR
chr1	718534	718654	2	0.1	non-DMR
chr1	719519	719571	4	0.015	non-DMR
chr1	721216	721403	2	-0.027	non-DMR
chr1	722327	722395	4	-0.028	non-DMR
chr1	723537	723578	4	0.01	non-DMR
chr1	725225	725416	2	-0.069	non-DMR
chr1	728472	728620	3	-0.056	non-DMR
chr1	730235	730453	3	0.079	non-DMR
chr1	734335	734522	3	-0.063	non-DMR
chr1	736549	736720	10	0.015	non-DMR
chr1	737641	737808	3	-0.04	non-DMR
chr1	738680	738767	4	-0.056	non-DMR
chr1	740802	740994	11	0.284	good-DMR
chr1	742972	743163	3	-0.023	non-DMR
chr1	744241	744365	6	-0.036	non-DMR
chr1	746038	746150	4	0.069	non-DMR
chr1	752661	752815	5	0.202	good-DMR
chr1	754209	754382	8	0.005	non-DMR
chr1	756325	756363	4	-0.014	non-DMR
chr1	759469	759685	3	0.057	non-DMR
chr1	761672	761854	2	0.062	non-DMR
chr1	768693	768859	3	-0.032	non-DMR
chr1	769832	770000	9	0.121	good-DMR
chr1	770839	770890	4	-0.034	non-DMR
chr1	771587	771778	4	-0.034	non-DMR
chr1	773080	773241	3	0.008	non-DMR
chr1	775018	775178	2	-0.024	non-DMR
chr1	776929	776994	4	0.018	non-DMR
chr1	778924	779017	4	0.013	non-DMR
chr1	782350	782553	2	0.06	non-DMR
chr1	787936	788123	2	0.028	non-DMR
chr1	789348	789519	3	-0.022	non-DMR
chr1	790827	790997	4	-0.071	non-DMR
chr1	792550	792749	2	-0.031	non-DMR
chr1	795628	795730	4	0.062	non-DMR
chr1	796774	796947	4	-0.035	non-DMR
chr1	801221	801278	4	0.017	non-DMR
chr1	802913	802974	4	0.002	non-DMR
chr1	806643	806770	2	0.08	non-DMR
chr1	808745	808960	2	0.078	non-DMR
chr1	811457	811643	2	-0.066	non-DMR
chr1	812431	812612	2	-0.098	non-DMR
chr1	814707	814776	4	-0.023	non-DMR
chr1	815836	815900	4	0.012	non-DMR
chr1	818658	818845	9	0.229	good-DMR
chr1	820795	820891	4	-0.076	non-DMR
chr1	822116	822240	2	-0.066	non-DMR
chr1	823034	823194	2	0.013	non-DMR
chr1	824783	824977	2	-0.067	non-DMR
chr1	828007	828140	10	0.047	non-DMR
chr1	829096	829272	2	-0.035	non-DMR
chr1	831740	831884	3	0.094	non-DMR
chr1	837752	837952	10	-0.222	good-DMR
chr1	838652	838703	4	0.011	non-DMR
chr1	840050	840215	2	-0.097	non-DMR
chr1	843082	843303	3	-0.001	non-DMR
chr1	845305	845481	3	-0.045	non-DMR
chr1	848305	848483	2	0.021	non-DMR
chr1	849425	849567	4	-0.083	non-DMR
chr1	851220	851421	2	-0.026	non-DMR
chr1	853182	853392	8	0.049	non-DMR
chr1	856530	856613	4	0.021	non-DMR
chr1	857266	857422	2	0.088	non-DMR
chr1	858276	858321	4	0.019	non-DMR
chr1	859536	859656	2	-0.02	non-DMR
chr1	861509	861670	2	0.059	non-DMR
chr1	866775	866981	4	0.095	non-DMR
chr1	867880	867963	4	-0.099	non-DMR
chr1	869095	869272	3	0.052	non-DMR
chr1	869925	869978	4	-0.076	non-DMR
chr1	871470	871665	3	-0.022	non-DMR
chr1	873208	873234	4	-0.03	non-DMR
chr1	876629	876800	4	0.046	non-DMR
chr1	878508	878678	3	0.017	non-DMR
chr1	880037	880130	4	-0.082	non-DMR
chr1	881103	881242	2	-0.082	non-DMR
chr1	881981	882190	8	0.115	good-DMR
chr1	884088	884295	11	0.316	good-DMR
chr1	887798	887974	12	0.02	non-DMR
chr1	889140	889245	4	0.099	non-DMR
chr1	892966	893157	3	-0.022	non-DMR
chr1	894483	894672	10	0.185	good-DMR
chr1	896058	896110	4	-0.02	non-DMR
chr1	897029	897231	4	-0.091	non-DMR
chr1	898858	899070	13	0.009	non-DMR
chr1	900005	900200	4	0.085	non-DMR
chr1	900797	900903	4	0.037	non-DMR
chr1	903307	903456	3	-0.003	non-DMR
chr1	907277	907440	2	0.086	non-DMR
chr1	908543	908760	4	-0.006	non-DMR
chr1	914770	914826	4	0.031	non-DMR
chr1	915546	915733	4	0.039	non-DMR
chr1	917560	917614	4	-0.022	non-DMR
chr1	919171	919375	2	0.035	non-DMR
chr1	919960	920074	2	-0.098	non-DMR
chr1	922533	922747	9	-0.017	non-DMR
chr1	923674	923866	2	0.042	non-DMR
chr1	925319	925502	3	0.024	non-DMR
chr1	929243	929428	2	-0.055	non-DMR
chr1	930840	931028	11	0.004	non-DMR
chr1	932356	932500	2	-0.016	non-DMR
chr1	937237	937357	4	-0.022	non-DMR
chr1	938481	938683	2	-0.085	non-DMR
chr1	943270	943426	3	-0.023	non-DMR
chr1	944665	944847	2	-0.012	non-DMR
chr1	951922	952089	3	0.028	non-DMR
chr1	953835	953965	2	0.081	non-DMR
chr1	955356	955535	7	0.059	non-DMR
chr1	960443	960524	4	-0.038	non-DMR
chr1	963392	963470	4	-0.009	non-DMR
chr1	964547	964704	6	-0.021	non-DMR
chr1	966423	966657	11	0.27	good-DMR
chr1	967566	967721	2	0.017	non-DMR
chr1	969543	969649	2	0.033	non-DMR
chr1	970812	970894	4	0.033	non-DMR
chr1	973004	973175	3	-0.037	non-DMR
chr1	974394	974569	2	-0.076	non-DMR
chr1	976594	976637	4	-0.081	non-DMR
chr1	977867	978089	2	-0.051	non-DMR
chr1	979690	979852	3	-0.033	non-DMR
chr1	982466	982652	3	-0.055	non-DMR
chr1	983327	983392	4	-0.065	non-DMR
chr1	987365	987509	2	0.012	non-DMR
chr1	992893	993085	3	0.088	non-DMR
chr1	994767	994951	9	0.306	good-DMR
chr1	995935	996109	8	-0.258	good-DMR
chr1	999666	999857	10	0.236	good-DMR
chr1	1001463	1001647	3	0.054	non-DMR
chr1	1003092	1003220	2	-0.088	non-DMR
chr1	1003890	1004056	3	0.089	non-DMR
chr1	1005649	1005810	2	0.088	non-DMR
chr1	1007375	1007529	6	0.035	non-DMR
chr1	1009369	1009552	3	0.072	non-DMR
chr1	1010195	1010329	2	0.082	non-DMR
chr1	1011573	1011685	4	0.018	non-DMR
chr1	1013424	1013616	9	0.024	non-DMR
chr1	1014577	1014770	11	-0.204	good-DMR
chr1	1015977	1016171	3	0.047	non-DMR
chr1	1017903	1018030	3	-0.056	non-DMR
chr1	1018790	1018974	10	0.232	good-DMR
chr1	1020867	1021041	8	0.186	good-DMR
chr1	1026334	1026501	3	0.045	non-DMR
chr1	1027125	1027290	2	0.035	non-DMR
chr1	1028929	1029092	8	0.154	good-DMR
chr1	1031095	1031244	9	0.009	non-DMR
chr1	1035205	1035408	3	-0.054	non-DMR
chr1	1037383	1037481	4	-0.079	non-DMR
chr1	1038452	1038620	3	-0.003	non-DMR
chr1	1039865	1039912	4	0.014	non-DMR
chr1	1041691	1041817	5	-0.03	non-DMR
chr1	1043294	1043478	3	0.086	non-DMR
chr1	1046835	1046905	4	-0.009	non-DMR
chr1	1048509	1048683	3	0.045	non-DMR
chr1	1052065	1052234	2	-0.072	non-DMR
chr1	1055251	1055396	2	-0.093	non-DMR
chr1	1057621	1057696	4	0.09	non-DMR
chr1	1058351	1058542	3	0.034	non-DMR
chr1	1060540	1060724	10	-0.07	non-DMR
chr1	1061326	1061481	3	-0.01	non-DMR
chr1	1062345	1062512	2	-0.045	non-DMR
chr1	1064794	1064821	4	-0.061	non-DMR
chr1	1065728	1065902	6	0.158	good-DMR
chr1	1066825	1066954	3	-0.057	non-DMR
chr1	1069849	1070050	2	-0.018	non-DMR
chr1	1070964	1071086	4	0.042	non-DMR
chr1	1072369	1072436	4	0.052	non-DMR
chr1	1074177	1074205	4	0.005	non-DMR
chr1	1075047	1075210	2	-0.092	non-DMR
chr1	1077229	1077300	4	-0.019	non-DMR
chr1	1078415	1078600	2	0.084	non-DMR
chr1	1080464	1080516	4	0.058	non-DMR
chr1	1081251	1081461	3	-0.042	non-DMR
chr1	1083117	1083261	2	0.021	non-DMR
chr1	1084674	1084735	4	0.082	non-DMR
chr1	1086579	1086778	3	-0.055	non-DMR
chr1	1088157	1088235	4	0.086	non-DMR
chr1	1089988	1090210	3	0.083	non-DMR
chr1	1090916	1090968	4	0.009	non-DMR
chr1	1092437	1092553	2	0.034	non-DMR
chr1	1093299	1093532	13	0.265	good-DMR
chr1	1095917	1096094	8	-0.041	non-DMR
chr1	1096740	1096932	10	-0.22	good-DMR
chr1	1098799	1098993	4	-0.049	non-DMR
chr1	1100643	1100837	2	0.002	non-DMR
chr1	1102805	1102961	3	-0.047	non-DMR
chr1	1103590	1103766	2	0.096	non-DMR
chr1	1106947	1107071	4	-0.061	non-DMR
chr1	1108847	1108906	4	0.035	non-DMR
chr1	1110772	1110949	3	-0.003	non-DMR
chr1	1111534	1111734	2	-0.085	non-DMR
chr1	1112831	1112985	2	0.06	non-DMR
chr1	1113632	1113774	3	-0.021	non-DMR
chr1	1114577	1114744	7	0.252	good-DMR
chr1	1115599	1115788	9	0.208	good-DMR
chr1	1116675	1116749	4	-0.092	non-DMR
chr1	1118691	1118871	3	0.067	non-DMR
chr1	1120758	1120955	3	-0.014	non-DMR
chr1	1122262	1122420	2	0.055	non-DMR
chr1	1123901	1123968	4	0.067	non-DMR
chr1	1125044	1125263	9	0.219	good-DMR
chr1	1128980	1129030	4	-0.088	non-DMR
chr1	1130353	1130466	4	0.023	non-DMR
chr1	1132373	1132551	2	-0.046	non-DMR
chr1	1134850	1135028	9	-0.028	non-DMR
chr1	1136349	1136507	3	-0.01	non-DMR
chr1	1138688	1138924	3	-0.078	non-DMR
chr1	1140688	1140850	2	0.028	non-DMR
chr1	1142437	1142657	14	-0.036	non-DMR
chr1	1144580	1144778	10	0.005	non-DMR
chr1	1145645	1145837	2	-0.014	non-DMR
chr1	1147601	1147657	4	0.063	non-DMR
chr1	1148644	1148747	4	-0.037	non-DMR
chr1	1150526	1150737	12	0.296	good-DMR
chr1	1151620	1151806	7	0.065	non-DMR
chr1	1152943	1153071	2	-0.029	non-DMR
chr1	1159223	1159428	2	-0.028	non-DMR
chr1	1160731	1160917	3	0.046	non-DMR
chr1	1164014	1164156	2	-0.019	non-DMR
chr1	1168307	1168357	4	0.04	non-DMR
chr1	1169428	1169514	4	-0.084	non-DMR
chr1	1170506	1170684	4	-0.019	non-DMR
chr1	1171979	1172020	4	0.066	non-DMR
chr1	1174123	1174164	4	0.013	non-DMR
chr1	1177151	1177239	4	-0.091	non-DMR
chr1	1180623	1180791	2	-0.077	non-DMR
chr1	1183604	1183814	3	0.073	non-DMR
chr1	1184622	1184814	2	-0.047	non-DMR
chr1	1186484	1186658	2	0.097	non-DMR
chr1	1188447	1188528	4	-0.077	non-DMR
chr1	1190048	1190231	4	0.025	non-DMR
chr1	1191003	1191174	3	0.071	non-DMR
chr1	1192314	1192512	3	0.008	non-DMR
chr1	1193781	1193969	3	-0.053	non-DMR
chr1	1195497	1195681	9	0.335	good-DMR
chr1	1197661	1197705	4	0.059	non-DMR
chr1	1199321	1199521	9	0.218	good-DMR
chr1	1200820	1200957	3	-0.019	non-DMR
chr1	1204059	1204252	8	0.047	non-DMR
chr1	1204923	1204962	4	-0.099	non-DMR
chr1	1206098	1206305	10	0.033	non-DMR
chr1	1208964	1209146	4	-0.045	non-DMR
chr1	1211093	1211178	4	0.054	non-DMR
chr1	1212679	1212855	2	-0.077	non-DMR
chr1	1213570	1213762	3	0.01	non-DMR
chr1	1215497	1215640	2	0.026	non-DMR
chr1	1217506	1217567	4	-0.019	non-DMR
chr1	1219913	1220085	2	-0.08	non-DMR
chr1	1221162	1221384	3	0.07	non-DMR
chr1	1222450	1222654	9	0.269	good-DMR
chr1	1224584	1224611	4	-0.079	non-DMR
chr1	1226098	1226305	2	-0.056	non-DMR
chr1	1226827	1227045	3	0.035	non-DMR
chr1	1228699	1228857	2	-0.051	non-DMR
chr1	1231632	1231825	10	0.185	good-DMR
chr1	1233496	1233666	2	0.097	non-DMR
chr1	1234551	1234751	10	0.016	non-DMR
chr1	1236381	1236449	4	0.016	non-DMR
chr1	1238477	1238550	4	0.057	non-DMR
chr1	1242327	1242392	4	0.026	non-DMR
chr1	1246795	1247001	13	0.402	good-DMR
chr1	1248025	1248223	11	0.189	good-DMR
chr1	1249026	1249192	2	0.044	non-DMR
chr1	1252231	1252374	2	-0.063	non-DMR
chr1	1254010	1254086	4	-0.041	non-DMR
chr1	1255465	1255675	3	-0.059	non-DMR
chr1	1257558	1257655	4	0.033	non-DMR
chr1	1259709	1259921	2	-0.095	non-DMR
chr1	1263309	1263480	3	0.028	non-DMR
chr1	1267009	1267222	11	0.217	good-DMR
chr1	1271032	1271233	7	0.311	good-DMR
chr1	1271864	1271997	2	-0.052	non-DMR
chr1	1273620	1273666	4	-0.055	non-DMR
chr1	1275737	1275914	11	0.004	non-DMR
chr1	1277833	1278038	3	-0.03	non-DMR
chr1	1279653	1279871	4	-0.018	non-DMR
chr1	1282734	1282898	3	0.046	non-DMR
chr1	1283594	1283761	2	0.1	non-DMR
chr1	1286351	1286547	3	0.06	non-DMR
chr1	1291278	1291309	4	-0.004	non-DMR
chr1	1292320	1292486	9	-0.041	non-DMR
chr1	1293137	1293297	2	-0.052	non-DMR
chr1	1295097	1295263	2	-0.04	non-DMR
chr1	1298600	1298819	14	0.291	good-DMR
chr1	1299878	1300001	4	0.094	non-DMR
chr1	1307355	1307440	4	-0.008	non-DMR
chr1	1308085	1308278	2	-0.091	non-DMR
chr1	1309135	1309321	2	0.002	non-DMR
chr1	1311147	1311343	2	-0.064	non-DMR
chr1	1312786	1312976	3	0.079	non-DMR
chr1	1314875	1314961	4	-0.027	non-DMR
chr1	1319308	1319498	3	-0.037	non-DMR
chr1	1320677	1320862	10	0.343	good-DMR
chr1	1322859	1323011	3	-0.023	non-DMR
chr1	1323969	1324192	16	0.268	notable-DMR
chr1	1327967	1328122	3	-0.091	non-DMR
chr1	1330775	1330919	2	-0.077	non-DMR
chr1	1331750	1331836	4	0.037	non-DMR
chr1	1333763	1333871	4	0.024	non-DMR
chr1	1335010	1335056	4	-0.014	non-DMR
chr1	1336479	1336682	3	0.015	non-DMR
chr1	1338518	1338706	3	-0.086	non-DMR
chr1	1339841	1339984	3	0.042	non-DMR
chr1	1341559	1341721	10	-0.299	notable-DMR
chr1	1343263	1343344	4	0.02	non-DMR
chr1	1344889	1344979	2	-0.098	non-DMR
chr1	1346809	1347006	10	0.298	notable-DMR
chr1	1348382	1348595	10	0.197	good-DMR
chr1	1349338	1349534	3	0.033	non-DMR
chr1	1352019	1352128	4	-0.018	non-DMR
chr1	1353370	1353467	4	-0.023	non-DMR
chr1	1354359	1354532	3	0.017	non-DMR
chr1	1355289	1355450	2	0.01	non-DMR
chr1	1356279	1356349	4	-0.051	non-DMR
chr1	1357109	1357288	8	0.006	non-DMR
chr1	1358758	1358953	7	-0.048	non-DMR
chr1	1361560	1361688	2	0.008	non-DMR
chr1	1363535	1363743	12	0.03	non-DMR
chr1	1365336	1365483	2	0.023	non-DMR
chr1	1367427	1367600	2	-0.08	non-DMR
chr1	1369116	1369281	3	-0.006	non-DMR
chr1	1370979	1371166	2	0.008	non-DMR
chr1	1372757	1372952	3	-0.049	non-DMR
chr1	1376553	1376690	2	-0.066	non-DMR
chr1	1377900	1378013	4	-0.053	non-DMR
chr1	1379511	1379709	2	0.03	non-DMR
chr1	1384355	1384547	3	-0.003	non-DMR
chr1	1385871	1386091	4	0.018	non-DMR
chr1	1389082	1389253	3	-0.051	non-DMR
chr1	1390625	1390691	4	0.044	non-DMR
chr1	1393281	1393357	4	0.037	non-DMR
chr1	1394857	1395038	4	-0.049	non-DMR
chr1	1395959	1396093	3	-0.067	non-DMR
chr1	1400173	1400358	11	0.218	notable-DMR
chr1	1403469	1403550	4	-0.064	non-DMR
chr1	1416530	1416710	2	-0.053	non-DMR
