chr	start	end	CpG_count	mean_delta_methylation	category
chr1	573306	573417	4	0.014	non-DMR
chr1	577401	577435	4	-0.003	non-DMR
chr1	580295	580395	4	-0.005	non-DMR
chr1	588353	588427	4	-0.024	non-DMR
chr1	592631	592724	4	-0.001	non-DMR
chr1	601697	602795	39	0.269	good-DMR
chr1	605387	605456	4	0.082	non-DMR
chr1	610025	610124	4	-0.039	non-DMR
chr1	614515	614587	4	0.016	non-DMR
chr1	617378	617469	4	0.065	non-DMR
chr1	619614	619669	4	0.01	non-DMR
chr1	621516	621609	4	-0.052	non-DMR
chr1	625428	625476	4	-0.097	non-DMR
chr1	627538	627600	4	-0.019	non-DMR
chr1	636787	636822	4	0.003	non-DMR
chr1	641175	642263	5	-0.047	non-DMR
chr1	643406	643470	4	-0.056	non-DMR
chr1	645979	646041	4	0.039	non-DMR
chr1	647512	648384	30	0.332	good-DMR
chr1	650105	651117	44	0.35	good-DMR
chr1	652273	652323	4	-0.037	non-DMR
chr1	663677	663750	4	-0.046	non-DMR
chr1	667268	668320	41	0.347	good-DMR
chr1	673737	673823	4	-0.094	non-DMR
chr1	676225	676317	4	-0.067	non-DMR
chr1	678738	678778	4	-0.046	non-DMR
chr1	685826	686709	37	-0.3	good-DMR
chr1	688286	688372	4	0.009	non-DMR
chr1	690993	692073	5	-0.208	good-DMR
chr1	698731	698804	4	-0.028	non-DMR
chr1	701526	701618	4	0.055	non-DMR
chr1	707539	707611	4	-0.083	non-DMR
chr1	711413	711526	4	0.07	non-DMR
chr1	716305	717321	43	0.282	good-DMR
chr1	730146	730234	4	0.01	non-DMR
chr1	732472	732566	4	-0.014	non-DMR
chr1	735281	735401	4	-0.089	non-DMR
chr1	739242	739340	4	0.042	non-DMR
chr1	741689	741780	4	0.037	non-DMR
chr1	745667	746562	4	-0.004	non-DMR
chr1	748445	749460	5	0.189	good-DMR
chr1	750661	750739	4	-0.007	non-DMR
chr1	757260	758107	32	0.266	good-DMR
chr1	764265	764322	4	0.033	non-DMR
chr1	766939	767028	4	-0.083	non-DMR
chr1	769945	770917	7	0.375	good-DMR
chr1	772741	772773	4	-0.002	non-DMR
chr1	775700	775753	4	0.023	non-DMR
chr1	783533	784476	44	0.198	good-DMR
chr1	787429	788324	34	0.263	good-DMR
chr1	789095	789190	4	-0.084	non-DMR
chr1	791585	792606	39	0.276	good-DMR
chr1	798980	800105	50	0.241	good-DMR
chr1	801837	801924	4	-0.062	non-DMR
chr1	811322	811431	4	-0.056	non-DMR
chr1	815536	815576	4	0.024	non-DMR
chr1	817599	817700	4	-0.014	non-DMR
chr1	824382	824462	4	0.03	non-DMR
chr1	828261	828303	4	0.0	non-DMR
chr1	830760	830846	4	0.057	non-DMR
chr1	835749	835805	4	0.087	non-DMR
chr1	843215	844325	45	0.306	good-DMR
chr1	848521	848642	4	0.001	non-DMR
chr1	870472	871589	46	0.339	good-DMR
chr1	873189	873298	4	-0.071	non-DMR
chr1	875600	875686	4	-0.018	non-DMR
chr1	879131	880221	53	0.279	good-DMR
chr1	884733	884846	4	-0.045	non-DMR
chr1	887195	887297	4	0.035	non-DMR
chr1	888717	888772	4	-0.011	non-DMR
chr1	892016	892128	4	0.017	non-DMR
chr1	894407	894530	4	0.007	non-DMR
chr1	910974	912091	43	-0.311	good-DMR
chr1	913005	913094	4	-0.086	non-DMR
chr1	924492	924597	4	0.024	non-DMR
chr1	926857	926951	4	-0.038	non-DMR
chr1	929495	929627	4	-0.02	non-DMR
chr1	931860	931904	4	-0.001	non-DMR
chr1	946770	946844	4	-0.082	non-DMR
chr1	950887	950950	4	0.06	non-DMR
chr1	953900	953972	4	0.087	non-DMR
chr1	957632	958528	39	0.169	good-DMR
chr1	964097	964156	4	-0.014	non-DMR
chr1	966178	966853	4	-0.05	non-DMR
chr1	973939	974042	4	-0.042	non-DMR
chr1	977924	977969	4	-0.058	non-DMR
chr1	998875	998965	4	-0.021	non-DMR
chr1	1007385	1008105	30	0.23	good-DMR
chr1	1010486	1011516	37	0.227	good-DMR
chr1	1012452	1013558	41	0.168	good-DMR
chr1	1019843	1020794	5	0.022	non-DMR
chr1	1026406	1026493	4	-0.066	non-DMR
chr1	1030799	1031669	4	-0.032	non-DMR
chr1	1034999	1035084	4	0.06	non-DMR
chr1	1040619	1040724	4	0.014	non-DMR
chr1	1046427	1046525	4	0.067	non-DMR
chr1	1048633	1048720	4	0.089	non-DMR
chr1	1050390	1050481	4	0.035	non-DMR
chr1	1059617	1060600	42	0.238	good-DMR
chr1	1063104	1063165	4	-0.003	non-DMR
chr1	1074755	1074833	4	-0.03	non-DMR
chr1	1079822	1079919	4	0.038	non-DMR
chr1	1084043	1084136	4	-0.042	non-DMR
chr1	1086147	1087315	47	0.292	good-DMR
chr1	1091078	1092119	47	0.235	good-DMR
chr1	1094432	1094509	4	0.056	non-DMR
chr1	1096644	1096673	4	-0.007	non-DMR
chr1	1103532	1104587	39	0.331	good-DMR
chr1	1107986	1108061	4	0.03	non-DMR
chr1	1109764	1109872	4	0.012	non-DMR
chr1	1112766	1112839	4	-0.006	non-DMR
chr1	1116629	1117579	39	0.328	good-DMR
chr1	1124898	1124985	4	0.026	non-DMR
chr1	1128991	1129057	4	-0.034	non-DMR
chr1	1133397	1133452	4	-0.005	non-DMR
chr1	1136085	1136158	4	-0.008	non-DMR
chr1	1142287	1142360	4	-0.025	non-DMR
chr1	1144805	1144910	4	-0.037	non-DMR
chr1	1147166	1147240	4	0.038	non-DMR
chr1	1149641	1149716	4	0.062	non-DMR
chr1	1152224	1152290	4	0.036	non-DMR
chr1	1154924	1155014	4	0.02	non-DMR
chr1	1157179	1157256	4	0.091	non-DMR
chr1	1161404	1161481	4	-0.08	non-DMR
chr1	1167371	1167477	4	-0.053	non-DMR
chr1	1169661	1169750	4	-0.075	non-DMR
chr1	1172358	1172420	4	0.013	non-DMR
chr1	1174479	1175392	42	0.292	good-DMR
chr1	1187594	1187676	4	0.08	non-DMR
chr1	1196591	1196702	4	-0.016	non-DMR
chr1	1198212	1198291	4	-0.097	non-DMR
chr1	1203208	1203257	4	0.002	non-DMR
chr1	1208155	1209049	4	0.03	non-DMR
chr1	1212053	1212794	31	0.304	good-DMR
chr1	1216572	1216633	4	0.015	non-DMR
chr1	1219302	1219369	4	-0.056	non-DMR
chr1	1223656	1223736	4	-0.067	non-DMR
chr1	1225397	1226396	4	-0.043	non-DMR
chr1	1231229	1231266	4	0.031	non-DMR
chr1	1233347	1233435	4	-0.098	non-DMR
chr1	1239575	1239654	4	0.076	non-DMR
chr1	1242134	1242253	4	-0.068	non-DMR
chr1	1244540	1244618	4	-0.086	non-DMR
chr1	1249217	1249292	4	-0.035	non-DMR
chr1	1251590	1252705	49	0.374	good-DMR
chr1	1260147	1260210	4	0.078	non-DMR
chr1	1262752	1263723	5	-0.054	non-DMR
chr1	1265396	1265441	4	0.091	non-DMR
chr1	1268113	1268177	4	-0.014	non-DMR
chr1	1270165	1271077	6	0.264	good-DMR
chr1	1271795	1272756	40	0.32	good-DMR
chr1	1277469	1277536	4	-0.009	non-DMR
chr1	1280249	1280297	4	0.048	non-DMR
chr1	1281774	1281865	4	0.037	non-DMR
chr1	1283499	1283558	4	-0.037	non-DMR
chr1	1289594	1289684	4	-0.063	non-DMR
chr1	1291232	1291331	4	0.078	non-DMR
chr1	1295096	1296137	43	0.307	good-DMR
chr1	1300058	1301027	41	0.25	good-DMR
chr1	1309577	1310570	4	-0.027	non-DMR
chr1	1311564	1311657	4	-0.036	non-DMR
chr1	1321123	1321184	4	-0.013	non-DMR
chr1	1331306	1332333	41	0.226	good-DMR
chr1	1344647	1344732	4	-0.087	non-DMR
chr1	1355312	1356397	43	0.247	good-DMR
chr1	1357239	1357324	4	-0.066	non-DMR
chr1	1365210	1365293	4	0.03	non-DMR
chr1	1367090	1367171	4	0.04	non-DMR
chr1	1371084	1371173	4	0.06	non-DMR
chr1	1373924	1373991	4	-0.003	non-DMR
chr1	1378020	1378151	4	0.019	non-DMR
chr1	1384959	1386097	44	0.293	good-DMR
chr1	1387617	1388451	4	-0.043	non-DMR
chr1	1391369	1391474	4	-0.035	non-DMR
chr1	1394220	1394305	4	-0.058	non-DMR
chr1	1401756	1401796	4	0.003	non-DMR
chr1	1417066	1417149	4	-0.045	non-DMR
chr1	1424629	1424695	4	0.036	non-DMR
chr1	1427093	1427996	4	0.006	non-DMR
chr1	1431112	1431137	4	-0.001	non-DMR
chr1	1440686	1440737	4	-0.095	non-DMR
chr1	1443563	1444424	40	0.326	good-DMR
chr1	1445302	1446180	33	0.286	good-DMR
chr1	1455731	1455781	4	-0.026	non-DMR
chr1	1461199	1461242	4	-0.054	non-DMR
chr1	1469505	1470133	4	0.063	non-DMR
chr1	1473709	1474815	43	-0.257	good-DMR
chr1	1477544	1478448	35	-0.281	good-DMR
chr1	1482368	1482442	4	0.086	non-DMR
chr1	1484488	1484604	4	-0.025	non-DMR
chr1	1486114	1487105	45	0.316	good-DMR
chr1	1492958	1493031	4	0.031	non-DMR
chr1	1494468	1494530	4	0.077	non-DMR
chr1	1496267	1496329	4	0.007	non-DMR
chr1	1499317	1499422	4	0.004	non-DMR
chr1	1508672	1508766	4	-0.047	non-DMR
chr1	1511040	1512097	38	-0.277	good-DMR
chr1	1515598	1515681	4	-0.036	non-DMR
chr1	1518449	1519322	36	0.256	good-DMR
chr1	1521923	1521990	4	-0.02	non-DMR
chr1	1524286	1525139	37	-0.188	good-DMR
chr1	1529753	1530749	42	0.244	good-DMR
chr1	1532091	1532977	39	0.256	good-DMR
chr1	1533934	1533965	4	0.011	non-DMR
chr1	1535991	1536016	4	-0.005	non-DMR
chr1	1543365	1543480	4	-0.059	non-DMR
chr1	1550007	1550088	4	0.049	non-DMR
chr1	1554184	1555031	35	0.257	good-DMR
chr1	1558397	1558455	4	-0.019	non-DMR
chr1	1559840	1561009	6	0.009	non-DMR
chr1	1562562	1562626	4	0.023	non-DMR
chr1	1569119	1569200	4	-0.01	non-DMR
chr1	1572879	1572950	4	0.018	non-DMR
chr1	1575380	1575488	4	-0.066	non-DMR
chr1	1578087	1578148	4	0.093	non-DMR
chr1	1580331	1580435	4	0.01	non-DMR
chr1	1585098	1585967	39	-0.265	good-DMR
chr1	1586809	1586881	4	0.043	non-DMR
chr1	1589454	1589551	4	0.015	non-DMR
chr1	1590931	1590980	4	-0.026	non-DMR
chr1	1597186	1597253	4	0.066	non-DMR
chr1	1599068	1600123	39	-0.296	good-DMR
chr1	1601830	1601930	4	-0.012	non-DMR
chr1	1603826	1603870	4	0.048	non-DMR
chr1	1605972	1606076	4	0.1	non-DMR
chr1	1608522	1609520	4	0.003	non-DMR
chr1	1610617	1610720	4	-0.011	non-DMR
chr1	1613496	1613599	4	0.041	non-DMR
chr1	1615351	1615971	4	0.068	non-DMR
chr1	1617478	1618375	35	-0.249	good-DMR
chr1	1626013	1627077	38	0.296	good-DMR
chr1	1633552	1633615	4	-0.012	non-DMR
chr1	1636223	1637243	7	0.283	good-DMR
chr1	1640515	1640610	4	-0.095	non-DMR
chr1	1642362	1642452	4	-0.048	non-DMR
chr1	1646460	1647330	4	0.078	non-DMR
chr1	1651487	1651563	4	0.057	non-DMR
chr1	1654490	1654572	4	0.049	non-DMR
chr1	1671684	1671778	4	-0.033	non-DMR
chr1	1675986	1676080	4	-0.013	non-DMR
chr1	1681112	1681988	36	0.218	good-DMR
chr1	1695472	1695572	4	-0.052	non-DMR
chr1	1696972	1697069	4	0.001	non-DMR
chr1	1699143	1699249	4	-0.081	non-DMR
chr1	1704226	1704283	4	-0.06	non-DMR
chr1	1709205	1709244	4	0.025	non-DMR
chr1	1710791	1710864	4	-0.079	non-DMR
chr1	1713841	1713889	4	-0.019	non-DMR
chr1	1724356	1724432	4	-0.009	non-DMR
chr1	1726933	1727004	4	0.088	non-DMR
chr1	1730881	1731816	42	0.242	good-DMR
chr1	1732985	1734022	41	0.243	good-DMR
chr1	1735591	1735685	4	0.085	non-DMR
chr1	1737558	1737633	4	-0.098	non-DMR
chr1	1739713	1740439	4	-0.045	non-DMR
chr1	1741848	1741977	4	-0.073	non-DMR
chr1	1744031	1744928	4	0.047	non-DMR
chr1	1748518	1749515	44	0.213	notable-DMR
chr1	1753071	1753166	4	-0.087	non-DMR
chr1	1755659	1755728	4	0.052	non-DMR
chr1	1757476	1758454	38	0.264	good-DMR
chr1	1767452	1767543	4	0.011	non-DMR
chr1	1770828	1771562	4	-0.023	non-DMR
chr1	1773581	1773649	4	0.064	non-DMR
chr1	1787206	1787299	4	0.039	non-DMR
chr1	1791811	1791885	4	-0.007	non-DMR
chr1	1794411	1794462	4	0.042	non-DMR
chr1	1799027	1799091	4	0.092	non-DMR
chr1	1806933	1807019	4	0.015	non-DMR
chr1	1811076	1811144	4	0.027	non-DMR
chr1	1817814	1818749	7	0.347	good-DMR
chr1	1829192	1829253	4	0.1	non-DMR
chr1	1831965	1832953	4	0.049	non-DMR
chr1	1834271	1834343	4	-0.01	non-DMR
chr1	1836306	1836423	4	-0.038	non-DMR
chr1	1840968	1841067	4	-0.062	non-DMR
chr1	1842968	1843020	4	-0.031	non-DMR
chr1	1845030	1845126	4	0.016	non-DMR
chr1	1850247	1850313	4	0.055	non-DMR
chr1	1853142	1854257	46	0.299	good-DMR
chr1	1857726	1857767	4	-0.048	non-DMR
chr1	1859514	1860627	46	-0.178	good-DMR
chr1	1864289	1864378	4	0.003	non-DMR
chr1	1868708	1868791	4	0.086	non-DMR
chr1	1870979	1871024	4	0.048	non-DMR
chr1	1882264	1883288	4	0.083	non-DMR
chr1	1884629	1884694	4	0.023	non-DMR
chr1	1889213	1890326	48	0.306	good-DMR
chr1	1896400	1896451	4	-0.099	non-DMR
chr1	1899698	1900455	4	-0.073	non-DMR
chr1	1901610	1901676	4	-0.008	non-DMR
chr1	1903585	1903617	4	-0.088	non-DMR
chr1	1905759	1906472	4	0.069	non-DMR
chr1	1912617	1912742	4	-0.019	non-DMR
chr1	1915097	1915184	4	0.018	non-DMR
chr1	1921838	1921929	4	-0.01	non-DMR
chr1	1924075	1924116	4	0.007	non-DMR
chr1	1928689	1929408	4	-0.027	non-DMR
chr1	1931071	1931831	4	-0.034	non-DMR
chr1	1933858	1933907	4	0.01	non-DMR
chr1	1942164	1942247	4	0.003	non-DMR
chr1	1949126	1950132	41	0.28	good-DMR
chr1	1950799	1951711	5	0.054	non-DMR
chr1	1966230	1966342	4	-0.022	non-DMR
chr1	1971795	1972772	5	-0.018	non-DMR
chr1	1978982	1979040	4	-0.027	non-DMR
chr1	1987619	1987652	4	-0.034	non-DMR
chr1	1989330	1989435	4	0.012	non-DMR
chr1	1991579	1991640	4	-0.078	non-DMR
chr1	1996509	1996544	4	-0.011	non-DMR
chr1	2002795	2002828	4	0.077	non-DMR
chr1	2011841	2012762	37	0.231	good-DMR
chr1	2021948	2022048	4	0.004	non-DMR
chr1	2023733	2023838	4	0.015	non-DMR
chr1	2038971	2040165	47	0.259	good-DMR
chr1	2043725	2044594	37	0.279	good-DMR
chr1	2055187	2055924	4	0.005	non-DMR
chr1	2060038	2060112	4	-0.034	non-DMR
chr1	2064997	2065101	4	0.073	non-DMR
chr1	2070351	2070410	4	0.072	non-DMR
chr1	2076422	2076505	4	-0.013	non-DMR
chr1	2081025	2081085	4	-0.058	non-DMR
chr1	2085893	2085978	4	-0.035	non-DMR
chr1	2087713	2088844	51	0.219	good-DMR
chr1	2090060	2091140	44	0.271	good-DMR
chr1	2091711	2091809	4	0.073	non-DMR
chr1	2093694	2093792	4	-0.082	non-DMR
chr1	2096175	2096221	4	0.003	non-DMR
chr1	2098655	2098736	4	-0.014	non-DMR
chr1	2102085	2102152	4	0.03	non-DMR
chr1	2104858	2104952	4	-0.024	non-DMR
chr1	2107543	2107673	4	0.032	non-DMR
chr1	2114852	2115824	40	0.27	good-DMR
chr1	2128944	2129009	4	0.024	non-DMR
chr1	2133663	2133744	4	-0.009	non-DMR
chr1	2137656	2138535	30	-0.297	good-DMR
chr1	2139424	2140358	6	0.045	non-DMR
chr1	2146131	2146190	4	-0.094	non-DMR
chr1	2148022	2148076	4	0.079	non-DMR
chr1	2150380	2150450	4	-0.038	non-DMR
chr1	2153459	2153557	4	-0.037	non-DMR
chr1	2155508	2155587	4	-0.065	non-DMR
chr1	2159846	2160721	5	0.018	non-DMR
chr1	2161611	2162542	35	0.232	good-DMR
chr1	2163064	2163863	4	0.023	non-DMR
chr1	2167977	2168056	4	-0.069	non-DMR
chr1	2172655	2172761	4	0.081	non-DMR
chr1	2177564	2178262	4	-0.093	non-DMR
chr1	2180415	2180479	4	0.005	non-DMR
chr1	2185120	2185197	4	-0.022	non-DMR
chr1	2197588	2197647	4	-0.097	non-DMR
chr1	2202054	2202091	4	-0.039	non-DMR
chr1	2208689	2209717	39	0.25	good-DMR
chr1	2210286	2210319	4	-0.048	non-DMR
chr1	2217228	2217332	4	0.007	non-DMR
chr1	2219471	2219548	4	0.033	non-DMR
chr1	2221756	2222895	45	0.266	good-DMR
chr1	2224595	2224678	4	0.006	non-DMR
chr1	2226411	2226508	4	0.087	non-DMR
chr1	2237835	2237958	4	-0.068	non-DMR
chr1	2241854	2241895	4	0.015	non-DMR
chr1	2243728	2244677	6	-0.072	non-DMR
chr1	2246282	2246312	4	-0.09	non-DMR
chr1	2249492	2249565	4	-0.044	non-DMR
chr1	2251550	2251663	4	0.073	non-DMR
chr1	2256546	2257751	50	-0.271	good-DMR
chr1	2267075	2268009	4	-0.017	non-DMR
chr1	2271943	2271996	4	0.058	non-DMR
chr1	2283988	2284703	4	0.073	non-DMR
chr1	2285913	2286008	4	-0.045	non-DMR
chr1	2288765	2288843	4	0.002	non-DMR
chr1	2290814	2290898	4	-0.031	non-DMR
chr1	2292582	2292643	4	0.022	non-DMR
chr1	2294594	2294697	4	0.062	non-DMR
chr1	2303591	2303686	4	-0.086	non-DMR
chr1	2308845	2309746	32	0.335	good-DMR
chr1	2311686	2312703	44	-0.215	good-DMR
chr1	2315315	2316499	5	-0.006	non-DMR
chr1	2318168	2319396	52	0.278	good-DMR
chr1	2320224	2321264	44	0.246	good-DMR
chr1	2322805	2322867	4	-0.011	non-DMR
chr1	2332338	2332410	4	0.041	non-DMR
chr1	2336953	2337008	4	-0.038	non-DMR
chr1	2338940	2339882	5	0.342	good-DMR
chr1	2341155	2341990	34	-0.275	good-DMR
chr1	2348168	2349052	38	0.285	good-DMR
chr1	2354567	2354635	4	0.057	non-DMR
chr1	2371261	2372303	4	-0.006	non-DMR
chr1	2372995	2373081	4	-0.013	non-DMR
chr1	2374625	2374693	4	-0.031	non-DMR
chr1	2378904	2378988	4	0.002	non-DMR
chr1	2384731	2384835	4	-0.007	non-DMR
chr1	2389329	2390412	36	-0.353	good-DMR
chr1	2395391	2395509	4	-0.073	non-DMR
chr1	2413324	2413388	4	-0.045	non-DMR
chr1	2416296	2416396	4	0.024	non-DMR
chr1	2419292	2420326	43	0.334	good-DMR
chr1	2424442	2424525	4	-0.011	non-DMR
chr1	2428932	2429018	4	-0.055	non-DMR
chr1	2431762	2432381	4	-0.065	non-DMR
chr1	2433486	2433591	4	0.011	non-DMR
chr1	2447212	2448117	35	0.318	good-DMR
chr1	2449681	2450505	4	0.05	non-DMR
chr1	2457489	2458142	4	0.007	non-DMR
chr1	2461083	2461106	4	-0.087	non-DMR
chr1	2465611	2466580	38	0.331	good-DMR
chr1	2475970	2476034	4	0.029	non-DMR
chr1	2478198	2478314	4	-0.033	non-DMR
chr1	2485118	2485741	4	-0.016	non-DMR
chr1	2487606	2488476	37	-0.228	good-DMR
chr1	2491343	2492344	6	0.332	good-DMR
chr1	2494965	2494979	4	-0.063	non-DMR
chr1	2496515	2496614	4	-0.019	non-DMR
chr1	2502204	2503162	4	-0.029	non-DMR
chr1	2505700	2505752	4	-0.027	non-DMR
chr1	2507602	2507717	4	0.058	non-DMR
chr1	2516750	2516843	4	0.012	non-DMR
chr1	2518836	2518885	4	-0.006	non-DMR
chr1	2523325	2524208	35	0.249	good-DMR
chr1	2525651	2526644	39	0.165	good-DMR
chr1	2528535	2528580	4	-0.056	non-DMR
chr1	2533691	2534646	38	0.325	good-DMR
chr1	2536065	2536152	4	0.007	non-DMR
chr1	2537809	2537881	4	0.074	non-DMR
chr1	2539822	2539888	4	-0.05	non-DMR
chr1	2541866	2542402	4	-0.095	non-DMR
chr1	2543425	2543495	4	-0.039	non-DMR
chr1	2545465	2546455	6	-0.075	non-DMR
chr1	2551262	2552306	41	0.265	good-DMR
chr1	2555958	2556882	5	0.213	good-DMR
chr1	2557981	2558050	4	-0.005	non-DMR
chr1	2559287	2559389	4	0.001	non-DMR
chr1	2561314	2561370	4	-0.048	non-DMR
chr1	2563056	2563094	4	-0.093	non-DMR
chr1	2564850	2564916	4	-0.004	non-DMR
chr1	2566801	2566904	4	-0.002	non-DMR
chr1	2569422	2569486	4	0.037	non-DMR
chr1	2574150	2575007	36	0.288	good-DMR
chr1	2576870	2576940	4	-0.096	non-DMR
chr1	2579501	2579558	4	-0.023	non-DMR
chr1	2582729	2582785	4	0.03	non-DMR
chr1	2584607	2584689	4	-0.08	non-DMR
chr1	2589131	2590134	6	-0.291	good-DMR
chr1	2590986	2591047	4	-0.063	non-DMR
chr1	2593736	2594716	6	0.009	non-DMR
chr1	2596064	2597042	42	0.332	good-DMR
chr1	2601324	2601435	4	0.031	non-DMR
chr1	2603456	2603500	4	0.026	non-DMR
chr1	2605657	2606692	6	0.263	good-DMR
chr1	2610479	2610562	4	-0.033	non-DMR
chr1	2611987	2613012	37	0.299	good-DMR
chr1	2614741	2614810	4	-0.038	non-DMR
chr1	2622033	2622071	4	-0.074	non-DMR
chr1	2630194	2631272	45	0.323	good-DMR
chr1	2634761	2634826	4	0.014	non-DMR
chr1	2641589	2641699	4	0.064	non-DMR
chr1	2646842	2646926	4	0.014	non-DMR
chr1	2659266	2659353	4	0.005	non-DMR
chr1	2661531	2662611	5	0.014	non-DMR
chr1	2663808	2664851	38	0.247	good-DMR
chr1	2668074	2668746	4	0.003	non-DMR
chr1	2674248	2674327	4	0.046	non-DMR
chr1	2684007	2684073	4	-0.012	non-DMR
chr1	2685888	2685967	4	0.019	non-DMR
chr1	2690120	2691265	45	-0.331	good-DMR
chr1	2693251	2693340	4	0.083	non-DMR
chr1	2697702	2697760	4	-0.081	non-DMR
chr1	2701645	2702614	42	-0.271	notable-DMR
chr1	2704119	2704173	4	-0.044	non-DMR
chr1	2705630	2705721	4	-0.071	non-DMR
chr1	2707363	2708484	42	0.351	good-DMR
chr1	2709277	2709315	4	-0.029	non-DMR
chr1	2716721	2716783	4	-0.022	non-DMR
chr1	2718271	2718373	4	-0.08	non-DMR
chr1	2726968	2727949	5	0.037	non-DMR
chr1	2729298	2729398	4	-0.044	non-DMR
chr1	2734144	2734220	4	0.066	non-DMR
chr1	2742188	2742276	4	-0.037	non-DMR
chr1	2744669	2744775	4	0.008	non-DMR
chr1	2756407	2757355	5	0.047	non-DMR
