chr1	102838	102839	27	0.2502	non-DMR
chr1	102877	102878	28	0.1266	non-DMR
chr1	102927	102928	21	0.1772	non-DMR
chr1	102952	102953	23	0.1728	non-DMR
chr1	102972	102973	30	0.3229	non-DMR
chr1	102990	102991	38	0.1809	non-DMR
chr1	103005	103006	26	0.2002	non-DMR
chr1	103055	103056	36	0.277	non-DMR
chr1	103072	103073	33	0.3637	non-DMR
chr1	103099	103100	27	0.2879	non-DMR
chr1	103103	103104	32	0.4514	non-DMR
chr1	103203	103204	25	0.2842	non-DMR
chr1	103303	103304	26	0.2491	non-DMR
chr1	103403	103404	27	0.355	non-DMR
chr1	103473	103474	30	0.2805	non-DMR
chr1	103563	103564	23	0.3061	non-DMR
chr1	103597	103598	27	0.092	flank-DMR
chr1	103612	103613	25	0.7959	non-DMR
chr1	103638	103639	28	0.877	non-DMR
chr1	103653	103654	28	0.753	non-DMR
chr1	103690	103691	32	0.6645	non-DMR
chr1	103723	103724	20	0.7589	non-DMR
chr1	103757	103758	34	0.7234	non-DMR
chr1	103804	103805	27	0.8161	non-DMR
chr1	103854	103855	24	0.6979	non-DMR
chr1	103879	103880	29	0.6601	non-DMR
chr1	103917	103918	25	0.6656	non-DMR
chr1	103952	103953	31	0.7567	non-DMR
chr1	103988	103989	22	0.757	non-DMR
chr1	104025	104026	34	0.817	non-DMR
chr1	104075	104076	31	0.6801	non-DMR
chr1	104151	104152	30	0.8435	non-DMR
chr1	104201	104202	33	0.8664	non-DMR
chr1	104267	104268	27	0.6318	non-DMR
chr1	104367	104368	28	0.8733	non-DMR
chr1	104467	104468	22	0.6372	non-DMR
chr1	104541	104542	30	0.8298	flank-DMR
chr1	104563	104564	26	0.7358	flank-DMR
chr1	104607	104608	38	0.5488	non-DMR
chr1	104629	104630	32	0.6447	non-DMR
chr1	104659	104660	43	0.6157	non-DMR
chr1	104688	104689	27	0.6958	non-DMR
chr1	104703	104704	31	0.4518	non-DMR
chr1	104722	104723	34	0.7069	non-DMR
chr1	104745	104746	29	0.6345	non-DMR
chr1	104760	104761	21	0.5023	non-DMR
chr1	104791	104792	33	0.6701	non-DMR
chr1	104817	104818	26	0.6386	non-DMR
chr1	104832	104833	24	0.6518	non-DMR
chr1	104869	104870	32	0.6074	non-DMR
chr1	104912	104913	27	0.6388	non-DMR
chr1	104946	104947	34	0.5686	non-DMR
chr1	104972	104973	28	0.715	non-DMR
chr1	105012	105013	40	0.5134	non-DMR
chr1	105054	105055	29	0.6316	non-DMR
chr1	105089	105090	24	0.7484	non-DMR
chr1	105109	105110	25	0.5417	non-DMR
chr1	105143	105144	26	0.6592	non-DMR
chr1	105158	105159	31	0.6545	non-DMR
chr1	105228	105229	29	0.6986	non-DMR
chr1	105328	105329	28	0.5726	non-DMR
chr1	105401	105402	30	0.541	non-DMR
chr1	105501	105502	24	0.5127	non-DMR
chr1	105568	105569	23	0.821	non-DMR
chr1	105668	105669	35	0.5473	non-DMR
chr1	105676	105677	33	0.6133	flank-DMR
chr1	105762	105763	22	0.713	flank-DMR
chr1	105768	105769	23	0.3686	good-DMR
chr1	105810	105811	29	0.5382	good-DMR
chr1	105839	105840	30	0.37	good-DMR
chr1	105883	105884	30	0.2571	good-DMR
chr1	105924	105925	24	0.3355	good-DMR
chr1	105951	105952	29	0.6411	good-DMR
chr1	105966	105967	25	0.3498	good-DMR
chr1	105989	105990	22	0.4983	good-DMR
chr1	106039	106040	32	0.4614	good-DMR
chr1	106075	106076	32	0.4462	good-DMR
chr1	106097	106098	27	0.3528	good-DMR
chr1	106131	106132	39	0.3506	good-DMR
chr1	106173	106174	36	0.5278	good-DMR
chr1	106195	106196	24	0.5132	good-DMR
chr1	106235	106236	32	0.4347	good-DMR
chr1	106335	106336	30	0.4684	good-DMR
chr1	106387	106388	29	0.4512	good-DMR
chr1	106487	106488	23	0.5225	good-DMR
chr1	106565	106566	24	0.5911	good-DMR
chr1	106655	106656	27	0.5602	good-DMR
chr1	106679	106680	30	0.8244	flank-DMR
chr1	106735	106736	19	0.7557	flank-DMR
chr1	106787	106788	27	0.6782	flank-DMR
chr1	106915	106916	29	0.7518	flank-DMR
chr1	106975	106976	35	0.6256	flank-DMR
chr1	106977	106978	26	0.7107	flank-DMR
chr1	106987	106988	28	0.6077	flank-DMR
chr1	107013	107014	28	0.6285	flank-DMR
chr1	107061	107062	30	0.6855	flank-DMR
chr1	107149	107150	27	0.6489	flank-DMR
chr1	107168	107169	30	0.6974	non-DMR
chr1	107190	107191	24	0.7876	non-DMR
chr1	107231	107232	34	0.7633	non-DMR
chr1	107281	107282	27	0.58	non-DMR
chr1	107301	107302	26	0.8476	non-DMR
chr1	107335	107336	26	0.6751	non-DMR
chr1	107385	107386	37	0.7637	non-DMR
chr1	107400	107401	29	0.8177	non-DMR
chr1	107445	107446	38	0.8257	non-DMR
chr1	107462	107463	36	0.7119	non-DMR
chr1	107495	107496	25	0.7805	non-DMR
chr1	107545	107546	24	0.6926	non-DMR
chr1	107560	107561	45	0.8423	non-DMR
chr1	107604	107605	29	0.7216	non-DMR
chr1	107654	107655	25	0.7298	non-DMR
chr1	107677	107678	29	0.8094	non-DMR
chr1	107717	107718	23	0.7257	non-DMR
chr1	107767	107768	29	0.7591	non-DMR
chr1	107773	107774	23	0.6797	non-DMR
chr1	107873	107874	30	0.9125	non-DMR
chr1	107973	107974	32	0.6281	non-DMR
chr1	108073	108074	28	0.8398	non-DMR
chr1	108173	108174	34	0.6301	non-DMR
chr1	108228	108229	25	0.7039	non-DMR
chr1	108328	108329	34	0.7508	non-DMR
chr1	108408	108409	38	0.8582	flank-DMR
chr1	108416	108417	31	0.7071	flank-DMR
chr1	108431	108432	27	0.6676	non-DMR
chr1	108468	108469	30	0.8103	non-DMR
chr1	108500	108501	32	0.6382	non-DMR
chr1	108534	108535	31	0.669	non-DMR
chr1	108584	108585	28	0.8611	non-DMR
chr1	108622	108623	28	0.5989	non-DMR
chr1	108672	108673	22	0.72	non-DMR
chr1	108696	108697	32	0.688	non-DMR
chr1	108711	108712	33	0.856	non-DMR
chr1	108732	108733	33	0.6848	non-DMR
chr1	108755	108756	26	0.8197	non-DMR
chr1	108848	108849	31	0.6444	non-DMR
chr1	108870	108871	24	0.7351	non-DMR
chr1	108915	108916	30	0.8328	non-DMR
chr1	108943	108944	21	0.7114	non-DMR
chr1	108993	108994	35	0.768	non-DMR
chr1	108995	108996	29	0.8509	non-DMR
chr1	109045	109046	26	0.5335	non-DMR
chr1	109134	109135	33	0.8557	non-DMR
chr1	109216	109217	36	0.7088	non-DMR
chr1	109266	109267	30	0.877	non-DMR
chr1	109366	109367	31	0.7403	non-DMR
chr1	109466	109467	27	0.7235	non-DMR
chr1	109517	109518	31	0.8676	non-DMR
chr1	109599	109600	29	0.8564	flank-DMR
chr1	109601	109602	38	0.7351	flank-DMR
chr1	109613	109614	32	0.8599	non-DMR
chr1	109636	109637	28	0.746	non-DMR
chr1	109668	109669	22	0.8034	non-DMR
chr1	109697	109698	32	0.723	non-DMR
chr1	109747	109748	31	0.8969	non-DMR
chr1	109773	109774	28	0.924	non-DMR
chr1	109805	109806	30	0.7434	non-DMR
chr1	109820	109821	34	0.9214	non-DMR
chr1	109855	109856	35	0.8267	non-DMR
chr1	109875	109876	28	0.9381	non-DMR
chr1	109890	109891	27	0.7017	non-DMR
chr1	109940	109941	34	0.9315	non-DMR
chr1	109969	109970	36	0.8389	non-DMR
chr1	109984	109985	28	0.726	non-DMR
chr1	110004	110005	34	0.9045	non-DMR
chr1	110034	110035	31	0.8451	non-DMR
chr1	110065	110066	24	0.8944	non-DMR
chr1	110088	110089	33	0.9826	non-DMR
chr1	110103	110104	32	0.9156	non-DMR
chr1	110126	110127	32	0.8662	non-DMR
chr1	110127	110128	36	0.8022	non-DMR
chr1	110227	110228	29	0.7003	non-DMR
chr1	110296	110297	29	0.7477	non-DMR
chr1	110396	110397	31	0.8572	non-DMR
chr1	110446	110447	29	0.7825	non-DMR
chr1	110508	110509	30	0.7483	non-DMR
chr1	110608	110609	26	0.8699	non-DMR
chr1	110666	110667	26	0.8111	flank-DMR
chr1	110716	110717	32	0.7887	non-DMR
chr1	110741	110742	25	0.7299	non-DMR
chr1	110768	110769	28	0.8966	non-DMR
chr1	110788	110789	39	0.8518	non-DMR
chr1	110810	110811	30	0.691	non-DMR
chr1	110860	110861	28	0.7545	non-DMR
chr1	110908	110909	28	0.7328	non-DMR
chr1	110923	110924	34	0.6796	non-DMR
chr1	110973	110974	28	0.8686	non-DMR
chr1	111023	111024	30	0.7977	non-DMR
chr1	111049	111050	31	0.67	non-DMR
chr1	111084	111085	34	0.8421	non-DMR
chr1	111114	111115	30	0.8636	non-DMR
chr1	111164	111165	32	0.8076	non-DMR
chr1	111184	111185	23	0.6128	non-DMR
chr1	111216	111217	30	0.8259	non-DMR
chr1	111240	111241	31	0.8065	non-DMR
chr1	111255	111256	27	0.8141	non-DMR
chr1	111305	111306	30	0.5189	non-DMR
chr1	111318	111319	38	0.8279	non-DMR
chr1	111418	111419	34	0.8492	non-DMR
chr1	111468	111469	27	0.8828	non-DMR
chr1	111547	111548	27	0.8324	non-DMR
chr1	111647	111648	21	0.8916	non-DMR
chr1	111708	111709	22	0.8233	non-DMR
chr1	111808	111809	29	0.8006	non-DMR
chr1	111893	111894	31	0.8827	non-DMR
chr1	111931	111932	26	0.6908	flank-DMR
chr1	111971	111972	33	0.9285	flank-DMR
chr1	111995	111996	31	0.2534	non-DMR
chr1	112029	112030	30	0.0621	non-DMR
chr1	112067	112068	33	0.1261	non-DMR
chr1	112103	112104	21	0.1616	non-DMR
chr1	112128	112129	19	0.0302	non-DMR
chr1	112170	112171	36	0.1282	non-DMR
chr1	112186	112187	26	0.097	non-DMR
chr1	112233	112234	34	0.0625	non-DMR
chr1	112257	112258	31	0.1722	non-DMR
chr1	112292	112293	26	0.0726	non-DMR
chr1	112317	112318	27	0.0	non-DMR
chr1	112367	112368	32	0.128	non-DMR
chr1	112404	112405	30	0.246	non-DMR
chr1	112435	112436	28	0.1899	non-DMR
chr1	112535	112536	32	0.091	non-DMR
chr1	112622	112623	35	0.1784	non-DMR
chr1	112722	112723	34	0.0	non-DMR
chr1	112822	112823	30	0.068	non-DMR
chr1	112920	112921	25	0.1045	flank-DMR
chr1	112928	112929	28	0.1836	good-DMR
chr1	112978	112979	30	0.111	good-DMR
chr1	113006	113007	33	0.2309	good-DMR
chr1	113021	113022	28	0.3056	good-DMR
chr1	113045	113046	27	0.5219	good-DMR
chr1	113081	113082	29	0.5508	good-DMR
chr1	113104	113105	32	0.2699	good-DMR
chr1	113134	113135	38	0.3701	good-DMR
chr1	113177	113178	41	0.3747	good-DMR
chr1	113204	113205	26	0.3411	good-DMR
chr1	113223	113224	34	0.2964	good-DMR
chr1	113249	113250	35	0.2247	good-DMR
chr1	113299	113300	32	0.2052	good-DMR
chr1	113349	113350	26	0.3091	good-DMR
chr1	113364	113365	28	0.3945	good-DMR
chr1	113414	113415	29	0.2697	good-DMR
chr1	113448	113449	24	0.2998	good-DMR
chr1	113461	113462	26	0.3963	good-DMR
chr1	113533	113534	25	0.2042	good-DMR
chr1	113583	113584	20	0.2025	good-DMR
chr1	113683	113684	36	0.2558	good-DMR
chr1	113740	113741	32	0.3498	good-DMR
chr1	113790	113791	30	0.3193	good-DMR
chr1	113840	113841	35	0.2853	good-DMR
chr1	113940	113941	36	0.328	good-DMR
chr1	113960	113961	26	0.1211	flank-DMR
chr1	114012	114013	26	0.0879	flank-DMR
chr1	114032	114033	27	0.0591	flank-DMR
chr1	114086	114087	31	0.0441	flank-DMR
chr1	114096	114097	31	0.3135	flank-DMR
chr1	114116	114117	34	0.1624	flank-DMR
chr1	114216	114217	22	0.148	flank-DMR
chr1	114298	114299	33	0.0914	flank-DMR
chr1	114404	114405	40	0.0687	flank-DMR
chr1	114437	114438	34	0.7196	non-DMR
chr1	114452	114453	40	0.7675	non-DMR
chr1	114496	114497	40	0.7383	non-DMR
chr1	114524	114525	31	0.6777	non-DMR
chr1	114553	114554	27	0.768	non-DMR
chr1	114603	114604	35	0.5971	non-DMR
chr1	114618	114619	42	0.7152	non-DMR
chr1	114635	114636	27	0.7521	non-DMR
chr1	114670	114671	29	0.6236	non-DMR
chr1	114685	114686	29	0.6992	non-DMR
chr1	114707	114708	24	0.7045	non-DMR
chr1	114756	114757	25	0.7106	non-DMR
chr1	114784	114785	26	0.7482	non-DMR
chr1	114799	114800	32	0.7339	non-DMR
chr1	114832	114833	30	0.6396	non-DMR
chr1	114857	114858	26	0.7392	non-DMR
chr1	114878	114879	25	0.6495	non-DMR
chr1	114928	114929	26	0.6324	non-DMR
chr1	114951	114952	22	0.6288	non-DMR
chr1	115035	115036	32	0.7517	non-DMR
chr1	115135	115136	31	0.7158	non-DMR
chr1	115219	115220	25	0.5317	non-DMR
chr1	115292	115293	33	0.4827	non-DMR
chr1	115392	115393	29	0.6899	non-DMR
chr1	115462	115463	40	0.6707	flank-DMR
chr1	115464	115465	27	0.7271	flank-DMR
chr1	115491	115492	29	0.7172	non-DMR
chr1	115528	115529	21	0.5037	non-DMR
chr1	115563	115564	27	0.4576	non-DMR
chr1	115582	115583	30	0.4892	non-DMR
chr1	115602	115603	27	0.6794	non-DMR
chr1	115652	115653	29	0.5561	non-DMR
chr1	115692	115693	22	0.5866	non-DMR
chr1	115739	115740	21	0.5291	non-DMR
chr1	115772	115773	35	0.4458	non-DMR
chr1	115809	115810	31	0.4557	non-DMR
chr1	115837	115838	35	0.611	non-DMR
chr1	115867	115868	25	0.6946	non-DMR
chr1	115891	115892	30	0.718	non-DMR
chr1	115941	115942	31	0.6388	non-DMR
chr1	115962	115963	24	0.4906	non-DMR
chr1	115997	115998	31	0.7146	non-DMR
chr1	116025	116026	25	0.4283	non-DMR
chr1	116059	116060	27	0.6425	non-DMR
chr1	116159	116160	22	0.5762	non-DMR
chr1	116259	116260	30	0.6912	non-DMR
chr1	116359	116360	32	0.5596	non-DMR
chr1	116414	116415	28	0.5288	non-DMR
chr1	116514	116515	24	0.5968	non-DMR
chr1	116608	116609	24	0.7275	non-DMR
chr1	116626	116627	28	0.4818	flank-DMR
chr1	116676	116677	27	0.566	non-DMR
chr1	116726	116727	28	0.5792	non-DMR
chr1	116744	116745	33	0.4916	non-DMR
chr1	116764	116765	30	0.4801	non-DMR
chr1	116814	116815	27	0.6796	non-DMR
chr1	116832	116833	31	0.5619	non-DMR
chr1	116855	116856	25	0.5286	non-DMR
chr1	116905	116906	31	0.5786	non-DMR
chr1	116955	116956	31	0.5467	non-DMR
chr1	116970	116971	27	0.6269	non-DMR
chr1	117014	117015	28	0.6908	non-DMR
chr1	117041	117042	23	0.5007	non-DMR
chr1	117069	117070	34	0.8212	non-DMR
chr1	117119	117120	26	0.7142	non-DMR
chr1	117144	117145	27	0.4085	non-DMR
chr1	117167	117168	37	0.5216	non-DMR
chr1	117193	117194	29	0.7027	non-DMR
chr1	117202	117203	25	0.6309	non-DMR
chr1	117302	117303	37	0.771	non-DMR
chr1	117402	117403	24	0.7325	non-DMR
chr1	117502	117503	30	0.749	non-DMR
chr1	117601	117602	25	0.7125	non-DMR
chr1	117701	117702	33	0.7045	non-DMR
chr1	117745	117746	33	0.7651	flank-DMR
chr1	117750	117751	27	0.536	good-DMR
chr1	117765	117766	32	0.3128	good-DMR
chr1	117809	117810	32	0.3569	good-DMR
chr1	117846	117847	16	0.4834	good-DMR
chr1	117891	117892	24	0.4045	good-DMR
chr1	117932	117933	32	0.5395	good-DMR
chr1	117965	117966	36	0.5545	good-DMR
chr1	118009	118010	24	0.6505	good-DMR
chr1	118033	118034	23	0.5629	good-DMR
chr1	118073	118074	32	0.5475	good-DMR
chr1	118096	118097	25	0.5579	good-DMR
chr1	118137	118138	24	0.4629	good-DMR
chr1	118164	118165	30	0.4751	good-DMR
chr1	118202	118203	30	0.4642	good-DMR
chr1	118209	118210	37	0.5832	good-DMR
chr1	118294	118295	26	0.4594	good-DMR
chr1	118381	118382	30	0.439	good-DMR
chr1	118431	118432	38	0.5431	good-DMR
chr1	118531	118532	28	0.6185	good-DMR
chr1	118631	118632	30	0.5062	good-DMR
chr1	118633	118634	34	0.8437	flank-DMR
chr1	118717	118718	24	0.9152	flank-DMR
chr1	118803	118804	27	0.8425	flank-DMR
chr1	118807	118808	31	0.6817	flank-DMR
chr1	119041	119042	31	0.9354	flank-DMR
chr1	119053	119054	24	0.0342	non-DMR
chr1	119068	119069	29	0.0862	non-DMR
chr1	119092	119093	28	0.1023	non-DMR
chr1	119110	119111	25	0.1488	non-DMR
chr1	119160	119161	29	0.0651	non-DMR
chr1	119206	119207	30	0.1087	non-DMR
chr1	119224	119225	30	0.0857	non-DMR
chr1	119263	119264	37	0.235	non-DMR
chr1	119280	119281	30	0.1313	non-DMR
chr1	119295	119296	31	0.1397	non-DMR
chr1	119316	119317	26	0.2189	non-DMR
chr1	119344	119345	28	0.1745	non-DMR
chr1	119380	119381	24	0.0837	non-DMR
chr1	119426	119427	31	0.0846	non-DMR
chr1	119451	119452	28	0.1974	non-DMR
chr1	119493	119494	22	0.0795	non-DMR
chr1	119508	119509	32	0.1134	non-DMR
chr1	119546	119547	33	0.0846	non-DMR
chr1	119596	119597	33	0.0526	non-DMR
chr1	119670	119671	39	0.2309	non-DMR
chr1	119736	119737	18	0.2256	non-DMR
chr1	119786	119787	27	0.2336	non-DMR
chr1	119886	119887	35	0.0276	non-DMR
chr1	119986	119987	32	0.152	non-DMR
chr1	120036	120037	32	0.1853	non-DMR
chr1	120046	120047	26	0.1062	flank-DMR
chr1	120088	120089	31	0.0472	flank-DMR
chr1	120134	120135	24	0.7446	non-DMR
chr1	120184	120185	20	0.9037	non-DMR
chr1	120225	120226	26	0.8901	non-DMR
chr1	120256	120257	23	0.7954	non-DMR
chr1	120284	120285	25	0.8325	non-DMR
chr1	120333	120334	39	0.6052	non-DMR
chr1	120355	120356	36	0.6659	non-DMR
chr1	120370	120371	21	0.6046	non-DMR
chr1	120401	120402	19	0.724	non-DMR
chr1	120451	120452	24	0.7043	non-DMR
chr1	120501	120502	23	0.7856	non-DMR
chr1	120529	120530	30	0.8142	non-DMR
chr1	120560	120561	35	0.6892	non-DMR
chr1	120599	120600	28	0.6009	non-DMR
chr1	120615	120616	34	0.6925	non-DMR
chr1	120715	120716	31	0.6767	non-DMR
chr1	120810	120811	31	0.7719	non-DMR
chr1	120910	120911	31	0.7988	non-DMR
chr1	121010	121011	33	0.6276	non-DMR
chr1	121060	121061	30	0.8391	flank-DMR
chr1	121084	121085	30	0.7969	flank-DMR
chr1	121125	121126	28	0.4777	non-DMR
chr1	121158	121159	25	0.4826	non-DMR
chr1	121205	121206	19	0.5032	non-DMR
chr1	121221	121222	25	0.5105	non-DMR
chr1	121248	121249	33	0.5484	non-DMR
chr1	121274	121275	26	0.6662	non-DMR
chr1	121306	121307	23	0.5784	non-DMR
chr1	121356	121357	30	0.7815	non-DMR
chr1	121378	121379	25	0.563	non-DMR
chr1	121419	121420	29	0.4926	non-DMR
chr1	121469	121470	33	0.4569	non-DMR
chr1	121489	121490	28	0.6195	non-DMR
chr1	121521	121522	35	0.3913	non-DMR
chr1	121553	121554	22	0.472	non-DMR
chr1	121569	121570	26	0.4839	non-DMR
chr1	121609	121610	29	0.6826	non-DMR
chr1	121709	121710	27	0.5121	non-DMR
chr1	121776	121777	28	0.6361	non-DMR
chr1	121860	121861	42	0.4652	non-DMR
chr1	121910	121911	27	0.5741	non-DMR
chr1	122010	122011	33	0.4932	non-DMR
chr1	122064	122065	21	0.7263	flank-DMR
chr1	122089	122090	35	0.0343	non-DMR
chr1	122134	122135	25	0.1342	non-DMR
chr1	122154	122155	39	0.1803	non-DMR
chr1	122185	122186	32	0.2597	non-DMR
chr1	122203	122204	46	0.1121	non-DMR
chr1	122229	122230	26	0.3438	non-DMR
chr1	122253	122254	28	0.1578	non-DMR
chr1	122282	122283	34	0.2477	non-DMR
chr1	122332	122333	25	0.2793	non-DMR
chr1	122382	122383	31	0.1684	non-DMR
chr1	122410	122411	28	0.1283	non-DMR
chr1	122437	122438	33	0.17	non-DMR
chr1	122458	122459	26	0.1407	non-DMR
chr1	122476	122477	31	0.2766	non-DMR
chr1	122504	122505	19	0.0248	non-DMR
chr1	122531	122532	28	0.1287	non-DMR
chr1	122581	122582	28	0.2349	non-DMR
chr1	122681	122682	22	0.1053	non-DMR
chr1	122781	122782	35	0.2528	non-DMR
chr1	122831	122832	32	0.2465	non-DMR
chr1	122931	122932	34	0.261	non-DMR
chr1	122965	122966	30	0.204	flank-DMR
chr1	122967	122968	24	0.0724	flank-DMR
chr1	122972	122973	31	0.2535	good-DMR
chr1	122987	122988	27	0.4225	good-DMR
chr1	123020	123021	33	0.4095	good-DMR
chr1	123062	123063	33	0.4184	good-DMR
chr1	123097	123098	39	0.3174	good-DMR
chr1	123118	123119	22	0.4653	good-DMR
chr1	123140	123141	33	0.4721	good-DMR
chr1	123190	123191	27	0.3559	good-DMR
chr1	123226	123227	35	0.3939	good-DMR
chr1	123241	123242	26	0.4181	good-DMR
chr1	123264	123265	30	0.299	good-DMR
chr1	123291	123292	34	0.3786	good-DMR
chr1	123307	123308	32	0.2724	good-DMR
chr1	123335	123336	39	0.2514	good-DMR
chr1	123358	123359	31	0.2672	good-DMR
chr1	123391	123392	20	0.2846	good-DMR
chr1	123417	123418	22	0.2565	good-DMR
chr1	123438	123439	27	0.3459	good-DMR
chr1	123463	123464	28	0.3714	good-DMR
chr1	123490	123491	32	0.3485	good-DMR
chr1	123590	123591	23	0.3539	good-DMR
chr1	123678	123679	24	0.4382	good-DMR
chr1	123778	123779	29	0.305	good-DMR
chr1	123878	123879	24	0.2703	good-DMR
chr1	123929	123930	30	0.3353	good-DMR
chr1	123963	123964	34	0.0729	flank-DMR
chr1	123967	123968	35	0.0193	flank-DMR
chr1	124047	124048	34	0.2137	flank-DMR
chr1	124195	124196	33	0.0	flank-DMR
chr1	124263	124264	38	0.137	flank-DMR
chr1	124373	124374	27	0.0	flank-DMR
chr1	124415	124416	30	0.1456	flank-DMR
chr1	124435	124436	33	0.5814	non-DMR
chr1	124458	124459	27	0.7368	non-DMR
chr1	124489	124490	25	0.5531	non-DMR
chr1	124512	124513	37	0.6434	non-DMR
chr1	124545	124546	28	0.6081	non-DMR
chr1	124576	124577	21	0.4745	non-DMR
chr1	124596	124597	35	0.5358	non-DMR
chr1	124641	124642	22	0.7745	non-DMR
chr1	124656	124657	32	0.6356	non-DMR
chr1	124706	124707	29	0.5484	non-DMR
chr1	124741	124742	31	0.7253	non-DMR
chr1	124781	124782	26	0.5111	non-DMR
chr1	124796	124797	33	0.704	non-DMR
chr1	124825	124826	28	0.5894	non-DMR
chr1	124875	124876	28	0.5715	non-DMR
chr1	124903	124904	38	0.5824	non-DMR
chr1	124935	124936	28	0.5945	non-DMR
chr1	124952	124953	33	0.6525	non-DMR
chr1	124967	124968	30	0.7112	non-DMR
chr1	124969	124970	27	0.7021	non-DMR
chr1	125036	125037	29	0.7248	non-DMR
chr1	125108	125109	37	0.6935	non-DMR
chr1	125208	125209	36	0.6107	non-DMR
chr1	125308	125309	32	0.6268	non-DMR
chr1	125408	125409	23	0.5428	non-DMR
chr1	125462	125463	25	0.6489	flank-DMR
chr1	125496	125497	31	0.7834	non-DMR
chr1	125519	125520	25	0.6589	non-DMR
chr1	125535	125536	27	0.6143	non-DMR
chr1	125560	125561	26	0.7639	non-DMR
chr1	125604	125605	29	0.685	non-DMR
chr1	125648	125649	32	0.6915	non-DMR
chr1	125672	125673	31	0.6428	non-DMR
chr1	125692	125693	33	0.5593	non-DMR
chr1	125710	125711	38	0.7188	non-DMR
chr1	125738	125739	37	0.7417	non-DMR
chr1	125770	125771	32	0.8592	non-DMR
chr1	125820	125821	29	0.6117	non-DMR
chr1	125852	125853	37	0.6573	non-DMR
chr1	125893	125894	35	0.7683	non-DMR
chr1	125913	125914	30	0.8338	non-DMR
chr1	125944	125945	28	0.6113	non-DMR
chr1	125976	125977	26	0.5442	non-DMR
chr1	126004	126005	27	0.5907	non-DMR
chr1	126022	126023	32	0.6224	non-DMR
chr1	126122	126123	35	0.6066	non-DMR
chr1	126222	126223	36	0.6469	non-DMR
chr1	126322	126323	27	0.6076	non-DMR
chr1	126372	126373	36	0.5243	non-DMR
chr1	126472	126473	25	0.6503	non-DMR
chr1	126522	126523	28	0.7044	non-DMR
chr1	126544	126545	26	0.8765	flank-DMR
chr1	126606	126607	20	0.7806	flank-DMR
chr1	126645	126646	29	0.6166	non-DMR
chr1	126679	126680	31	0.4412	non-DMR
chr1	126702	126703	39	0.6844	non-DMR
chr1	126745	126746	30	0.5211	non-DMR
chr1	126760	126761	25	0.6448	non-DMR
chr1	126810	126811	25	0.6454	non-DMR
chr1	126826	126827	33	0.5408	non-DMR
