chr	start	end	CpG_count	mean_delta_methylation	category
chr1	279672	279746	4	0.046	non-DMR
chr1	283594	283645	4	-0.003	non-DMR
chr1	286213	286285	4	0.012	non-DMR
chr1	287080	287171	2	-0.049	non-DMR
chr1	288070	288122	4	0.026	non-DMR
chr1	293981	294047	2	-0.006	non-DMR
chr1	296059	296127	2	0.001	non-DMR
chr1	297325	297375	2	-0.058	non-DMR
chr1	298374	298431	4	0.008	non-DMR
chr1	300453	300548	4	-0.053	non-DMR
chr1	301966	302043	4	0.006	non-DMR
chr1	303560	303574	4	0.078	non-DMR
chr1	304430	304528	4	-0.043	non-DMR
chr1	305709	305810	3	-0.091	non-DMR
chr1	310006	310115	6	-0.365	good-DMR
chr1	311934	312012	2	0.012	non-DMR
chr1	313854	313913	4	0.023	non-DMR
chr1	315691	315797	3	0.06	non-DMR
chr1	317167	317252	2	-0.097	non-DMR
chr1	320317	320419	6	-0.043	non-DMR
chr1	322386	322464	4	-0.063	non-DMR
chr1	324400	324460	2	-0.044	non-DMR
chr1	326027	326134	2	0.013	non-DMR
chr1	326913	326972	2	0.034	non-DMR
chr1	331428	331546	8	0.008	non-DMR
chr1	333316	333375	3	0.074	non-DMR
chr1	334558	334651	2	-0.036	non-DMR
chr1	335255	335340	2	0.035	non-DMR
chr1	335876	335948	2	0.098	non-DMR
chr1	337430	337509	2	-0.001	non-DMR
chr1	340975	341052	2	-0.024	non-DMR
chr1	342301	342351	2	0.01	non-DMR
chr1	343060	343171	3	0.057	non-DMR
chr1	345032	345129	2	0.025	non-DMR
chr1	346286	346345	2	0.012	non-DMR
chr1	349220	349305	4	0.005	non-DMR
chr1	350584	350706	8	-0.003	non-DMR
chr1	351790	351887	6	0.072	non-DMR
chr1	355055	355150	2	-0.055	non-DMR
chr1	356469	356570	6	0.262	good-DMR
chr1	358450	358526	2	-0.01	non-DMR
chr1	359116	359216	4	0.058	non-DMR
chr1	360068	360133	2	-0.019	non-DMR
chr1	363066	363165	5	-0.012	non-DMR
chr1	363908	364006	2	0.075	non-DMR
chr1	365792	365831	4	-0.091	non-DMR
chr1	366415	366415	1	0.083	non-DMR
chr1	367188	367255	4	0.028	non-DMR
chr1	369138	369240	7	0.354	good-DMR
chr1	370681	370730	4	0.1	non-DMR
chr1	373055	373153	4	0.095	non-DMR
chr1	374219	374298	2	-0.085	non-DMR
chr1	375834	375896	2	-0.073	non-DMR
chr1	376946	377043	6	-0.011	non-DMR
chr1	378707	378761	2	-0.068	non-DMR
chr1	381333	381406	2	-0.066	non-DMR
chr1	382236	382296	4	-0.055	non-DMR
chr1	384302	384394	2	-0.081	non-DMR
chr1	385055	385148	2	-0.067	non-DMR
chr1	386546	386598	4	0.022	non-DMR
chr1	389725	389800	2	-0.086	non-DMR
chr1	390400	390468	4	-0.022	non-DMR
chr1	391562	391661	5	0.009	non-DMR
chr1	392258	392337	2	0.033	non-DMR
chr1	393874	393931	2	0.02	non-DMR
chr1	397342	397395	4	0.093	non-DMR
chr1	400913	401012	4	-0.051	non-DMR
chr1	402151	402232	4	-0.053	non-DMR
chr1	404025	404087	2	0.025	non-DMR
chr1	404767	404834	4	0.04	non-DMR
chr1	406311	406376	2	-0.012	non-DMR
chr1	408312	408408	2	-0.054	non-DMR
chr1	412230	412324	2	-0.007	non-DMR
chr1	413324	413384	2	-0.02	non-DMR
chr1	414310	414409	7	-0.038	non-DMR
chr1	415259	415347	2	-0.007	non-DMR
chr1	416580	416661	2	-0.027	non-DMR
chr1	417686	417788	6	0.349	good-DMR
chr1	418634	418712	2	-0.003	non-DMR
chr1	420238	420339	6	0.064	non-DMR
chr1	421840	421928	4	0.046	non-DMR
chr1	423173	423268	3	-0.008	non-DMR
chr1	424195	424271	4	0.036	non-DMR
chr1	426091	426169	2	-0.053	non-DMR
chr1	428987	429085	8	0.025	non-DMR
chr1	429690	429749	2	0.028	non-DMR
chr1	430692	430760	2	0.066	non-DMR
chr1	431740	431805	2	0.02	non-DMR
chr1	433729	433815	4	-0.014	non-DMR
chr1	435728	435840	8	0.21	good-DMR
chr1	436538	436600	4	-0.033	non-DMR
chr1	437319	437388	2	-0.083	non-DMR
chr1	438424	438521	4	0.062	non-DMR
chr1	439828	439907	2	0.03	non-DMR
chr1	440539	440613	4	0.009	non-DMR
chr1	443618	443719	2	0.07	non-DMR
chr1	446878	446958	4	-0.071	non-DMR
chr1	448847	448914	4	0.063	non-DMR
chr1	453126	453184	2	0.068	non-DMR
chr1	455155	455227	2	0.068	non-DMR
chr1	456955	457010	4	-0.019	non-DMR
chr1	458029	458118	4	0.037	non-DMR
chr1	461001	461082	4	0.044	non-DMR
chr1	463836	463907	2	-0.0	non-DMR
chr1	464482	464520	4	0.026	non-DMR
chr1	466158	466233	2	0.045	non-DMR
chr1	468024	468090	2	-0.034	non-DMR
chr1	469962	470017	4	0.08	non-DMR
chr1	470683	470775	2	0.011	non-DMR
chr1	473527	473630	7	0.274	good-DMR
chr1	475540	475626	2	-0.043	non-DMR
chr1	476233	476314	4	0.03	non-DMR
chr1	479142	479235	4	0.057	non-DMR
chr1	480506	480601	4	0.069	non-DMR
chr1	481784	481884	2	-0.04	non-DMR
chr1	482681	482785	4	0.084	non-DMR
chr1	484630	484707	2	0.012	non-DMR
chr1	486723	486824	2	0.082	non-DMR
chr1	487551	487635	2	0.091	non-DMR
chr1	489106	489205	2	0.057	non-DMR
chr1	490771	490842	4	0.03	non-DMR
chr1	492853	492890	4	0.025	non-DMR
chr1	495164	495266	6	0.25	good-DMR
chr1	496332	496403	4	0.039	non-DMR
chr1	499911	499983	2	-0.076	non-DMR
chr1	500743	500850	7	0.005	non-DMR
chr1	503759	503832	2	-0.048	non-DMR
chr1	505697	505779	4	0.007	non-DMR
chr1	507398	507491	2	-0.098	non-DMR
chr1	510001	510070	3	-0.009	non-DMR
chr1	513286	513354	2	-0.059	non-DMR
chr1	514863	514950	2	0.02	non-DMR
chr1	517933	518020	2	0.096	non-DMR
chr1	519105	519182	4	-0.033	non-DMR
chr1	520860	520942	2	-0.037	non-DMR
chr1	526102	526195	2	0.048	non-DMR
chr1	526853	526943	2	-0.095	non-DMR
chr1	527529	527610	2	0.09	non-DMR
chr1	528425	528489	2	-0.023	non-DMR
chr1	530409	530526	7	0.29	good-DMR
chr1	532327	532431	2	0.042	non-DMR
chr1	536101	536169	2	0.008	non-DMR
chr1	536898	536898	1	-0.027	non-DMR
chr1	538093	538183	4	-0.075	non-DMR
chr1	538930	539022	2	-0.099	non-DMR
chr1	541186	541276	4	-0.004	non-DMR
chr1	545738	545803	2	-0.087	non-DMR
chr1	547490	547588	2	0.07	non-DMR
chr1	549452	549519	2	0.081	non-DMR
chr1	550225	550312	4	-0.041	non-DMR
chr1	551020	551082	2	0.073	non-DMR
chr1	552860	552964	2	0.036	non-DMR
chr1	554523	554607	2	0.095	non-DMR
chr1	556161	556284	6	0.038	non-DMR
chr1	557245	557316	4	0.011	non-DMR
chr1	558998	559058	4	0.075	non-DMR
chr1	560746	560846	4	-0.002	non-DMR
chr1	562431	562495	2	-0.039	non-DMR
chr1	564810	564906	2	-0.066	non-DMR
chr1	567437	567500	2	-0.054	non-DMR
chr1	569294	569395	6	-0.024	non-DMR
chr1	570572	570673	6	-0.034	non-DMR
chr1	574174	574291	6	0.19	good-DMR
chr1	575254	575374	6	0.247	good-DMR
chr1	577088	577146	2	0.023	non-DMR
chr1	578757	578846	2	0.092	non-DMR
chr1	582623	582695	4	-0.055	non-DMR
chr1	586165	586242	4	-0.097	non-DMR
chr1	588016	588107	2	-0.053	non-DMR
chr1	589596	589677	2	0.03	non-DMR
chr1	590555	590624	4	-0.088	non-DMR
chr1	592603	592711	3	-0.022	non-DMR
chr1	596678	596776	4	-0.039	non-DMR
chr1	598335	598411	2	-0.014	non-DMR
chr1	603856	603968	7	-0.241	inconsistent-DMR
chr1	605390	605450	2	-0.077	non-DMR
chr1	606074	606133	2	0.013	non-DMR
chr1	609085	609171	2	0.039	non-DMR
chr1	610123	610196	2	-0.071	non-DMR
chr1	611884	611988	3	-0.011	non-DMR
chr1	612703	612753	2	0.056	non-DMR
chr1	616269	616377	6	0.266	good-DMR
chr1	618060	618162	5	0.025	non-DMR
chr1	619729	619823	4	0.038	non-DMR
chr1	621422	621520	6	-0.05	non-DMR
chr1	626844	626932	2	-0.031	non-DMR
chr1	628366	628461	2	0.07	non-DMR
chr1	629652	629711	4	-0.006	non-DMR
chr1	630801	630856	4	0.014	non-DMR
chr1	632709	632797	4	0.052	non-DMR
chr1	633825	633934	3	-0.005	non-DMR
chr1	635733	635798	2	-0.056	non-DMR
chr1	637833	637939	3	0.002	non-DMR
chr1	639214	639310	2	-0.018	non-DMR
chr1	641120	641209	4	0.089	non-DMR
chr1	644168	644253	4	-0.028	non-DMR
chr1	651068	651144	2	0.093	non-DMR
chr1	651715	651806	4	-0.061	non-DMR
chr1	653423	653485	4	-0.013	non-DMR
chr1	654388	654485	2	-0.002	non-DMR
chr1	655810	655893	4	-0.017	non-DMR
chr1	659080	659150	2	0.097	non-DMR
chr1	660709	660800	4	0.005	non-DMR
chr1	661895	661981	4	0.044	non-DMR
chr1	664159	664256	4	0.037	non-DMR
chr1	664945	665042	4	0.011	non-DMR
chr1	665875	665875	1	0.059	non-DMR
chr1	669654	669750	2	-0.037	non-DMR
chr1	670336	670442	2	0.013	non-DMR
chr1	671826	671943	10	0.351	good-DMR
chr1	673896	673957	4	-0.059	non-DMR
chr1	675181	675269	4	-0.069	non-DMR
chr1	676417	676512	4	-0.062	non-DMR
chr1	679989	680053	2	0.093	non-DMR
chr1	682005	682101	4	0.035	non-DMR
chr1	683173	683224	4	-0.034	non-DMR
chr1	683899	683997	4	-0.052	non-DMR
chr1	685452	685505	2	0.001	non-DMR
chr1	688394	688475	2	-0.041	non-DMR
chr1	689007	689087	2	-0.005	non-DMR
chr1	695508	695586	2	-0.098	non-DMR
chr1	696673	696747	2	0.097	non-DMR
chr1	697394	697461	2	0.006	non-DMR
chr1	699095	699152	2	0.042	non-DMR
chr1	700666	700736	2	-0.083	non-DMR
chr1	702766	702870	3	0.064	non-DMR
chr1	703519	703616	2	0.09	non-DMR
chr1	704764	704851	4	-0.097	non-DMR
chr1	709541	709596	2	-0.045	non-DMR
chr1	714336	714387	2	0.031	non-DMR
chr1	715845	715908	2	-0.046	non-DMR
chr1	717230	717329	5	0.021	non-DMR
chr1	718163	718258	4	0.062	non-DMR
chr1	719613	719676	4	0.058	non-DMR
chr1	720951	721054	3	-0.004	non-DMR
chr1	723948	724009	4	-0.017	non-DMR
chr1	724858	724931	2	0.015	non-DMR
chr1	726219	726247	4	0.054	non-DMR
chr1	727516	727606	5	0.012	non-DMR
chr1	728888	728948	2	-0.1	non-DMR
chr1	730865	730964	6	0.072	non-DMR
chr1	731680	731779	5	-0.041	non-DMR
chr1	736420	736515	4	-0.011	non-DMR
chr1	737459	737530	2	-0.049	non-DMR
chr1	738749	738842	4	0.022	non-DMR
chr1	740723	740821	2	-0.008	non-DMR
chr1	742386	742444	2	0.016	non-DMR
chr1	744194	744283	4	-0.003	non-DMR
chr1	745905	746008	2	-0.066	non-DMR
chr1	747975	748027	4	-0.012	non-DMR
chr1	749373	749481	7	0.318	notable-DMR
chr1	751238	751303	2	0.044	non-DMR
chr1	752639	752685	4	-0.012	non-DMR
chr1	755267	755352	4	-0.052	non-DMR
chr1	757298	757399	4	0.056	non-DMR
chr1	759265	759364	2	-0.011	non-DMR
chr1	760441	760542	8	0.06	non-DMR
chr1	762056	762130	4	-0.076	non-DMR
chr1	763663	763737	2	-0.058	non-DMR
chr1	765515	765589	2	0.081	non-DMR
chr1	766204	766271	4	0.023	non-DMR
chr1	767549	767626	4	-0.007	non-DMR
chr1	769474	769560	2	0.005	non-DMR
chr1	771144	771249	4	-0.045	non-DMR
chr1	772634	772735	2	-0.049	non-DMR
chr1	773302	773374	2	-0.042	non-DMR
chr1	775339	775437	2	-0.021	non-DMR
chr1	778724	778791	4	-0.064	non-DMR
chr1	779985	780060	2	-0.056	non-DMR
chr1	781859	781973	7	0.006	non-DMR
chr1	786588	786663	4	0.009	non-DMR
chr1	787345	787444	4	0.066	non-DMR
chr1	788142	788198	2	-0.064	non-DMR
chr1	791294	791400	3	0.072	non-DMR
chr1	792035	792137	5	0.014	non-DMR
chr1	794953	795046	2	0.007	non-DMR
chr1	796758	796851	4	0.087	non-DMR
chr1	798561	798619	2	-0.099	non-DMR
chr1	799864	799953	4	0.042	non-DMR
chr1	803176	803237	2	-0.041	non-DMR
chr1	804165	804240	4	0.03	non-DMR
chr1	808287	808354	4	0.033	non-DMR
chr1	809878	809948	4	0.083	non-DMR
chr1	810868	810967	4	0.04	non-DMR
chr1	813618	813708	2	0.071	non-DMR
chr1	814852	814963	8	-0.237	good-DMR
chr1	816748	816832	4	-0.03	non-DMR
chr1	818775	818888	3	-0.078	non-DMR
chr1	820072	820140	2	0.043	non-DMR
chr1	821776	821842	2	-0.098	non-DMR
chr1	822598	822656	4	0.043	non-DMR
chr1	824217	824318	2	0.028	non-DMR
chr1	824961	825039	2	-0.086	non-DMR
chr1	825855	825947	2	-0.028	non-DMR
chr1	827486	827571	4	0.083	non-DMR
chr1	829262	829317	4	0.013	non-DMR
chr1	832285	832354	4	-0.007	non-DMR
chr1	834047	834145	7	0.002	non-DMR
chr1	835437	835544	2	0.034	non-DMR
chr1	837614	837695	4	-0.037	non-DMR
chr1	839076	839162	4	-0.037	non-DMR
chr1	840430	840506	4	0.029	non-DMR
chr1	842523	842599	2	-0.006	non-DMR
chr1	845552	845603	2	0.006	non-DMR
chr1	847573	847634	2	0.093	non-DMR
chr1	848738	848837	2	0.062	non-DMR
chr1	850399	850486	2	0.04	non-DMR
chr1	851913	851981	2	-0.022	non-DMR
chr1	853134	853229	5	-0.074	non-DMR
chr1	853966	854054	4	-0.017	non-DMR
chr1	855766	855846	4	-0.001	non-DMR
chr1	857070	857143	2	0.058	non-DMR
chr1	859685	859724	4	0.07	non-DMR
chr1	863603	863677	2	0.073	non-DMR
chr1	865001	865099	5	-0.044	non-DMR
chr1	867073	867119	4	0.036	non-DMR
chr1	869364	869419	2	0.012	non-DMR
chr1	869971	870070	4	0.025	non-DMR
chr1	874344	874456	3	0.06	non-DMR
chr1	875343	875407	2	0.035	non-DMR
chr1	876275	876343	2	-0.1	non-DMR
chr1	877321	877418	2	0.074	non-DMR
chr1	879142	879236	4	-0.032	non-DMR
chr1	880622	880717	2	0.004	non-DMR
chr1	885579	885692	7	-0.003	non-DMR
chr1	890137	890208	2	0.022	non-DMR
chr1	892176	892256	4	0.017	non-DMR
chr1	900678	900803	9	-0.002	non-DMR
chr1	902258	902336	2	-0.055	non-DMR
chr1	904139	904231	4	0.022	non-DMR
chr1	905300	905382	4	-0.033	non-DMR
chr1	907101	907166	2	0.067	non-DMR
chr1	907822	907895	2	0.063	non-DMR
chr1	908712	908814	3	-0.033	non-DMR
chr1	912703	912802	5	0.001	non-DMR
chr1	913751	913809	2	0.089	non-DMR
chr1	915376	915476	4	-0.062	non-DMR
chr1	916024	916118	4	0.008	non-DMR
chr1	916706	916760	4	-0.014	non-DMR
chr1	918404	918486	2	-0.048	non-DMR
chr1	919806	919914	8	0.363	good-DMR
chr1	921339	921430	2	-0.088	non-DMR
chr1	923314	923340	4	-0.019	non-DMR
chr1	924132	924222	4	0.034	non-DMR
chr1	925892	925972	4	-0.086	non-DMR
chr1	927498	927579	2	-0.079	non-DMR
chr1	928271	928338	2	0.027	non-DMR
chr1	928871	928921	4	-0.018	non-DMR
chr1	930334	930368	4	-0.017	non-DMR
chr1	931896	932022	6	0.317	good-DMR
chr1	933939	934025	2	0.065	non-DMR
chr1	934629	934696	2	0.079	non-DMR
chr1	938696	938810	5	0.04	non-DMR
chr1	940779	940878	7	-0.035	non-DMR
chr1	942143	942222	4	0.067	non-DMR
chr1	945889	945987	4	-0.014	non-DMR
chr1	946576	946671	4	-0.08	non-DMR
chr1	947597	947668	4	-0.035	non-DMR
chr1	950314	950415	4	-0.003	non-DMR
chr1	954167	954269	6	-0.016	non-DMR
chr1	954835	954919	4	0.087	non-DMR
chr1	956855	956948	2	-0.036	non-DMR
chr1	958461	958548	4	0.048	non-DMR
chr1	960033	960098	2	-0.067	non-DMR
chr1	961871	961985	6	-0.044	non-DMR
chr1	963436	963498	4	-0.064	non-DMR
chr1	965027	965122	4	0.052	non-DMR
chr1	965716	965817	2	-0.064	non-DMR
chr1	967753	967866	9	-0.363	good-DMR
chr1	968409	968482	2	-0.01	non-DMR
chr1	970309	970422	6	0.018	non-DMR
chr1	971060	971145	2	0.014	non-DMR
chr1	972200	972292	2	-0.006	non-DMR
chr1	973179	973213	4	-0.021	non-DMR
chr1	974085	974160	2	-0.066	non-DMR
chr1	974711	974761	2	-0.072	non-DMR
chr1	976385	976495	6	-0.121	inconsistent-DMR
chr1	977206	977296	2	0.038	non-DMR
chr1	978914	979006	5	0.083	non-DMR
chr1	980492	980578	2	0.053	non-DMR
chr1	981441	981531	2	-0.068	non-DMR
chr1	982781	982886	4	-0.094	non-DMR
chr1	985455	985561	3	-0.074	non-DMR
chr1	987350	987419	4	0.004	non-DMR
chr1	988577	988660	4	-0.078	non-DMR
chr1	990401	990500	2	0.022	non-DMR
chr1	994339	994411	4	-0.009	non-DMR
chr1	995313	995386	2	0.056	non-DMR
chr1	996416	996511	7	0.003	non-DMR
chr1	997947	998014	2	-0.015	non-DMR
chr1	999593	999669	4	0.086	non-DMR
chr1	1005212	1005279	2	-0.026	non-DMR
chr1	1006807	1006868	4	0.078	non-DMR
chr1	1008356	1008450	4	-0.069	non-DMR
chr1	1009869	1009932	2	-0.098	non-DMR
chr1	1011855	1011960	4	0.096	non-DMR
chr1	1014689	1014755	4	0.001	non-DMR
chr1	1016196	1016269	2	-0.042	non-DMR
chr1	1016894	1016954	4	0.056	non-DMR
chr1	1018918	1019001	4	0.014	non-DMR
chr1	1022220	1022281	2	-0.068	non-DMR
chr1	1023324	1023389	4	0.074	non-DMR
chr1	1024949	1024976	4	0.088	non-DMR
chr1	1025868	1025941	4	-0.069	non-DMR
chr1	1026799	1026902	5	0.26	good-DMR
chr1	1031970	1032032	4	-0.05	non-DMR
chr1	1032966	1033016	2	-0.021	non-DMR
chr1	1033864	1033917	2	0.045	non-DMR
chr1	1037534	1037611	2	0.05	non-DMR
chr1	1039254	1039317	2	-0.099	non-DMR
chr1	1039855	1039959	6	-0.051	non-DMR
chr1	1041838	1041940	5	0.277	good-DMR
chr1	1045738	1045831	2	-0.049	non-DMR
chr1	1047989	1048065	4	0.035	non-DMR
chr1	1049621	1049685	4	0.027	non-DMR
chr1	1050730	1050820	4	0.016	non-DMR
chr1	1052175	1052226	4	0.025	non-DMR
chr1	1053110	1053202	2	0.007	non-DMR
chr1	1053848	1053901	2	-0.074	non-DMR
chr1	1055283	1055341	4	0.058	non-DMR
chr1	1056125	1056224	4	0.02	non-DMR
chr1	1057555	1057644	6	-0.047	non-DMR
chr1	1061600	1061672	2	-0.02	non-DMR
chr1	1063571	1063675	10	-0.001	non-DMR
chr1	1065180	1065269	2	0.069	non-DMR
chr1	1066861	1066919	2	-0.06	non-DMR
chr1	1067595	1067663	2	-0.04	non-DMR
chr1	1071541	1071630	4	0.02	non-DMR
chr1	1072401	1072496	2	-0.041	non-DMR
chr1	1073437	1073510	2	-0.067	non-DMR
chr1	1076391	1076458	4	-0.046	non-DMR
chr1	1077077	1077170	3	-0.003	non-DMR
chr1	1078711	1078830	3	-0.063	non-DMR
chr1	1083092	1083190	7	0.04	non-DMR
chr1	1084109	1084226	3	0.086	non-DMR
chr1	1085418	1085517	2	0.076	non-DMR
chr1	1093226	1093279	4	0.054	non-DMR
chr1	1095249	1095355	5	0.082	non-DMR
chr1	1096598	1096697	2	0.022	non-DMR
chr1	1097885	1097987	7	0.183	good-DMR
chr1	1098653	1098739	2	-0.025	non-DMR
chr1	1100667	1100759	2	0.036	non-DMR
chr1	1101880	1101929	4	-0.034	non-DMR
chr1	1102570	1102672	6	-0.21	notable-DMR
chr1	1104467	1104569	5	-0.057	non-DMR
chr1	1105558	1105663	5	0.231	good-DMR
chr1	1107344	1107420	2	-0.062	non-DMR
chr1	1108163	1108231	4	-0.02	non-DMR
chr1	1110259	1110320	4	-0.049	non-DMR
chr1	1111840	1111922	2	-0.017	non-DMR
chr1	1116348	1116425	2	-0.058	non-DMR
chr1	1117468	1117551	4	0.013	non-DMR
chr1	1118267	1118348	2	-0.051	non-DMR
chr1	1120631	1120726	4	-0.033	non-DMR
chr1	1123397	1123478	2	-0.006	non-DMR
chr1	1124440	1124543	5	0.176	good-DMR
chr1	1125244	1125347	8	0.045	non-DMR
chr1	1126939	1127015	2	-0.05	non-DMR
chr1	1131305	1131423	2	-0.068	non-DMR
chr1	1133276	1133353	2	0.041	non-DMR
chr1	1134233	1134329	2	-0.033	non-DMR
chr1	1136663	1136774	3	-0.06	non-DMR
chr1	1138378	1138466	2	0.074	non-DMR
chr1	1140091	1140158	4	-0.04	non-DMR
chr1	1141768	1141838	4	-0.069	non-DMR
chr1	1144993	1145088	4	0.039	non-DMR
chr1	1146183	1146237	2	0.097	non-DMR
chr1	1147091	1147153	4	0.019	non-DMR
chr1	1151514	1151599	2	-0.005	non-DMR
chr1	1153068	1153182	3	0.057	non-DMR
chr1	1154961	1155040	4	-0.055	non-DMR
chr1	1156581	1156677	2	-0.074	non-DMR
chr1	1159022	1159083	2	-0.032	non-DMR
chr1	1160225	1160321	2	0.055	non-DMR
chr1	1162913	1163003	4	-0.051	non-DMR
chr1	1167634	1167732	4	-0.076	non-DMR
chr1	1170877	1170974	4	0.002	non-DMR
chr1	1171699	1171793	4	0.064	non-DMR
chr1	1173001	1173097	2	0.074	non-DMR
chr1	1174203	1174258	2	0.093	non-DMR
chr1	1175572	1175643	2	0.071	non-DMR
chr1	1178064	1178151	4	0.044	non-DMR
chr1	1179336	1179438	5	-0.035	non-DMR
chr1	1182103	1182188	2	-0.053	non-DMR
chr1	1183785	1183879	4	0.012	non-DMR
chr1	1187179	1187287	2	-0.058	non-DMR
chr1	1190717	1190800	2	-0.098	non-DMR
chr1	1191600	1191676	2	0.032	non-DMR
chr1	1193559	1193672	4	0.02	non-DMR
chr1	1194239	1194323	2	-0.022	non-DMR
chr1	1196226	1196333	8	0.222	good-DMR
chr1	1197887	1197995	7	0.136	good-DMR
chr1	1200734	1200837	7	-0.019	non-DMR
chr1	1202531	1202621	2	-0.022	non-DMR
chr1	1206337	1206433	4	-0.056	non-DMR
chr1	1207476	1207569	2	-0.076	non-DMR
chr1	1211742	1211847	9	0.18	good-DMR
chr1	1214570	1214635	2	-0.089	non-DMR
chr1	1219179	1219284	3	0.026	non-DMR
chr1	1220703	1220778	2	0.073	non-DMR
chr1	1222472	1222579	7	0.197	inconsistent-DMR
chr1	1223894	1223961	2	-0.091	non-DMR
chr1	1224975	1225035	2	-0.021	non-DMR
chr1	1227723	1227819	4	-0.012	non-DMR
chr1	1229362	1229416	4	-0.02	non-DMR
chr1	1232974	1233055	2	-0.049	non-DMR
chr1	1236449	1236540	4	0.066	non-DMR
chr1	1238449	1238517	4	-0.049	non-DMR
chr1	1239848	1239914	4	0.03	non-DMR
chr1	1241557	1241650	4	0.005	non-DMR
chr1	1242568	1242658	2	0.002	non-DMR
chr1	1243440	1243504	2	0.066	non-DMR
