chr	start	end	CpG_count	mean_delta_methylation	category
chr1	420317	421287	5	0.174	good-DMR
chr1	422218	422297	4	0.021	non-DMR
chr1	424385	425375	4	0.015	non-DMR
chr1	428116	428208	4	0.084	non-DMR
chr1	440874	441876	6	0.301	good-DMR
chr1	442705	442733	4	0.014	non-DMR
chr1	445335	445425	4	0.017	non-DMR
chr1	448969	449791	4	0.045	non-DMR
chr1	452003	452886	4	-0.021	non-DMR
chr1	458817	458910	4	0.001	non-DMR
chr1	460789	461755	35	0.277	good-DMR
chr1	465025	466009	6	-0.025	non-DMR
chr1	466979	467591	4	0.055	non-DMR
chr1	469777	470615	5	-0.028	non-DMR
chr1	471437	471542	4	-0.011	non-DMR
chr1	474178	474259	4	0.078	non-DMR
chr1	476270	477082	6	0.35	sub-DMR
chr1	477875	478847	4	0.018	non-DMR
chr1	489597	489659	4	-0.093	non-DMR
chr1	491663	491773	4	-0.044	non-DMR
chr1	497604	498492	4	0.044	non-DMR
chr1	499244	499343	4	0.067	non-DMR
chr1	501591	501659	4	0.028	non-DMR
chr1	504105	504937	5	-0.012	non-DMR
chr1	505903	506743	6	-0.165	good-DMR
chr1	507598	507690	4	0.035	non-DMR
chr1	509310	510386	6	0.022	non-DMR
chr1	511114	511903	33	0.215	good-DMR
chr1	516097	516184	4	0.068	non-DMR
chr1	524355	524426	4	-0.016	non-DMR
chr1	526832	526891	4	-0.004	non-DMR
chr1	528507	529567	8	0.187	good-DMR
chr1	530353	531095	4	0.01	non-DMR
chr1	534452	535528	6	0.248	good-DMR
chr1	536968	537979	46	0.333	good-DMR
chr1	539110	539202	4	0.029	non-DMR
chr1	543082	544148	43	0.289	good-DMR
chr1	545033	545153	4	-0.087	non-DMR
chr1	547059	547124	4	-0.027	non-DMR
chr1	549573	550482	4	0.03	non-DMR
chr1	551223	552205	7	-0.037	non-DMR
chr1	555398	555493	4	-0.083	non-DMR
chr1	558109	558179	4	-0.01	non-DMR
chr1	564585	565529	44	0.279	good-DMR
chr1	569027	569125	4	-0.032	non-DMR
chr1	587915	588695	4	-0.022	non-DMR
chr1	593974	594104	4	0.006	non-DMR
chr1	596530	597519	4	0.039	non-DMR
chr1	598112	599303	6	-0.017	non-DMR
chr1	600879	601783	6	0.229	good-DMR
chr1	602308	603028	4	0.009	non-DMR
chr1	603967	605020	6	0.036	non-DMR
chr1	606493	607457	6	0.252	good-DMR
chr1	608890	609826	6	0.261	good-DMR
chr1	615304	616184	5	-0.181	good-DMR
chr1	617299	618240	35	-0.273	good-DMR
chr1	620014	620868	4	0.059	non-DMR
chr1	624172	624916	4	-0.034	non-DMR
chr1	626808	627650	4	0.016	non-DMR
chr1	630517	630625	4	0.01	non-DMR
chr1	632295	633223	5	0.291	good-DMR
chr1	635136	635753	4	0.068	non-DMR
chr1	637372	638454	6	-0.366	good-DMR
chr1	639719	640597	4	0.035	non-DMR
chr1	644880	645884	37	0.307	good-DMR
chr1	646746	647804	45	0.34	good-DMR
chr1	652083	652379	4	0.01	non-DMR
chr1	654069	654114	4	-0.016	non-DMR
chr1	657006	657692	4	-0.044	non-DMR
chr1	659971	660874	4	-0.014	non-DMR
chr1	662735	662802	4	0.08	non-DMR
chr1	668640	668756	4	0.038	non-DMR
chr1	674546	675211	4	0.011	non-DMR
chr1	678708	679584	4	0.046	non-DMR
chr1	680761	680838	4	0.03	non-DMR
chr1	685290	686187	35	-0.122	inconsistent-DMR
chr1	689558	690442	5	0.363	good-DMR
chr1	694749	695665	4	-0.074	non-DMR
chr1	700863	701782	5	-0.047	non-DMR
chr1	702527	703721	8	0.186	good-DMR
chr1	710282	711188	34	-0.144	inconsistent-DMR
chr1	711792	712818	40	-0.278	good-DMR
chr1	720421	720500	4	0.027	non-DMR
chr1	722714	723728	6	-0.064	non-DMR
chr1	725113	726168	47	0.236	good-DMR
chr1	729204	729327	4	-0.027	non-DMR
chr1	740135	741149	38	0.157	inconsistent-DMR
chr1	749933	750009	4	0.035	non-DMR
chr1	751901	752693	5	-0.241	good-DMR
chr1	757412	758483	45	-0.222	good-DMR
chr1	767388	768462	39	0.272	good-DMR
chr1	770177	770266	4	0.001	non-DMR
chr1	774619	774725	4	0.015	non-DMR
chr1	779822	780808	7	-0.355	good-DMR
chr1	786461	787251	3	0.011	non-DMR
chr1	790666	791677	36	0.217	good-DMR
chr1	794313	795213	6	0.043	non-DMR
chr1	796711	797478	3	0.057	non-DMR
chr1	798397	798862	4	-0.03	non-DMR
chr1	806723	806840	4	-0.038	non-DMR
chr1	808741	808825	4	0.043	non-DMR
chr1	810901	811738	6	0.039	non-DMR
chr1	817671	818721	4	0.007	non-DMR
chr1	829674	830687	4	-0.032	non-DMR
chr1	832651	833756	7	0.0	non-DMR
chr1	835516	835578	4	-0.022	non-DMR
chr1	839425	840100	4	0.082	non-DMR
chr1	841890	842861	6	0.396	good-DMR
chr1	843587	844463	4	-0.047	non-DMR
chr1	850173	851229	6	-0.011	non-DMR
chr1	856431	857421	36	-0.314	notable-DMR
chr1	861390	862283	6	0.24	good-DMR
chr1	864003	864105	4	0.009	non-DMR
chr1	874189	875117	4	0.06	non-DMR
chr1	878645	879457	4	0.098	non-DMR
chr1	882363	882399	4	0.018	non-DMR
chr1	884845	884949	4	0.037	non-DMR
chr1	886860	886900	4	0.076	non-DMR
chr1	891443	891956	4	-0.084	non-DMR
chr1	893556	893632	4	-0.036	non-DMR
chr1	897899	899029	6	0.009	non-DMR
chr1	903423	903972	4	0.095	non-DMR
chr1	907649	907726	4	-0.053	non-DMR
chr1	913171	914334	4	0.082	non-DMR
chr1	915332	916370	5	0.027	non-DMR
chr1	917551	918284	4	0.082	non-DMR
chr1	920474	920548	4	-0.022	non-DMR
chr1	927716	927731	4	0.074	non-DMR
chr1	930523	930646	4	0.07	non-DMR
chr1	933075	933971	4	0.014	non-DMR
chr1	945691	946608	38	0.287	good-DMR
chr1	949660	949741	4	-0.025	non-DMR
chr1	953571	953665	4	-0.044	non-DMR
chr1	958103	959055	5	-0.123	inconsistent-DMR
chr1	960643	961248	4	0.002	non-DMR
chr1	967534	967648	4	-0.038	non-DMR
chr1	974407	975480	43	0.284	good-DMR
chr1	976269	977269	49	-0.173	inconsistent-DMR
chr1	985590	986338	4	0.065	non-DMR
chr1	989849	990310	4	0.022	non-DMR
chr1	991562	992535	5	0.224	good-DMR
chr1	995978	997017	6	0.012	non-DMR
chr1	998020	999002	6	-0.377	good-DMR
chr1	1000788	1001702	5	-0.046	non-DMR
chr1	1002307	1002952	3	0.013	non-DMR
chr1	1004102	1004685	4	-0.028	non-DMR
chr1	1006106	1006189	4	0.072	non-DMR
chr1	1011522	1012592	7	0.346	sub-DMR
chr1	1013800	1013828	4	-0.057	non-DMR
chr1	1016662	1016686	4	0.016	non-DMR
chr1	1019298	1019820	4	-0.017	non-DMR
chr1	1020965	1021923	6	0.002	non-DMR
chr1	1023583	1024418	42	0.245	good-DMR
chr1	1028744	1028809	4	0.011	non-DMR
chr1	1030728	1031558	4	-0.057	non-DMR
chr1	1032374	1033434	4	0.012	non-DMR
chr1	1034512	1035318	4	0.068	non-DMR
chr1	1045131	1045901	4	0.017	non-DMR
chr1	1046599	1046697	4	0.001	non-DMR
chr1	1048739	1049607	5	0.02	non-DMR
chr1	1051544	1051619	4	0.053	non-DMR
chr1	1053305	1054314	4	0.04	non-DMR
chr1	1057254	1057302	4	-0.033	non-DMR
chr1	1059555	1059624	4	0.039	non-DMR
chr1	1062152	1062920	4	-0.036	non-DMR
chr1	1064922	1065915	4	-0.053	non-DMR
chr1	1072738	1073710	4	-0.01	non-DMR
chr1	1074647	1075613	6	-0.038	non-DMR
chr1	1079480	1080137	4	0.054	non-DMR
chr1	1086241	1086329	4	0.046	non-DMR
chr1	1088754	1089557	34	0.347	good-DMR
chr1	1091052	1091898	4	0.067	non-DMR
chr1	1096033	1096106	4	-0.058	non-DMR
chr1	1100378	1100472	4	-0.06	non-DMR
chr1	1102923	1103896	40	0.253	good-DMR
chr1	1108676	1109684	6	-0.317	good-DMR
chr1	1111511	1112144	4	0.026	non-DMR
chr1	1116057	1116154	4	-0.035	non-DMR
chr1	1118707	1119726	6	-0.033	non-DMR
chr1	1125628	1125727	4	0.087	non-DMR
chr1	1127902	1128637	4	-0.077	non-DMR
chr1	1130658	1131629	4	-0.045	non-DMR
chr1	1137102	1138058	5	-0.034	non-DMR
chr1	1139761	1140683	4	0.047	non-DMR
chr1	1141877	1142858	4	-0.034	non-DMR
chr1	1144248	1144327	4	0.032	non-DMR
chr1	1152293	1152405	4	-0.064	non-DMR
chr1	1155523	1155944	4	0.008	non-DMR
chr1	1157784	1158894	4	0.016	non-DMR
chr1	1168532	1168625	4	-0.053	non-DMR
chr1	1173975	1174776	6	0.207	inconsistent-DMR
chr1	1179096	1180182	4	0.044	non-DMR
chr1	1181204	1182270	6	0.205	good-DMR
chr1	1184562	1185283	5	-0.05	non-DMR
chr1	1192253	1192308	4	-0.099	non-DMR
chr1	1194952	1195858	4	-0.017	non-DMR
chr1	1199318	1199368	4	0.035	non-DMR
chr1	1204613	1204690	4	-0.056	non-DMR
chr1	1208955	1209985	5	-0.007	non-DMR
chr1	1210591	1211498	4	-0.095	non-DMR
chr1	1216029	1217059	6	-0.015	non-DMR
chr1	1217744	1218881	52	0.258	good-DMR
chr1	1224733	1225641	6	0.151	good-DMR
chr1	1227014	1227775	4	-0.023	non-DMR
chr1	1228992	1229861	6	0.175	good-DMR
chr1	1231512	1231613	4	-0.055	non-DMR
chr1	1233976	1234890	40	0.265	good-DMR
chr1	1238676	1239556	7	0.269	good-DMR
chr1	1241406	1241478	4	0.049	non-DMR
chr1	1243536	1244486	4	0.037	non-DMR
chr1	1245404	1245781	4	-0.067	non-DMR
chr1	1249733	1250859	7	-0.065	non-DMR
chr1	1252167	1252869	4	0.028	non-DMR
chr1	1254684	1254764	4	-0.003	non-DMR
chr1	1268317	1269280	4	-0.048	non-DMR
chr1	1271926	1272003	4	0.003	non-DMR
chr1	1280349	1281273	5	0.015	non-DMR
chr1	1282065	1283051	40	0.212	good-DMR
chr1	1285009	1285634	4	-0.007	non-DMR
chr1	1295011	1295822	4	-0.005	non-DMR
chr1	1297871	1299048	7	-0.085	non-DMR
chr1	1299710	1300536	4	-0.085	non-DMR
chr1	1304269	1305280	5	-0.036	non-DMR
chr1	1306593	1307553	7	0.006	non-DMR
chr1	1308755	1309844	4	-0.06	non-DMR
chr1	1311053	1312061	4	-0.09	non-DMR
chr1	1318844	1319632	5	-0.312	notable-DMR
chr1	1322659	1323720	4	-0.073	non-DMR
chr1	1325008	1325913	4	0.056	non-DMR
chr1	1326876	1327724	4	-0.019	non-DMR
chr1	1329709	1330684	5	-0.27	notable-DMR
chr1	1338210	1339194	40	0.269	good-DMR
chr1	1340609	1340691	4	0.029	non-DMR
chr1	1343195	1343908	4	0.01	non-DMR
chr1	1355043	1355959	4	-0.013	non-DMR
chr1	1356616	1356681	4	-0.001	non-DMR
chr1	1359189	1360089	7	0.121	good-DMR
chr1	1360916	1361969	4	0.058	non-DMR
chr1	1363482	1364530	5	-0.261	good-DMR
chr1	1366336	1367260	40	0.295	good-DMR
chr1	1371810	1372720	5	-0.292	good-DMR
chr1	1374375	1374431	4	0.086	non-DMR
chr1	1376812	1376863	4	-0.049	non-DMR
chr1	1379253	1380065	6	-0.047	non-DMR
chr1	1380889	1380944	4	-0.043	non-DMR
chr1	1384928	1385815	5	0.09	non-DMR
chr1	1394035	1395175	6	0.011	non-DMR
chr1	1399674	1400749	42	0.24	good-DMR
chr1	1402371	1403232	4	-0.006	non-DMR
chr1	1405289	1406211	6	0.361	good-DMR
chr1	1407241	1408239	5	0.094	non-DMR
chr1	1420780	1421670	6	0.338	good-DMR
chr1	1422883	1423890	4	-0.078	non-DMR
chr1	1430717	1431265	4	0.014	non-DMR
chr1	1435154	1436215	5	-0.05	non-DMR
chr1	1436938	1437752	4	-0.077	non-DMR
chr1	1444635	1445712	4	0.05	non-DMR
chr1	1446586	1446672	4	0.035	non-DMR
chr1	1453979	1454888	4	0.014	non-DMR
chr1	1459574	1460544	4	0.058	non-DMR
chr1	1463677	1464579	5	-0.077	non-DMR
chr1	1467997	1468816	5	0.046	non-DMR
chr1	1470009	1470816	4	0.051	non-DMR
chr1	1472739	1473735	4	-0.014	non-DMR
chr1	1477624	1478250	4	0.062	non-DMR
chr1	1479287	1479855	4	-0.01	non-DMR
chr1	1481707	1482723	5	-0.046	non-DMR
chr1	1485978	1486091	4	0.042	non-DMR
chr1	1487821	1488595	5	0.004	non-DMR
chr1	1491419	1492358	5	0.372	good-DMR
chr1	1493128	1493204	4	0.033	non-DMR
chr1	1494905	1495756	4	-0.004	non-DMR
chr1	1509306	1510195	4	-0.008	non-DMR
chr1	1511690	1512658	6	0.223	good-DMR
chr1	1513777	1514838	8	-0.231	good-DMR
chr1	1516567	1516651	4	0.009	non-DMR
chr1	1519130	1519883	5	0.208	good-DMR
chr1	1521038	1521896	4	-0.016	non-DMR
chr1	1522446	1523040	4	-0.024	non-DMR
chr1	1524920	1525011	4	0.041	non-DMR
chr1	1529204	1530122	5	0.183	good-DMR
chr1	1536188	1536731	4	-0.057	non-DMR
chr1	1539078	1539157	4	-0.021	non-DMR
chr1	1543184	1544089	4	-0.052	non-DMR
chr1	1547244	1548262	5	-0.281	good-DMR
chr1	1551617	1552684	41	0.291	good-DMR
chr1	1553731	1554801	4	-0.018	non-DMR
chr1	1558948	1559832	4	-0.075	non-DMR
chr1	1564080	1564113	4	-0.004	non-DMR
chr1	1565586	1566546	7	-0.02	non-DMR
chr1	1567989	1568929	6	0.246	good-DMR
chr1	1570855	1571961	5	0.028	non-DMR
chr1	1572952	1573050	4	-0.082	non-DMR
chr1	1574659	1575613	5	-0.094	non-DMR
chr1	1577166	1578099	6	0.004	non-DMR
chr1	1579129	1580045	6	0.006	non-DMR
chr1	1581309	1582084	25	0.297	good-DMR
chr1	1582930	1583644	5	0.002	non-DMR
chr1	1584440	1585484	9	0.046	non-DMR
chr1	1586967	1587996	6	0.282	good-DMR
chr1	1594987	1595940	4	0.099	non-DMR
chr1	1597332	1597364	4	0.043	non-DMR
chr1	1599792	1600640	6	0.302	good-DMR
chr1	1601850	1602948	9	0.237	good-DMR
chr1	1605779	1606991	5	-0.036	non-DMR
chr1	1610265	1610326	4	0.081	non-DMR
chr1	1612841	1612923	4	0.09	non-DMR
chr1	1615398	1616406	4	0.083	non-DMR
chr1	1619734	1619829	4	0.088	non-DMR
chr1	1624628	1624730	4	-0.012	non-DMR
chr1	1628343	1629044	4	-0.023	non-DMR
chr1	1633258	1634318	4	-0.086	non-DMR
chr1	1635855	1636491	4	-0.02	non-DMR
chr1	1638626	1639500	4	-0.061	non-DMR
chr1	1642909	1643946	5	0.201	good-DMR
chr1	1648126	1648232	4	-0.053	non-DMR
chr1	1650088	1650849	4	-0.033	non-DMR
chr1	1653615	1653697	4	-0.037	non-DMR
chr1	1656511	1656529	4	0.005	non-DMR
chr1	1660966	1661053	4	-0.049	non-DMR
chr1	1662701	1662727	4	0.043	non-DMR
chr1	1667760	1668613	4	0.071	non-DMR
chr1	1669748	1670753	4	-0.052	non-DMR
chr1	1672588	1673555	6	0.053	non-DMR
chr1	1675046	1675077	4	-0.034	non-DMR
chr1	1677095	1677968	4	0.032	non-DMR
chr1	1682302	1683010	4	-0.037	non-DMR
chr1	1684564	1684603	4	-0.063	non-DMR
chr1	1688781	1689846	4	0.09	non-DMR
chr1	1690828	1691843	42	0.334	good-DMR
chr1	1693585	1694603	5	0.315	good-DMR
chr1	1695707	1696908	6	0.211	good-DMR
chr1	1698729	1698836	4	-0.002	non-DMR
chr1	1701387	1701449	4	-0.083	non-DMR
chr1	1703316	1703455	4	-0.048	non-DMR
chr1	1705063	1705140	4	-0.056	non-DMR
chr1	1707038	1707081	4	-0.056	non-DMR
chr1	1709399	1710199	4	0.088	non-DMR
chr1	1711840	1712247	4	-0.006	non-DMR
chr1	1714069	1714954	5	-0.034	non-DMR
chr1	1721388	1722262	4	0.003	non-DMR
chr1	1730296	1730354	4	-0.05	non-DMR
chr1	1732683	1733767	4	0.049	non-DMR
chr1	1734609	1734673	4	-0.091	non-DMR
chr1	1736117	1736578	4	-0.007	non-DMR
chr1	1740938	1741888	5	0.029	non-DMR
chr1	1742624	1743418	35	0.355	good-DMR
chr1	1744201	1744334	4	-0.03	non-DMR
chr1	1746484	1746576	4	-0.071	non-DMR
chr1	1748020	1748101	4	0.052	non-DMR
chr1	1750676	1751608	4	0.03	non-DMR
chr1	1752607	1752692	4	-0.062	non-DMR
chr1	1754736	1754784	4	0.006	non-DMR
chr1	1759786	1760795	42	0.297	good-DMR
chr1	1762469	1763008	4	0.096	non-DMR
chr1	1765210	1765991	5	-0.075	non-DMR
chr1	1770107	1771032	3	-0.017	non-DMR
chr1	1772213	1773502	5	-0.287	good-DMR
chr1	1774100	1775020	5	0.432	good-DMR
chr1	1775763	1777037	6	0.194	notable-DMR
chr1	1778460	1779333	6	-0.037	non-DMR
chr1	1780151	1780845	4	-0.086	non-DMR
chr1	1784447	1785215	4	0.046	non-DMR
chr1	1792666	1793466	5	-0.007	non-DMR
chr1	1794238	1795218	41	0.205	good-DMR
chr1	1795752	1795802	4	0.015	non-DMR
chr1	1800186	1801024	4	-0.003	non-DMR
chr1	1807707	1807757	4	0.06	non-DMR
chr1	1812327	1813211	4	0.062	non-DMR
chr1	1817138	1818026	4	0.066	non-DMR
chr1	1818818	1819484	4	-0.015	non-DMR
chr1	1822897	1823993	6	-0.017	non-DMR
chr1	1825019	1825950	40	0.301	good-DMR
chr1	1827421	1827512	4	0.016	non-DMR
chr1	1829763	1829860	4	0.049	non-DMR
chr1	1834866	1834962	4	0.068	non-DMR
chr1	1838378	1839149	4	0.026	non-DMR
chr1	1840028	1840886	4	0.041	non-DMR
chr1	1841637	1841679	4	-0.003	non-DMR
chr1	1844397	1845434	5	0.021	non-DMR
chr1	1846236	1847258	6	0.285	good-DMR
chr1	1850702	1851162	4	-0.024	non-DMR
chr1	1853356	1853411	4	0.039	non-DMR
chr1	1856206	1856962	4	-0.036	non-DMR
chr1	1859217	1860095	5	-0.044	non-DMR
chr1	1863212	1864137	4	0.009	non-DMR
chr1	1870721	1870781	4	-0.05	non-DMR
chr1	1873530	1874518	5	-0.341	good-DMR
chr1	1875729	1876710	6	-0.305	good-DMR
chr1	1880910	1881935	7	-0.034	non-DMR
chr1	1882832	1883697	4	-0.056	non-DMR
chr1	1887827	1888317	4	-0.077	non-DMR
chr1	1890263	1891050	4	-0.029	non-DMR
chr1	1892714	1892777	4	0.003	non-DMR
chr1	1894227	1895240	39	-0.259	good-DMR
chr1	1896524	1897251	4	0.022	non-DMR
chr1	1901302	1902051	4	0.061	non-DMR
chr1	1904197	1904596	4	-0.03	non-DMR
chr1	1906910	1907821	4	0.042	non-DMR
chr1	1911644	1912455	6	0.065	non-DMR
chr1	1913165	1913236	4	0.049	non-DMR
chr1	1922196	1923164	5	0.035	non-DMR
chr1	1926693	1927521	4	0.081	non-DMR
chr1	1928597	1929297	4	-0.087	non-DMR
chr1	1932849	1933825	6	0.038	non-DMR
chr1	1937221	1938085	4	0.032	non-DMR
chr1	1940781	1941887	6	0.042	non-DMR
chr1	1950924	1951004	4	0.095	non-DMR
chr1	1953542	1953587	4	-0.057	non-DMR
chr1	1957545	1958544	4	0.022	non-DMR
chr1	1964206	1965099	5	0.295	good-DMR
chr1	1966949	1967880	4	-0.084	non-DMR
chr1	1969919	1970814	6	-0.006	non-DMR
chr1	1971545	1971622	4	-0.057	non-DMR
chr1	1974152	1975275	5	-0.302	notable-DMR
chr1	1976892	1976944	4	-0.095	non-DMR
chr1	1978428	1979256	4	0.087	non-DMR
chr1	1984368	1985088	4	0.021	non-DMR
chr1	1986617	1987281	4	0.072	non-DMR
chr1	1990831	1991875	8	-0.022	non-DMR
chr1	1993231	1994338	6	0.001	non-DMR
chr1	1995275	1995352	4	0.049	non-DMR
chr1	1996840	1997851	5	-0.042	non-DMR
chr1	2000368	2001334	4	0.033	non-DMR
chr1	2004469	2005484	8	-0.282	good-DMR
chr1	2007207	2008262	4	-0.077	non-DMR
chr1	2009156	2009231	4	-0.061	non-DMR
chr1	2011960	2012871	5	0.011	non-DMR
chr1	2014882	2015532	4	0.003	non-DMR
chr1	2019099	2020215	8	-0.028	non-DMR
chr1	2023567	2024274	4	0.031	non-DMR
chr1	2026162	2027224	4	0.01	non-DMR
chr1	2031795	2032498	4	-0.027	non-DMR
chr1	2034039	2034867	9	-0.009	non-DMR
chr1	2039847	2039889	4	0.037	non-DMR
chr1	2044299	2044409	4	-0.045	non-DMR
chr1	2046207	2047124	5	-0.175	good-DMR
chr1	2050124	2051021	5	-0.047	non-DMR
chr1	2054784	2054889	4	0.073	non-DMR
chr1	2058663	2059648	6	-0.27	good-DMR
chr1	2060954	2061732	4	-0.023	non-DMR
chr1	2064003	2064734	4	0.069	non-DMR
chr1	2065962	2066946	6	0.246	good-DMR
chr1	2067571	2067631	4	-0.05	non-DMR
chr1	2069335	2069381	4	0.03	non-DMR
chr1	2074928	2075011	4	-0.076	non-DMR
chr1	2079759	2080643	4	-0.014	non-DMR
chr1	2084510	2085119	4	0.026	non-DMR
chr1	2087412	2088389	5	0.198	good-DMR
chr1	2090588	2091523	6	-0.396	good-DMR
chr1	2098143	2098221	4	-0.053	non-DMR
chr1	2099910	2100532	4	0.052	non-DMR
chr1	2102686	2103253	4	0.002	non-DMR
chr1	2111246	2111305	4	0.012	non-DMR
chr1	2113613	2113702	4	0.017	non-DMR
chr1	2115926	2116024	4	0.016	non-DMR
chr1	2117370	2117447	4	-0.016	non-DMR
chr1	2119151	2119896	4	0.0	non-DMR
chr1	2125541	2125969	4	0.024	non-DMR
chr1	2128329	2128423	4	-0.007	non-DMR
chr1	2130759	2130837	4	-0.091	non-DMR
chr1	2133480	2134169	4	-0.053	non-DMR
chr1	2135116	2136038	4	-0.038	non-DMR
chr1	2137734	2137750	4	0.064	non-DMR
chr1	2144897	2145885	4	0.008	non-DMR
chr1	2146529	2147669	44	0.215	good-DMR
chr1	2148253	2149207	6	0.056	non-DMR
chr1	2150470	2151189	5	0.212	good-DMR
chr1	2154738	2154837	4	0.051	non-DMR
chr1	2157437	2158324	3	-0.049	non-DMR
chr1	2159415	2160375	5	0.025	non-DMR
chr1	2164851	2165725	4	0.094	non-DMR
chr1	2167350	2168232	7	0.345	good-DMR
chr1	2174828	2175800	6	-0.017	non-DMR
chr1	2180211	2181195	7	-0.024	non-DMR
chr1	2181702	2182425	4	0.012	non-DMR
chr1	2183352	2183436	4	0.054	non-DMR
chr1	2185795	2186451	4	0.057	non-DMR
chr1	2187245	2188122	4	0.023	non-DMR
chr1	2189366	2189442	4	0.063	non-DMR
chr1	2195895	2196831	4	0.034	non-DMR
chr1	2200504	2201423	7	0.065	non-DMR
chr1	2212364	2212447	4	0.029	non-DMR
chr1	2214104	2215046	5	0.255	good-DMR
chr1	2216948	2216988	4	0.026	non-DMR
chr1	2227976	2228921	4	-0.043	non-DMR
chr1	2229982	2230069	4	-0.002	non-DMR
chr1	2232216	2232296	4	-0.1	non-DMR
chr1	2241805	2242650	6	-0.028	non-DMR
chr1	2244144	2244618	4	0.022	non-DMR
chr1	2246098	2247020	4	0.036	non-DMR
chr1	2248873	2248961	4	-0.081	non-DMR
chr1	2253927	2254017	4	-0.037	non-DMR
chr1	2260265	2261352	7	-0.382	good-DMR
chr1	2262952	2264007	36	0.264	good-DMR
chr1	2265113	2266010	4	0.016	non-DMR
chr1	2268314	2269253	5	0.29	good-DMR
chr1	2273281	2274439	7	-0.066	non-DMR
chr1	2280664	2280760	4	0.05	non-DMR
chr1	2283203	2283273	4	0.057	non-DMR
chr1	2293810	2294858	6	0.153	good-DMR
chr1	2296581	2297639	44	-0.209	good-DMR
