chr	start	end	CpG_count	mean_delta_methylation	category
chr1	427664	428663	5	0.024	non-DMR
chr1	435365	436395	5	-0.205	good-DMR
chr1	442974	443038	4	0.067	non-DMR
chr1	445706	446729	4	-0.019	non-DMR
chr1	448475	448497	4	0.085	non-DMR
chr1	456848	457878	51	0.397	good-DMR
chr1	459457	459526	4	0.067	non-DMR
chr1	461131	462325	56	0.345	good-DMR
chr1	463631	463682	4	-0.01	non-DMR
chr1	468676	469770	6	-0.015	non-DMR
chr1	472516	473374	5	-0.016	non-DMR
chr1	476016	476994	4	0.017	non-DMR
chr1	480176	481004	3	0.045	non-DMR
chr1	484359	485263	5	-0.004	non-DMR
chr1	491533	492365	4	0.056	non-DMR
chr1	493372	493488	4	-0.022	non-DMR
chr1	498048	498142	4	-0.053	non-DMR
chr1	500026	500971	6	0.26	good-DMR
chr1	504409	504457	4	-0.041	non-DMR
chr1	511656	511708	4	0.022	non-DMR
chr1	513333	513454	4	0.025	non-DMR
chr1	515576	516579	32	0.313	good-DMR
chr1	518428	519155	4	-0.031	non-DMR
chr1	520940	522061	5	0.34	good-DMR
chr1	525549	526574	4	-0.046	non-DMR
chr1	527230	527310	4	-0.054	non-DMR
chr1	530080	531052	8	0.066	non-DMR
chr1	533518	533626	4	-0.009	non-DMR
chr1	540626	541704	4	0.085	non-DMR
chr1	545160	545653	4	0.059	non-DMR
chr1	549819	550609	4	0.06	non-DMR
chr1	552415	553496	8	0.03	non-DMR
chr1	556753	557757	36	0.235	good-DMR
chr1	559512	560603	47	0.285	good-DMR
chr1	562260	562330	4	0.082	non-DMR
chr1	565232	565318	4	-0.071	non-DMR
chr1	567633	568691	8	0.318	good-DMR
chr1	573178	573858	4	-0.05	non-DMR
chr1	577403	578302	4	-0.046	non-DMR
chr1	579958	580015	4	0.052	non-DMR
chr1	586552	586627	4	0.037	non-DMR
chr1	589000	590081	6	-0.007	non-DMR
chr1	593423	594302	5	0.388	good-DMR
chr1	598086	598608	4	-0.046	non-DMR
chr1	599889	600726	5	-0.035	non-DMR
chr1	601809	601897	4	0.09	non-DMR
chr1	604428	604533	4	-0.051	non-DMR
chr1	607248	608056	4	0.095	non-DMR
chr1	616078	616169	4	0.059	non-DMR
chr1	619792	620589	4	0.045	non-DMR
chr1	622111	623226	5	0.018	non-DMR
chr1	624942	625015	4	0.036	non-DMR
chr1	630051	630112	4	-0.098	non-DMR
chr1	632860	633907	6	0.232	good-DMR
chr1	638470	639558	5	0.263	good-DMR
chr1	641514	642645	53	0.348	good-DMR
chr1	646911	647886	4	0.007	non-DMR
chr1	649744	650455	4	-0.06	non-DMR
chr1	655198	656212	4	-0.062	non-DMR
chr1	659609	660368	4	-0.067	non-DMR
chr1	667344	667419	4	-0.047	non-DMR
chr1	673812	673914	4	0.061	non-DMR
chr1	678922	679605	5	0.29	good-DMR
chr1	683243	684315	6	0.36	good-DMR
chr1	685270	686210	5	0.311	good-DMR
chr1	689849	690812	5	0.102	good-DMR
chr1	692819	693200	4	-0.021	non-DMR
chr1	695087	695170	4	0.035	non-DMR
chr1	696914	697599	4	-0.071	non-DMR
chr1	698953	699035	4	0.008	non-DMR
chr1	704518	705235	28	-0.213	good-DMR
chr1	706965	707988	5	0.204	good-DMR
chr1	718553	719591	7	0.01	non-DMR
chr1	720787	721839	6	-0.026	non-DMR
chr1	725781	726268	4	0.091	non-DMR
chr1	728708	729420	4	-0.013	non-DMR
chr1	730723	731501	34	0.247	good-DMR
chr1	732142	733129	5	-0.017	non-DMR
chr1	734830	734857	4	-0.06	non-DMR
chr1	737554	738452	5	0.01	non-DMR
chr1	740357	741207	7	-0.331	good-DMR
chr1	742764	743575	5	-0.195	good-DMR
chr1	744964	745980	6	0.334	good-DMR
chr1	747619	747703	4	-0.035	non-DMR
chr1	750051	750149	4	0.022	non-DMR
chr1	752904	753778	5	0.26	good-DMR
chr1	759544	760018	4	0.02	non-DMR
chr1	761060	761189	4	-0.008	non-DMR
chr1	763517	764568	5	0.231	good-DMR
chr1	766326	767214	4	0.066	non-DMR
chr1	768998	769674	4	0.01	non-DMR
chr1	773022	773480	4	-0.021	non-DMR
chr1	776745	777461	5	0.263	good-DMR
chr1	778504	778545	4	0.065	non-DMR
chr1	781190	781953	4	-0.011	non-DMR
chr1	783456	784196	4	-0.066	non-DMR
chr1	786029	787211	47	0.269	good-DMR
chr1	788220	788312	4	0.068	non-DMR
chr1	789777	789860	4	-0.02	non-DMR
chr1	797377	798310	4	-0.073	non-DMR
chr1	801012	802106	47	0.278	good-DMR
chr1	803244	803874	3	0.07	non-DMR
chr1	804946	805573	4	0.039	non-DMR
chr1	808942	809841	4	-0.014	non-DMR
chr1	810434	811444	6	0.271	good-DMR
chr1	816800	817691	4	-0.009	non-DMR
chr1	819135	819220	4	-0.0	non-DMR
chr1	835738	836700	5	0.085	good-DMR
chr1	837623	837705	4	0.025	non-DMR
chr1	839811	839851	4	0.072	non-DMR
chr1	843670	843749	4	-0.022	non-DMR
chr1	851100	851785	4	-0.025	non-DMR
chr1	857622	857707	4	-0.024	non-DMR
chr1	862140	863042	37	0.258	good-DMR
chr1	864263	864327	4	-0.036	non-DMR
chr1	866988	867116	4	0.086	non-DMR
chr1	868710	868827	4	0.04	non-DMR
chr1	871383	872309	4	0.032	non-DMR
chr1	873725	874556	5	-0.044	non-DMR
chr1	875096	875184	4	-0.014	non-DMR
chr1	877131	877193	4	0.004	non-DMR
chr1	878651	879561	6	-0.226	good-DMR
chr1	893018	893943	4	-0.017	non-DMR
chr1	897080	898033	3	-0.085	non-DMR
chr1	899259	900126	5	0.211	good-DMR
chr1	908789	909707	4	-0.022	non-DMR
chr1	914244	915244	41	0.186	notable-DMR
chr1	916726	917530	5	0.075	non-DMR
chr1	918414	918481	4	0.003	non-DMR
chr1	922274	923224	38	-0.281	good-DMR
chr1	926821	926906	4	-0.087	non-DMR
chr1	928851	929665	4	0.06	non-DMR
chr1	933733	934745	4	0.003	non-DMR
chr1	940692	941700	5	-0.016	non-DMR
chr1	943602	944570	6	0.054	non-DMR
chr1	949711	949757	4	0.038	non-DMR
chr1	951785	952835	6	-0.048	non-DMR
chr1	954402	955247	4	-0.057	non-DMR
chr1	956957	957572	4	-0.022	non-DMR
chr1	959624	959690	4	-0.063	non-DMR
chr1	963834	964752	4	-0.005	non-DMR
chr1	965754	966749	5	0.028	non-DMR
chr1	967530	967652	4	-0.007	non-DMR
chr1	969335	969383	4	-0.025	non-DMR
chr1	976568	977430	4	0.004	non-DMR
chr1	981933	981981	4	0.038	non-DMR
chr1	984491	985314	4	0.004	non-DMR
chr1	988617	988701	4	-0.003	non-DMR
chr1	992862	993471	4	0.033	non-DMR
chr1	1000127	1001109	4	-0.059	non-DMR
chr1	1005263	1006163	35	0.253	good-DMR
chr1	1013751	1014711	5	0.023	non-DMR
chr1	1016396	1017274	6	0.412	good-DMR
chr1	1020942	1022026	5	-0.062	non-DMR
chr1	1023761	1023824	4	0.006	non-DMR
chr1	1028681	1028784	4	0.028	non-DMR
chr1	1032566	1032618	4	0.002	non-DMR
chr1	1035558	1035649	4	-0.029	non-DMR
chr1	1038315	1038838	4	-0.0	non-DMR
chr1	1043650	1043693	4	-0.001	non-DMR
chr1	1048956	1049649	4	0.023	non-DMR
chr1	1050878	1051815	5	-0.004	non-DMR
chr1	1053506	1054508	5	0.181	good-DMR
chr1	1056224	1057307	7	0.022	non-DMR
chr1	1058335	1058406	4	-0.1	non-DMR
chr1	1059935	1060700	4	0.023	non-DMR
chr1	1068764	1069502	4	-0.064	non-DMR
chr1	1070540	1071557	6	0.01	non-DMR
chr1	1076241	1077314	44	0.214	good-DMR
chr1	1080234	1081323	5	-0.052	non-DMR
chr1	1085651	1086535	4	0.02	non-DMR
chr1	1087481	1087799	4	0.02	non-DMR
chr1	1089335	1089430	4	-0.064	non-DMR
chr1	1094290	1095371	5	-0.049	non-DMR
chr1	1096492	1096560	4	-0.004	non-DMR
chr1	1098839	1098888	4	0.074	non-DMR
chr1	1101199	1102239	4	0.056	non-DMR
chr1	1103198	1104161	4	0.014	non-DMR
chr1	1104958	1105749	4	0.009	non-DMR
chr1	1107760	1108654	4	0.036	non-DMR
chr1	1112574	1113496	4	-0.037	non-DMR
chr1	1114943	1115801	4	-0.08	non-DMR
chr1	1116447	1116584	4	0.077	non-DMR
chr1	1121366	1122300	4	0.017	non-DMR
chr1	1125722	1125744	4	-0.071	non-DMR
chr1	1129393	1130366	7	-0.055	non-DMR
chr1	1131885	1132832	4	-0.003	non-DMR
chr1	1136882	1136962	4	0.002	non-DMR
chr1	1139792	1140550	4	0.016	non-DMR
chr1	1141718	1142735	39	-0.225	good-DMR
chr1	1143543	1143591	4	0.062	non-DMR
chr1	1148055	1148097	4	-0.07	non-DMR
chr1	1155473	1155543	4	0.013	non-DMR
chr1	1158155	1158957	6	0.18	notable-DMR
chr1	1169256	1170138	6	-0.0	non-DMR
chr1	1179614	1180578	7	0.022	non-DMR
chr1	1184500	1184573	4	-0.085	non-DMR
chr1	1187022	1188019	40	0.257	good-DMR
chr1	1191847	1192732	4	0.003	non-DMR
chr1	1199694	1199760	4	-0.06	non-DMR
chr1	1202114	1202980	4	0.043	non-DMR
chr1	1204340	1205288	6	-0.02	non-DMR
chr1	1209860	1209987	4	-0.097	non-DMR
chr1	1212517	1212583	4	-0.0	non-DMR
chr1	1214737	1215448	4	-0.04	non-DMR
chr1	1221173	1221268	4	-0.095	non-DMR
chr1	1229363	1229454	4	0.032	non-DMR
chr1	1231959	1232831	4	0.036	non-DMR
chr1	1236374	1236466	4	0.074	non-DMR
chr1	1240293	1240370	4	0.051	non-DMR
chr1	1245597	1246416	4	0.094	non-DMR
chr1	1247235	1248171	6	-0.01	non-DMR
chr1	1249168	1249280	4	0.052	non-DMR
chr1	1251336	1252100	3	0.076	non-DMR
chr1	1255086	1255135	4	-0.071	non-DMR
chr1	1257286	1257323	4	-0.068	non-DMR
chr1	1262369	1263326	6	0.294	good-DMR
chr1	1266833	1267603	4	-0.028	non-DMR
chr1	1268627	1268674	4	-0.027	non-DMR
chr1	1270959	1272014	4	-0.057	non-DMR
chr1	1277643	1278517	4	-0.094	non-DMR
chr1	1285488	1286207	4	0.011	non-DMR
chr1	1287411	1288203	5	0.175	notable-DMR
chr1	1289288	1289902	4	0.037	non-DMR
chr1	1293589	1294564	7	-0.191	good-DMR
chr1	1296094	1297147	4	-0.016	non-DMR
chr1	1298926	1299980	6	-0.201	good-DMR
chr1	1301443	1302328	4	0.036	non-DMR
chr1	1303157	1303954	4	0.076	non-DMR
chr1	1305298	1306085	33	0.228	good-DMR
chr1	1307308	1308214	6	0.0	non-DMR
chr1	1309958	1310912	4	-0.019	non-DMR
chr1	1311522	1311623	4	-0.083	non-DMR
chr1	1313665	1314677	6	-0.325	good-DMR
chr1	1316545	1317623	6	0.027	non-DMR
chr1	1318682	1318748	4	-0.052	non-DMR
chr1	1320918	1321919	5	0.218	good-DMR
chr1	1323470	1324413	4	-0.1	non-DMR
chr1	1325950	1326892	5	-0.07	non-DMR
chr1	1332542	1333569	6	-0.017	non-DMR
chr1	1339406	1340404	5	-0.059	non-DMR
chr1	1341345	1341943	4	0.025	non-DMR
chr1	1343346	1343795	4	-0.1	non-DMR
chr1	1359852	1360777	6	0.234	good-DMR
chr1	1361819	1361933	4	0.002	non-DMR
chr1	1363571	1363669	4	0.027	non-DMR
chr1	1367442	1368028	4	0.012	non-DMR
chr1	1379144	1379939	4	0.002	non-DMR
chr1	1380869	1381550	4	0.086	non-DMR
chr1	1385120	1386166	5	0.078	non-DMR
chr1	1386895	1386973	4	-0.023	non-DMR
chr1	1396611	1397509	5	-0.026	non-DMR
chr1	1399398	1399491	4	-0.013	non-DMR
chr1	1401080	1402035	4	-0.039	non-DMR
chr1	1404972	1405976	6	-0.307	notable-DMR
chr1	1406972	1407944	6	0.149	good-DMR
chr1	1410611	1411636	5	0.035	non-DMR
chr1	1412202	1413411	6	-0.328	good-DMR
chr1	1416675	1416779	4	-0.073	non-DMR
chr1	1418133	1418246	4	-0.003	non-DMR
chr1	1421673	1422643	6	-0.026	non-DMR
chr1	1424344	1425381	5	0.15	good-DMR
chr1	1427385	1427507	4	0.013	non-DMR
chr1	1433074	1433929	4	-0.055	non-DMR
chr1	1440013	1440092	4	0.051	non-DMR
chr1	1445917	1446840	4	-0.069	non-DMR
chr1	1448559	1449529	5	0.491	good-DMR
chr1	1451310	1451963	4	-0.022	non-DMR
chr1	1455755	1455831	4	0.009	non-DMR
chr1	1458283	1458362	4	-0.025	non-DMR
chr1	1461404	1461505	4	0.034	non-DMR
chr1	1468110	1469009	4	0.076	non-DMR
chr1	1470788	1471603	4	0.02	non-DMR
chr1	1475480	1476419	38	0.197	good-DMR
chr1	1480201	1481299	5	0.321	good-DMR
chr1	1482182	1482688	4	0.008	non-DMR
chr1	1495073	1495512	4	0.04	non-DMR
chr1	1497450	1498535	7	0.219	good-DMR
chr1	1502689	1503438	4	0.067	non-DMR
chr1	1505187	1505242	4	-0.063	non-DMR
chr1	1506966	1507799	3	0.057	non-DMR
chr1	1509247	1510341	6	-0.003	non-DMR
chr1	1511776	1512761	4	-0.082	non-DMR
chr1	1516974	1517922	38	0.224	good-DMR
chr1	1526050	1526145	4	0.042	non-DMR
chr1	1528686	1529225	4	-0.028	non-DMR
chr1	1534382	1535371	5	0.037	non-DMR
chr1	1536819	1537906	6	-0.086	non-DMR
chr1	1541805	1541901	4	-0.063	non-DMR
chr1	1545671	1546714	7	0.047	non-DMR
chr1	1551927	1552042	4	0.095	non-DMR
chr1	1553455	1553527	4	0.017	non-DMR
chr1	1555465	1556351	4	-0.027	non-DMR
chr1	1557770	1558334	4	-0.046	non-DMR
chr1	1559861	1560770	5	-0.051	non-DMR
chr1	1564052	1564702	4	0.036	non-DMR
chr1	1569342	1570057	4	0.078	non-DMR
chr1	1573410	1573464	4	0.096	non-DMR
chr1	1576331	1576394	4	-0.024	non-DMR
chr1	1577924	1578817	6	-0.07	non-DMR
chr1	1579942	1581025	6	0.016	non-DMR
chr1	1583005	1583987	4	0.031	non-DMR
chr1	1588181	1589028	4	-0.06	non-DMR
chr1	1590217	1590299	4	-0.047	non-DMR
chr1	1594515	1595612	5	0.34	good-DMR
chr1	1600605	1600678	4	0.089	non-DMR
chr1	1602465	1603048	4	-0.018	non-DMR
chr1	1604704	1604798	4	-0.085	non-DMR
chr1	1608380	1608459	4	-0.047	non-DMR
chr1	1610843	1611718	4	0.062	non-DMR
chr1	1612596	1612649	4	-0.022	non-DMR
chr1	1617215	1618236	6	-0.023	non-DMR
chr1	1621960	1622015	4	0.094	non-DMR
chr1	1624592	1625445	4	0.064	non-DMR
chr1	1628758	1629236	4	-0.069	non-DMR
chr1	1633094	1633766	4	-0.03	non-DMR
chr1	1637487	1637574	4	-0.017	non-DMR
chr1	1641835	1642754	4	-0.069	non-DMR
chr1	1646168	1647063	5	0.35	good-DMR
chr1	1648522	1649262	4	0.009	non-DMR
chr1	1650615	1651697	6	0.07	non-DMR
chr1	1652770	1653782	6	0.437	good-DMR
chr1	1659702	1660799	6	0.285	good-DMR
chr1	1668785	1668906	4	-0.022	non-DMR
chr1	1673259	1674168	37	-0.261	good-DMR
chr1	1676080	1676836	4	0.031	non-DMR
chr1	1681123	1682001	6	0.057	non-DMR
chr1	1683549	1684563	5	-0.011	non-DMR
chr1	1687417	1687485	4	-0.026	non-DMR
chr1	1689341	1690413	6	0.054	non-DMR
chr1	1694570	1694624	4	-0.006	non-DMR
chr1	1697126	1697213	4	-0.081	non-DMR
chr1	1702263	1702815	4	-0.05	non-DMR
chr1	1704577	1704644	4	0.015	non-DMR
chr1	1707438	1708448	6	-0.068	non-DMR
chr1	1709043	1710071	5	0.326	good-DMR
chr1	1715410	1716277	5	0.294	good-DMR
chr1	1728125	1728993	4	0.061	non-DMR
chr1	1730568	1730669	4	0.043	non-DMR
chr1	1733586	1734575	4	0.03	non-DMR
chr1	1736263	1736980	4	-0.042	non-DMR
chr1	1742005	1742059	4	-0.016	non-DMR
chr1	1744876	1744977	4	0.012	non-DMR
chr1	1747840	1748208	4	0.083	non-DMR
chr1	1755844	1756687	4	0.039	non-DMR
chr1	1761068	1761830	4	0.003	non-DMR
chr1	1765672	1765739	4	0.048	non-DMR
chr1	1767774	1767829	4	0.006	non-DMR
chr1	1770492	1771358	5	-0.298	good-DMR
chr1	1775713	1776669	7	0.066	non-DMR
chr1	1777995	1778129	4	0.032	non-DMR
chr1	1779671	1780582	5	-0.032	non-DMR
chr1	1787689	1787745	4	-0.054	non-DMR
chr1	1792517	1793545	6	-0.066	non-DMR
chr1	1794215	1795109	35	0.22	good-DMR
chr1	1801497	1802544	5	0.071	non-DMR
chr1	1803579	1803693	4	0.051	non-DMR
chr1	1808172	1808221	4	0.044	non-DMR
chr1	1810453	1811281	7	-0.246	good-DMR
chr1	1821435	1821512	4	0.06	non-DMR
chr1	1824141	1825164	4	0.076	non-DMR
chr1	1826146	1827221	43	0.345	good-DMR
chr1	1832551	1832646	4	-0.054	non-DMR
chr1	1837567	1838460	4	0.01	non-DMR
chr1	1840070	1840882	32	-0.281	good-DMR
chr1	1842343	1842455	4	0.054	non-DMR
chr1	1845218	1846019	3	-0.096	non-DMR
chr1	1851699	1851800	4	0.056	non-DMR
chr1	1855798	1855848	4	-0.014	non-DMR
chr1	1860167	1860969	5	-0.297	notable-DMR
chr1	1869996	1870894	4	0.036	non-DMR
chr1	1872477	1873351	4	0.052	non-DMR
chr1	1877196	1877952	4	-0.023	non-DMR
chr1	1889134	1890152	6	0.044	non-DMR
chr1	1895444	1895963	4	-0.003	non-DMR
chr1	1897585	1897672	4	0.011	non-DMR
chr1	1900548	1901548	6	0.099	non-DMR
chr1	1903212	1903871	4	-0.096	non-DMR
chr1	1907556	1908531	4	0.082	non-DMR
chr1	1917373	1917881	4	0.02	non-DMR
chr1	1921337	1922301	6	0.04	non-DMR
chr1	1926238	1927217	4	0.072	non-DMR
chr1	1928743	1929640	4	0.034	non-DMR
chr1	1931403	1931510	4	-0.009	non-DMR
chr1	1933689	1934511	7	-0.005	non-DMR
chr1	1945382	1946403	4	-0.004	non-DMR
chr1	1948003	1948046	4	0.093	non-DMR
chr1	1949827	1950891	5	-0.012	non-DMR
chr1	1952688	1953718	6	0.253	good-DMR
chr1	1955639	1956639	5	0.036	non-DMR
chr1	1961337	1962209	4	0.098	non-DMR
chr1	1966065	1966157	4	-0.01	non-DMR
chr1	1968239	1968296	4	-0.012	non-DMR
chr1	1972628	1973649	5	-0.335	good-DMR
chr1	1979631	1980132	4	0.025	non-DMR
chr1	1984027	1984976	5	0.035	non-DMR
chr1	1986964	1987023	4	0.042	non-DMR
chr1	1989824	1990950	5	0.312	good-DMR
chr1	1991706	1992567	5	0.203	good-DMR
chr1	1996312	1997405	6	-0.044	non-DMR
chr1	1998954	1999007	4	-0.077	non-DMR
chr1	2000652	2000742	4	0.009	non-DMR
chr1	2002471	2003269	4	-0.045	non-DMR
chr1	2004539	2004626	4	-0.091	non-DMR
chr1	2010646	2010734	4	0.062	non-DMR
chr1	2013104	2014144	5	0.327	good-DMR
chr1	2017394	2017418	4	-0.096	non-DMR
chr1	2018922	2019861	4	0.058	non-DMR
chr1	2021172	2022183	5	-0.233	good-DMR
chr1	2023553	2024630	4	0.097	non-DMR
chr1	2025513	2025585	4	0.021	non-DMR
chr1	2027778	2028719	6	-0.004	non-DMR
chr1	2029600	2029675	4	0.04	non-DMR
chr1	2032476	2032533	4	0.078	non-DMR
chr1	2034798	2034872	4	0.08	non-DMR
chr1	2041837	2042695	4	0.035	non-DMR
chr1	2046482	2047316	4	-0.07	non-DMR
chr1	2055382	2055485	4	0.033	non-DMR
chr1	2057803	2058864	4	0.028	non-DMR
chr1	2059582	2060209	4	0.013	non-DMR
chr1	2061677	2061768	4	-0.088	non-DMR
chr1	2063994	2064972	6	0.03	non-DMR
chr1	2066952	2067036	4	-0.094	non-DMR
chr1	2074567	2075444	4	0.084	non-DMR
chr1	2078136	2079186	4	0.052	non-DMR
chr1	2085201	2086181	6	0.161	good-DMR
chr1	2091079	2091165	4	-0.034	non-DMR
chr1	2098008	2098940	36	0.289	good-DMR
chr1	2105529	2105650	4	0.022	non-DMR
chr1	2107210	2108261	4	-0.026	non-DMR
chr1	2108927	2109032	4	-0.007	non-DMR
chr1	2118314	2119242	4	-0.048	non-DMR
chr1	2119914	2120895	4	0.004	non-DMR
chr1	2121836	2121932	4	0.094	non-DMR
chr1	2123820	2124775	6	-0.057	non-DMR
chr1	2128673	2129608	39	0.293	good-DMR
chr1	2134707	2135564	5	0.06	non-DMR
chr1	2136258	2137234	34	0.222	good-DMR
chr1	2138529	2139570	4	-0.003	non-DMR
chr1	2140856	2140951	4	-0.075	non-DMR
chr1	2142633	2143722	7	0.056	non-DMR
chr1	2150776	2150815	4	0.065	non-DMR
chr1	2159246	2160082	4	0.01	non-DMR
chr1	2161490	2162090	4	-0.049	non-DMR
chr1	2168957	2169905	4	0.022	non-DMR
chr1	2173178	2174171	4	0.088	non-DMR
chr1	2176107	2177049	3	0.064	non-DMR
chr1	2183035	2183104	4	0.001	non-DMR
chr1	2188646	2189286	4	-0.054	non-DMR
chr1	2194494	2195293	6	-0.002	non-DMR
chr1	2197265	2197870	4	0.099	non-DMR
chr1	2203057	2203146	4	0.056	non-DMR
chr1	2205366	2206398	4	0.077	non-DMR
chr1	2212160	2213004	4	-0.011	non-DMR
chr1	2216898	2217954	44	0.248	good-DMR
chr1	2225164	2226214	6	0.011	non-DMR
chr1	2227350	2228232	5	0.083	non-DMR
chr1	2228864	2229965	45	0.279	good-DMR
chr1	2234659	2234740	4	-0.014	non-DMR
chr1	2236694	2237717	4	0.02	non-DMR
chr1	2239577	2240248	4	-0.023	non-DMR
chr1	2242118	2243187	5	0.009	non-DMR
chr1	2247589	2247710	4	-0.057	non-DMR
chr1	2251359	2252262	4	-0.04	non-DMR
chr1	2255450	2256454	6	-0.025	non-DMR
chr1	2261323	2262173	6	-0.024	non-DMR
chr1	2264174	2264836	4	-0.063	non-DMR
chr1	2266865	2267578	4	0.015	non-DMR
chr1	2268507	2269355	5	0.319	good-DMR
chr1	2273485	2273563	4	-0.008	non-DMR
chr1	2276161	2276902	4	-0.032	non-DMR
chr1	2280802	2281741	4	-0.086	non-DMR
chr1	2282551	2283495	4	0.046	non-DMR
chr1	2287808	2287852	4	0.064	non-DMR
chr1	2290334	2291193	4	-0.094	non-DMR
chr1	2295348	2295451	4	0.014	non-DMR
chr1	2297628	2298555	5	-0.055	non-DMR
chr1	2307201	2308004	4	-0.058	non-DMR
chr1	2309471	2310371	4	0.023	non-DMR
chr1	2312375	2312426	4	-0.01	non-DMR
chr1	2317337	2318376	7	0.017	non-DMR
chr1	2319503	2320265	4	0.01	non-DMR
chr1	2321616	2322191	4	-0.025	non-DMR
chr1	2323345	2323973	4	-0.063	non-DMR
chr1	2326033	2326088	4	0.021	non-DMR
chr1	2330346	2331081	4	-0.064	non-DMR
chr1	2334451	2334537	4	-0.033	non-DMR
chr1	2336813	2337675	4	0.009	non-DMR
chr1	2338654	2339551	4	0.02	non-DMR
chr1	2340270	2340369	4	0.078	non-DMR
chr1	2343568	2344623	43	0.381	good-DMR
chr1	2345800	2345882	4	0.024	non-DMR
chr1	2347479	2348292	4	-0.06	non-DMR
chr1	2349478	2350433	4	-0.031	non-DMR
chr1	2351548	2352432	4	-0.073	non-DMR
chr1	2353992	2355149	10	0.351	good-DMR
chr1	2356398	2356459	4	0.026	non-DMR
chr1	2359237	2360152	4	-0.073	non-DMR
chr1	2360985	2361044	4	0.1	non-DMR
chr1	2362829	2362920	4	0.086	non-DMR
chr1	2366773	2367644	35	0.312	good-DMR
chr1	2377471	2377562	4	-0.085	non-DMR
chr1	2381360	2382230	4	-0.04	non-DMR
chr1	2383403	2384369	7	-0.013	non-DMR
