chr	start	end	CpG_count	mean_delta_methylation	category
chr1	284582	285537	6	0.018	non-DMR
chr1	286140	287288	7	0.356	good-DMR
chr1	288212	289007	4	0.009	non-DMR
chr1	292466	293404	5	-0.039	non-DMR
chr1	294591	295568	5	0.18	good-DMR
chr1	297263	297903	4	0.024	non-DMR
chr1	300126	301022	4	-0.038	non-DMR
chr1	302693	303794	5	-0.016	non-DMR
chr1	304843	305307	4	-0.049	non-DMR
chr1	319178	320161	7	0.198	good-DMR
chr1	320691	321477	4	0.016	non-DMR
chr1	323392	324626	4	0.094	non-DMR
chr1	325401	326437	4	0.069	non-DMR
chr1	328161	329190	5	0.363	good-DMR
chr1	330781	331618	5	0.234	notable-DMR
chr1	332387	333343	4	-0.031	non-DMR
chr1	335300	336407	6	-0.047	non-DMR
chr1	341206	342228	7	-0.012	non-DMR
chr1	345615	346541	6	-0.22	good-DMR
chr1	350182	351311	6	0.214	good-DMR
chr1	353126	354079	4	0.039	non-DMR
chr1	355385	356330	4	-0.003	non-DMR
chr1	357128	357969	4	-0.08	non-DMR
chr1	359768	360559	4	-0.089	non-DMR
chr1	362664	363636	5	-0.014	non-DMR
chr1	364494	365605	6	0.334	good-DMR
chr1	366255	367358	4	0.087	non-DMR
chr1	377228	378225	4	-0.022	non-DMR
chr1	379097	379998	4	0.001	non-DMR
chr1	382271	383056	4	-0.006	non-DMR
chr1	384426	384943	4	-0.001	non-DMR
chr1	387057	388000	7	0.193	good-DMR
chr1	389412	390453	7	-0.154	good-DMR
chr1	391533	392433	5	0.01	non-DMR
chr1	393605	394645	7	-0.2	good-DMR
chr1	397587	398453	5	0.28	good-DMR
chr1	400125	401207	4	-0.068	non-DMR
chr1	406935	407862	4	-0.014	non-DMR
chr1	411374	412495	6	-0.003	non-DMR
chr1	413231	414085	4	-0.083	non-DMR
chr1	415616	416063	4	-0.05	non-DMR
chr1	418345	419394	4	-0.031	non-DMR
chr1	420038	420989	4	0.056	non-DMR
chr1	426601	427502	4	-0.041	non-DMR
chr1	428704	429650	4	-0.042	non-DMR
chr1	431278	432024	4	0.012	non-DMR
chr1	434031	434505	4	-0.021	non-DMR
chr1	436754	437831	8	0.247	good-DMR
chr1	439617	440639	5	0.022	non-DMR
chr1	442159	443412	6	0.186	good-DMR
chr1	450575	451564	5	-0.193	good-DMR
chr1	453556	454353	5	0.031	non-DMR
chr1	455326	456341	5	-0.007	non-DMR
chr1	456918	457954	6	-0.029	non-DMR
chr1	463966	464853	4	-0.058	non-DMR
chr1	466673	467454	4	-0.018	non-DMR
chr1	469570	470647	5	-0.013	non-DMR
chr1	471641	472528	4	0.071	non-DMR
chr1	482235	483188	4	0.024	non-DMR
chr1	485896	486628	4	0.045	non-DMR
chr1	495952	496823	4	-0.011	non-DMR
chr1	501732	502709	4	-0.023	non-DMR
chr1	506479	507516	6	-0.002	non-DMR
chr1	508957	509943	4	0.009	non-DMR
chr1	511510	512380	4	0.032	non-DMR
chr1	517748	518707	5	0.029	non-DMR
chr1	519828	520371	4	-0.007	non-DMR
chr1	524124	524635	4	-0.087	non-DMR
chr1	529654	530112	4	0.022	non-DMR
chr1	531324	532242	4	0.014	non-DMR
chr1	536436	537335	4	-0.015	non-DMR
chr1	539042	539966	4	0.018	non-DMR
chr1	541054	542056	5	-0.095	non-DMR
chr1	543101	543825	4	0.036	non-DMR
chr1	545794	546505	4	-0.043	non-DMR
chr1	549685	550709	4	-0.054	non-DMR
chr1	552378	553213	5	0.232	good-DMR
chr1	555029	555672	4	-0.037	non-DMR
chr1	557795	558800	6	0.224	good-DMR
chr1	559604	560356	4	-0.022	non-DMR
chr1	562253	563214	5	0.041	non-DMR
chr1	566948	567901	5	0.059	non-DMR
chr1	568933	570051	7	0.027	non-DMR
chr1	571900	572814	6	-0.38	good-DMR
chr1	574697	575616	6	0.23	good-DMR
chr1	576605	577215	4	-0.006	non-DMR
chr1	579928	580855	5	0.026	non-DMR
chr1	581627	582031	4	-0.004	non-DMR
chr1	583396	584347	4	-0.062	non-DMR
chr1	585457	586453	7	-0.023	non-DMR
chr1	591376	592129	4	0.025	non-DMR
chr1	597015	597973	6	-0.002	non-DMR
chr1	601017	601617	4	-0.031	non-DMR
chr1	603410	604312	4	0.014	non-DMR
chr1	605826	606903	7	-0.012	non-DMR
chr1	609543	610521	4	0.016	non-DMR
chr1	611185	612204	8	0.029	non-DMR
chr1	613642	614543	4	0.016	non-DMR
chr1	615966	616908	4	0.033	non-DMR
chr1	620256	621232	4	0.063	non-DMR
chr1	622388	623097	4	-0.077	non-DMR
chr1	629311	630292	6	0.005	non-DMR
chr1	630882	631358	4	0.038	non-DMR
chr1	633475	634507	4	-0.048	non-DMR
chr1	642152	642927	7	0.186	good-DMR
chr1	643806	644165	4	-0.006	non-DMR
chr1	645217	645950	4	0.036	non-DMR
chr1	650451	651215	4	0.046	non-DMR
chr1	653160	654023	4	-0.006	non-DMR
chr1	655751	656813	5	0.261	good-DMR
chr1	658183	659120	6	0.274	good-DMR
chr1	659781	660695	4	0.089	non-DMR
chr1	664915	665918	5	0.032	non-DMR
chr1	667057	668064	4	-0.1	non-DMR
chr1	670475	671234	4	0.019	non-DMR
chr1	672795	673722	5	0.074	non-DMR
chr1	675138	675869	4	0.037	non-DMR
chr1	677598	678481	4	-0.032	non-DMR
chr1	684228	685208	5	0.224	good-DMR
chr1	689203	690085	6	-0.046	non-DMR
chr1	692989	693911	5	0.15	good-DMR
chr1	694576	695554	8	0.035	non-DMR
chr1	697078	697970	4	0.052	non-DMR
chr1	699376	700465	5	-0.02	non-DMR
chr1	703856	704656	4	-0.023	non-DMR
chr1	708409	709573	5	0.26	good-DMR
chr1	713195	713963	4	-0.005	non-DMR
chr1	716029	716839	4	0.042	non-DMR
chr1	718431	719031	4	-0.052	non-DMR
chr1	721526	722535	5	-0.121	good-DMR
chr1	725275	726192	4	0.02	non-DMR
chr1	727291	728202	6	0.247	good-DMR
chr1	731948	732794	4	-0.096	non-DMR
chr1	733726	734571	5	0.004	non-DMR
chr1	736140	737074	4	-0.013	non-DMR
chr1	738074	739046	5	-0.047	non-DMR
chr1	740840	741610	4	-0.003	non-DMR
chr1	743046	744049	4	0.068	non-DMR
chr1	747558	748514	5	-0.006	non-DMR
chr1	750423	751301	4	-0.078	non-DMR
chr1	751944	752999	6	0.269	good-DMR
chr1	753762	754657	4	-0.023	non-DMR
chr1	755765	756638	5	-0.227	good-DMR
chr1	758088	759129	6	0.28	good-DMR
chr1	760216	761201	5	-0.061	non-DMR
chr1	767908	768657	4	-0.009	non-DMR
chr1	770200	770823	3	0.077	non-DMR
chr1	772427	773324	6	-0.205	good-DMR
chr1	775051	775971	4	-0.024	non-DMR
chr1	777815	778826	7	0.278	good-DMR
chr1	779694	780358	4	-0.093	non-DMR
chr1	781915	782961	5	-0.022	non-DMR
chr1	783516	784329	4	0.063	non-DMR
chr1	784944	785741	4	0.088	non-DMR
chr1	787037	788106	5	0.058	non-DMR
chr1	789402	790646	6	-0.012	non-DMR
chr1	792441	792997	4	-0.036	non-DMR
chr1	795222	795910	4	0.063	non-DMR
chr1	797708	798708	6	0.336	good-DMR
chr1	799916	800941	5	0.224	good-DMR
chr1	802665	803144	4	0.043	non-DMR
chr1	804995	805949	6	0.345	good-DMR
chr1	807329	808206	4	0.057	non-DMR
chr1	809671	810594	4	0.021	non-DMR
chr1	811728	812758	4	-0.067	non-DMR
chr1	813932	814855	5	0.258	good-DMR
chr1	816323	817185	4	0.022	non-DMR
chr1	818515	818952	4	0.045	non-DMR
chr1	821564	822428	4	0.031	non-DMR
chr1	823772	824452	4	-0.015	non-DMR
chr1	829026	829876	4	0.004	non-DMR
chr1	834062	835105	4	0.021	non-DMR
chr1	838831	839499	4	-0.022	non-DMR
chr1	843161	844082	4	-0.042	non-DMR
chr1	844970	846213	6	0.209	good-DMR
chr1	846828	847358	4	0.042	non-DMR
chr1	850625	851588	5	0.044	non-DMR
chr1	853249	854101	4	-0.026	non-DMR
chr1	854732	855546	4	0.032	non-DMR
chr1	857112	857676	4	0.052	non-DMR
chr1	865193	866072	4	-0.051	non-DMR
chr1	866902	867896	4	-0.05	non-DMR
chr1	872055	872685	4	-0.031	non-DMR
chr1	874699	875283	4	-0.072	non-DMR
chr1	876987	877911	4	-0.069	non-DMR
chr1	879659	880641	4	-0.02	non-DMR
chr1	883994	884945	5	-0.268	good-DMR
chr1	889136	889710	4	0.027	non-DMR
chr1	890843	891582	4	0.069	non-DMR
chr1	893249	894169	4	-0.006	non-DMR
chr1	895874	897021	6	-0.021	non-DMR
chr1	898768	899620	4	-0.078	non-DMR
chr1	901035	902290	8	0.005	non-DMR
chr1	906383	907284	5	0.013	non-DMR
chr1	908528	908848	4	0.031	non-DMR
chr1	914186	915316	6	0.146	good-DMR
chr1	920046	920913	5	0.239	good-DMR
chr1	922262	923340	5	0.307	good-DMR
chr1	924017	924620	4	-0.092	non-DMR
chr1	926482	927533	4	-0.029	non-DMR
chr1	929499	930290	4	0.024	non-DMR
chr1	934052	934928	3	-0.012	non-DMR
chr1	936158	936683	4	-0.04	non-DMR
chr1	937618	938151	4	0.084	non-DMR
chr1	941525	942484	6	-0.003	non-DMR
chr1	946895	947962	6	-0.007	non-DMR
chr1	949498	950575	5	0.046	non-DMR
chr1	951710	952624	4	-0.03	non-DMR
chr1	953982	954773	5	0.256	good-DMR
chr1	955548	956525	6	-0.328	good-DMR
chr1	957379	958212	4	0.009	non-DMR
chr1	958913	959806	4	0.001	non-DMR
chr1	960881	961949	6	-0.075	non-DMR
chr1	963109	964093	4	0.044	non-DMR
chr1	967572	968624	6	0.261	good-DMR
chr1	969837	970893	6	-0.282	good-DMR
chr1	975647	976588	4	-0.003	non-DMR
chr1	978371	979439	5	-0.045	non-DMR
chr1	980868	981906	4	0.092	non-DMR
chr1	985873	987001	4	0.091	non-DMR
chr1	988731	989271	4	-0.055	non-DMR
chr1	990924	991961	5	-0.043	non-DMR
chr1	993923	994728	4	0.029	non-DMR
chr1	998689	999629	7	0.362	good-DMR
chr1	1009154	1010040	5	0.008	non-DMR
chr1	1011956	1012987	4	0.023	non-DMR
chr1	1013947	1015060	5	-0.247	good-DMR
chr1	1015640	1016403	4	-0.003	non-DMR
chr1	1020501	1021347	4	-0.011	non-DMR
chr1	1022515	1023059	4	-0.019	non-DMR
chr1	1025570	1026475	5	0.022	non-DMR
chr1	1027788	1028710	4	-0.007	non-DMR
chr1	1031742	1032798	5	-0.013	non-DMR
chr1	1033677	1034624	5	-0.207	good-DMR
chr1	1035619	1036538	4	-0.027	non-DMR
chr1	1038134	1038914	4	-0.02	non-DMR
chr1	1040443	1041548	5	0.022	non-DMR
chr1	1042926	1043796	4	-0.005	non-DMR
chr1	1044631	1045483	5	0.012	non-DMR
chr1	1046227	1047252	6	-0.018	non-DMR
chr1	1048918	1050031	6	-0.034	non-DMR
chr1	1050983	1052140	5	0.166	good-DMR
chr1	1054021	1054782	4	0.014	non-DMR
chr1	1056771	1057724	6	-0.321	good-DMR
chr1	1059574	1060612	4	-0.056	non-DMR
chr1	1062058	1062995	4	-0.053	non-DMR
chr1	1063756	1064645	4	-0.047	non-DMR
chr1	1066145	1067152	4	-0.042	non-DMR
chr1	1071724	1072671	5	0.023	non-DMR
chr1	1076076	1077017	4	0.031	non-DMR
chr1	1077933	1078556	4	0.051	non-DMR
chr1	1082473	1083666	5	0.406	good-DMR
chr1	1084539	1085536	6	0.365	good-DMR
chr1	1087272	1088374	6	0.29	good-DMR
chr1	1091529	1092292	4	0.069	non-DMR
chr1	1098671	1099728	7	-0.227	good-DMR
chr1	1101053	1101993	4	0.007	non-DMR
chr1	1102868	1103898	6	0.262	good-DMR
chr1	1104749	1105681	4	0.038	non-DMR
chr1	1107659	1108498	3	0.073	non-DMR
chr1	1110157	1111095	4	-0.021	non-DMR
chr1	1112614	1113706	5	0.142	good-DMR
chr1	1114957	1115225	4	-0.026	non-DMR
chr1	1124424	1125088	4	-0.087	non-DMR
chr1	1126461	1127425	6	0.292	good-DMR
chr1	1128367	1129111	4	-0.043	non-DMR
chr1	1130917	1131730	4	0.046	non-DMR
chr1	1134606	1135123	4	-0.041	non-DMR
chr1	1136391	1137067	4	0.077	non-DMR
chr1	1139437	1140483	6	-0.271	good-DMR
chr1	1144242	1145122	4	-0.044	non-DMR
chr1	1145896	1146782	6	0.051	non-DMR
chr1	1147768	1148225	4	0.076	non-DMR
chr1	1149681	1150478	3	-0.072	non-DMR
chr1	1156946	1157721	4	-0.046	non-DMR
chr1	1162047	1163086	4	-0.045	non-DMR
chr1	1167844	1168487	4	-0.053	non-DMR
chr1	1173038	1173911	4	-0.041	non-DMR
chr1	1175070	1176039	5	0.012	non-DMR
chr1	1177212	1178234	4	-0.004	non-DMR
chr1	1178863	1179493	4	-0.087	non-DMR
chr1	1180625	1181531	4	-0.061	non-DMR
chr1	1185372	1186313	5	-0.264	good-DMR
chr1	1187448	1188425	4	0.021	non-DMR
chr1	1189860	1190666	4	-0.043	non-DMR
chr1	1193355	1194217	4	0.035	non-DMR
chr1	1198368	1199056	4	-0.02	non-DMR
chr1	1201094	1201875	4	-0.093	non-DMR
chr1	1207401	1208316	6	-0.061	non-DMR
chr1	1209532	1210429	5	0.08	non-DMR
chr1	1211961	1212850	4	-0.012	non-DMR
chr1	1213715	1214253	4	-0.04	non-DMR
chr1	1215285	1216027	3	-0.036	non-DMR
chr1	1224366	1225283	7	0.01	non-DMR
chr1	1225796	1226777	5	0.013	non-DMR
chr1	1227348	1228267	5	0.03	non-DMR
chr1	1229440	1230159	4	0.006	non-DMR
chr1	1233272	1234163	5	-0.348	good-DMR
chr1	1235561	1236461	5	0.049	non-DMR
chr1	1237350	1237622	4	-0.021	non-DMR
chr1	1241379	1242277	5	0.059	non-DMR
chr1	1250875	1251815	4	-0.048	non-DMR
chr1	1254012	1255003	4	0.015	non-DMR
chr1	1256101	1256959	4	0.06	non-DMR
chr1	1259668	1260534	4	0.017	non-DMR
chr1	1262366	1263247	5	0.275	good-DMR
chr1	1264658	1265361	4	0.043	non-DMR
chr1	1267298	1268269	4	-0.017	non-DMR
chr1	1269461	1270527	4	-0.045	non-DMR
chr1	1271944	1272638	4	0.029	non-DMR
chr1	1274056	1275029	4	0.08	non-DMR
chr1	1276910	1277434	4	-0.099	non-DMR
chr1	1278829	1279754	4	-0.051	non-DMR
chr1	1281753	1282607	4	-0.061	non-DMR
chr1	1283906	1284841	7	0.248	good-DMR
chr1	1285946	1286796	5	0.219	good-DMR
chr1	1289969	1290796	4	-0.005	non-DMR
chr1	1295027	1295975	4	-0.073	non-DMR
chr1	1296581	1297643	5	0.375	good-DMR
chr1	1301839	1302586	4	0.082	non-DMR
chr1	1308009	1309023	4	-0.061	non-DMR
chr1	1309897	1310679	7	0.354	good-DMR
chr1	1312165	1313144	6	0.052	non-DMR
chr1	1314373	1315418	6	0.146	notable-DMR
chr1	1318832	1319707	3	0.022	non-DMR
chr1	1320976	1321874	5	0.334	good-DMR
chr1	1324743	1325397	4	-0.022	non-DMR
chr1	1326219	1326829	4	0.013	non-DMR
chr1	1328446	1329356	4	-0.017	non-DMR
chr1	1332072	1333031	4	-0.012	non-DMR
chr1	1334389	1335377	6	-0.027	non-DMR
chr1	1336081	1336711	4	0.007	non-DMR
chr1	1338947	1339897	6	0.243	good-DMR
chr1	1340723	1341656	6	0.233	good-DMR
chr1	1342882	1343854	5	0.26	good-DMR
chr1	1345186	1346062	4	0.017	non-DMR
chr1	1347138	1348091	6	0.043	non-DMR
chr1	1349421	1350156	4	0.067	non-DMR
chr1	1358900	1359717	4	-0.084	non-DMR
chr1	1360782	1361708	5	-0.048	non-DMR
chr1	1363669	1364701	6	0.003	non-DMR
chr1	1366615	1366889	4	-0.019	non-DMR
chr1	1371183	1371831	4	0.081	non-DMR
chr1	1373092	1373418	4	-0.046	non-DMR
chr1	1377686	1378604	4	0.056	non-DMR
chr1	1379236	1380228	6	-0.31	good-DMR
chr1	1386216	1387038	4	-0.026	non-DMR
chr1	1388061	1388859	4	-0.031	non-DMR
chr1	1396083	1396942	4	-0.087	non-DMR
chr1	1400533	1401142	4	0.057	non-DMR
chr1	1404904	1405799	4	0.01	non-DMR
chr1	1408811	1409758	5	-0.086	non-DMR
chr1	1410450	1411207	4	-0.003	non-DMR
chr1	1412493	1413088	4	-0.04	non-DMR
chr1	1415354	1416444	4	-0.009	non-DMR
chr1	1421186	1422148	5	0.066	non-DMR
chr1	1422779	1423673	4	0.082	non-DMR
chr1	1424785	1425649	5	0.098	non-DMR
chr1	1427392	1428252	4	0.046	non-DMR
chr1	1430096	1430677	4	0.038	non-DMR
chr1	1432411	1433519	4	0.036	non-DMR
chr1	1435226	1436032	3	-0.07	non-DMR
chr1	1436779	1437725	8	-0.034	non-DMR
chr1	1442896	1443666	4	-0.033	non-DMR
chr1	1445800	1446778	5	0.028	non-DMR
chr1	1447618	1448419	4	0.025	non-DMR
chr1	1450658	1451569	6	0.001	non-DMR
chr1	1452992	1454019	7	0.022	non-DMR
chr1	1454649	1455284	4	-0.076	non-DMR
chr1	1456147	1457073	5	-0.144	good-DMR
chr1	1458324	1459107	4	-0.002	non-DMR
chr1	1461384	1462157	4	-0.032	non-DMR
chr1	1463265	1464146	4	0.002	non-DMR
chr1	1466205	1467093	3	-0.075	non-DMR
chr1	1467919	1469131	8	0.041	non-DMR
chr1	1470301	1471138	5	-0.014	non-DMR
chr1	1472902	1474004	5	-0.048	non-DMR
chr1	1476866	1477621	4	0.003	non-DMR
chr1	1484929	1485790	4	0.054	non-DMR
chr1	1487641	1488843	8	0.263	good-DMR
chr1	1489502	1490337	4	-0.02	non-DMR
chr1	1492280	1493294	4	-0.096	non-DMR
chr1	1493980	1495033	5	0.415	good-DMR
chr1	1495953	1497010	6	-0.021	non-DMR
chr1	1497993	1499158	6	-0.242	good-DMR
chr1	1499827	1500766	4	0.049	non-DMR
chr1	1501552	1502529	4	0.015	non-DMR
chr1	1503690	1504498	5	-0.037	non-DMR
chr1	1506356	1507481	7	-0.04	non-DMR
chr1	1508275	1508612	4	0.055	non-DMR
chr1	1509797	1510723	4	0.057	non-DMR
chr1	1512387	1513330	4	0.028	non-DMR
chr1	1514824	1515563	5	0.019	non-DMR
chr1	1516954	1517764	4	0.022	non-DMR
chr1	1519658	1520622	4	0.002	non-DMR
chr1	1523831	1524880	4	-0.052	non-DMR
chr1	1528608	1529214	4	-0.012	non-DMR
chr1	1531272	1532049	5	0.349	good-DMR
chr1	1532926	1534003	8	0.294	good-DMR
chr1	1534987	1535805	4	0.037	non-DMR
chr1	1537014	1538094	7	-0.047	non-DMR
chr1	1540043	1541115	5	-0.239	good-DMR
chr1	1541632	1542627	4	-0.015	non-DMR
chr1	1544222	1545139	5	-0.008	non-DMR
chr1	1545677	1546713	5	-0.081	non-DMR
chr1	1548654	1549634	6	-0.346	good-DMR
chr1	1552808	1553770	5	-0.081	non-DMR
chr1	1554808	1555514	4	-0.025	non-DMR
chr1	1556565	1557360	4	-0.048	non-DMR
chr1	1558626	1559487	6	0.079	non-DMR
chr1	1560230	1561336	7	0.02	non-DMR
chr1	1562123	1563001	4	0.031	non-DMR
chr1	1564251	1564622	4	-0.041	non-DMR
chr1	1565862	1566606	4	0.081	non-DMR
chr1	1567686	1568739	4	0.07	non-DMR
chr1	1570502	1571651	6	0.213	good-DMR
chr1	1572304	1572847	4	-0.002	non-DMR
chr1	1574494	1575159	4	0.001	non-DMR
chr1	1577490	1578399	4	-0.043	non-DMR
chr1	1582905	1583568	4	0.075	non-DMR
chr1	1590304	1591163	4	-0.058	non-DMR
chr1	1592836	1593772	4	-0.005	non-DMR
chr1	1597733	1598505	4	-0.088	non-DMR
chr1	1599230	1600204	6	0.014	non-DMR
chr1	1601192	1602143	4	-0.032	non-DMR
chr1	1603464	1604377	4	0.036	non-DMR
chr1	1605296	1606398	5	0.27	good-DMR
chr1	1609070	1609988	7	-0.017	non-DMR
chr1	1615855	1616878	5	0.03	non-DMR
chr1	1618523	1619467	6	0.19	good-DMR
chr1	1620227	1621275	7	-0.009	non-DMR
chr1	1626930	1628026	5	0.001	non-DMR
chr1	1629164	1629999	4	0.006	non-DMR
chr1	1631335	1632190	6	0.324	good-DMR
chr1	1632993	1634070	5	-0.093	non-DMR
chr1	1635633	1636636	5	0.071	non-DMR
chr1	1646725	1647381	4	0.045	non-DMR
chr1	1649177	1650302	7	0.264	good-DMR
chr1	1654041	1654807	4	-0.018	non-DMR
chr1	1659675	1660656	7	0.258	good-DMR
chr1	1671331	1672233	7	0.253	good-DMR
chr1	1673813	1674835	9	0.053	non-DMR
chr1	1675415	1676278	4	-0.066	non-DMR
chr1	1678234	1679089	5	0.01	non-DMR
chr1	1680182	1680950	4	-0.037	non-DMR
chr1	1685253	1686407	6	0.009	non-DMR
chr1	1687754	1688838	6	-0.033	non-DMR
chr1	1689488	1690278	4	0.026	non-DMR
chr1	1694676	1695630	6	-0.031	non-DMR
chr1	1699854	1700788	4	0.047	non-DMR
chr1	1701739	1702105	4	0.003	non-DMR
chr1	1704368	1705352	4	0.032	non-DMR
chr1	1706285	1707298	8	0.295	good-DMR
chr1	1709030	1709850	4	0.071	non-DMR
chr1	1714384	1714942	4	0.051	non-DMR
chr1	1717162	1718165	4	0.006	non-DMR
chr1	1719059	1720054	5	0.057	non-DMR
chr1	1724001	1724852	4	0.023	non-DMR
chr1	1728448	1729295	4	-0.03	non-DMR
chr1	1730935	1731887	4	-0.028	non-DMR
chr1	1737835	1738776	6	-0.026	non-DMR
chr1	1739834	1740799	4	-0.014	non-DMR
chr1	1745172	1745913	4	0.043	non-DMR
chr1	1746891	1747629	4	0.019	non-DMR
chr1	1749390	1750202	4	0.056	non-DMR
chr1	1754436	1755441	5	0.39	good-DMR
chr1	1756356	1757179	4	0.078	non-DMR
chr1	1763037	1763846	4	-0.084	non-DMR
chr1	1766934	1767973	6	0.295	good-DMR
chr1	1769766	1770597	4	-0.013	non-DMR
chr1	1774237	1775326	4	0.014	non-DMR
chr1	1781153	1781989	4	0.013	non-DMR
chr1	1783444	1784102	4	-0.025	non-DMR
chr1	1785260	1786136	5	0.211	good-DMR
chr1	1787749	1788900	7	-0.308	notable-DMR
chr1	1792687	1793529	5	-0.068	non-DMR
chr1	1794831	1795628	4	0.02	non-DMR
chr1	1797300	1798329	5	0.274	good-DMR
chr1	1798961	1799885	4	0.019	non-DMR
chr1	1801116	1802204	5	-0.01	non-DMR
chr1	1803825	1804624	4	-0.056	non-DMR
chr1	1806026	1806730	4	0.003	non-DMR
chr1	1808198	1808930	4	0.06	non-DMR
chr1	1811258	1812326	4	-0.006	non-DMR
chr1	1813594	1814540	4	0.059	non-DMR
chr1	1820368	1821298	4	-0.045	non-DMR
chr1	1822317	1823309	5	-0.03	non-DMR
chr1	1824733	1825713	4	0.077	non-DMR
chr1	1826958	1827587	4	-0.046	non-DMR
chr1	1828889	1829786	4	0.029	non-DMR
chr1	1831483	1832498	5	0.258	good-DMR
chr1	1833125	1834084	4	0.017	non-DMR
chr1	1835574	1836848	8	0.023	non-DMR
chr1	1838358	1839182	5	0.333	good-DMR
chr1	1839798	1840416	4	-0.052	non-DMR
chr1	1843658	1844606	4	-0.005	non-DMR
chr1	1848158	1849130	6	0.052	non-DMR
chr1	1849859	1850818	4	-0.072	non-DMR
chr1	1851445	1852558	6	0.008	non-DMR
chr1	1853783	1854625	6	0.03	non-DMR
chr1	1856473	1857518	4	0.016	non-DMR
chr1	1859004	1860122	8	0.002	non-DMR
chr1	1862108	1863069	5	-0.009	non-DMR
chr1	1864060	1865170	7	-0.034	non-DMR
chr1	1866772	1867659	4	0.055	non-DMR
chr1	1868965	1869774	4	-0.012	non-DMR
chr1	1870616	1871512	4	-0.047	non-DMR
chr1	1872970	1873929	5	0.287	good-DMR
chr1	1875926	1876583	4	-0.04	non-DMR
chr1	1877910	1878984	6	0.092	non-DMR
chr1	1880479	1881494	5	-0.057	non-DMR
chr1	1882878	1883495	4	-0.019	non-DMR
chr1	1885353	1886095	4	-0.042	non-DMR
chr1	1887069	1888033	7	-0.089	non-DMR
chr1	1888695	1889714	6	0.031	non-DMR
chr1	1893360	1894377	6	0.197	good-DMR
chr1	1899530	1900514	8	0.077	non-DMR
chr1	1906034	1906511	4	-0.036	non-DMR
chr1	1907616	1908608	4	0.016	non-DMR
chr1	1909790	1910678	4	0.018	non-DMR
chr1	1912686	1913663	7	0.265	good-DMR
chr1	1914319	1914946	4	-0.042	non-DMR
chr1	1918575	1919417	4	0.058	non-DMR
chr1	1923569	1924493	4	-0.028	non-DMR
chr1	1928792	1929792	6	-0.047	non-DMR
chr1	1930835	1931828	5	-0.272	good-DMR
chr1	1935503	1936380	4	-0.08	non-DMR
chr1	1940049	1941061	5	0.019	non-DMR
chr1	1942023	1942749	4	-0.072	non-DMR
chr1	1943765	1944639	4	-0.1	non-DMR
chr1	1946567	1947194	4	-0.026	non-DMR
chr1	1953548	1954009	4	0.091	non-DMR
chr1	1956161	1957100	4	-0.039	non-DMR
chr1	1958092	1958679	4	0.013	non-DMR
chr1	1959619	1960273	4	0.017	non-DMR
chr1	1961321	1962289	5	-0.015	non-DMR
