chr	start	end	CpG_count	mean_delta_methylation	category
chr1	377205	377252	4	-0.037	non-DMR
chr1	381736	382554	4	0.042	non-DMR
chr1	384100	384151	4	0.048	non-DMR
chr1	389470	390437	5	0.048	non-DMR
chr1	394078	395032	36	0.284	good-DMR
chr1	398112	398170	4	0.053	non-DMR
chr1	405835	406864	6	-0.298	good-DMR
chr1	407999	408693	4	0.016	non-DMR
chr1	412732	413605	4	0.057	non-DMR
chr1	414839	415903	4	0.062	non-DMR
chr1	416795	417848	6	0.04	non-DMR
chr1	418795	419858	6	0.041	non-DMR
chr1	421044	422064	6	0.196	good-DMR
chr1	424311	424417	4	0.075	non-DMR
chr1	428513	428628	4	0.07	non-DMR
chr1	430614	430646	4	0.051	non-DMR
chr1	435193	435663	4	0.007	non-DMR
chr1	437783	438896	7	-0.007	non-DMR
chr1	440139	440681	4	0.014	non-DMR
chr1	442881	443643	4	0.045	non-DMR
chr1	444762	444826	4	-0.007	non-DMR
chr1	450542	450647	4	-0.033	non-DMR
chr1	452604	453301	4	-0.043	non-DMR
chr1	459027	460017	5	-0.034	non-DMR
chr1	460959	460991	4	-0.077	non-DMR
chr1	463405	463497	4	-0.044	non-DMR
chr1	468057	468975	3	0.043	non-DMR
chr1	478528	479614	51	0.288	good-DMR
chr1	480423	481366	5	-0.002	non-DMR
chr1	485478	485549	4	0.049	non-DMR
chr1	486960	487040	4	0.019	non-DMR
chr1	488982	489966	4	0.02	non-DMR
chr1	493206	493641	4	0.06	non-DMR
chr1	495019	495618	4	0.049	non-DMR
chr1	497962	499032	4	-0.018	non-DMR
chr1	499667	500530	6	0.209	good-DMR
chr1	502069	502744	4	0.06	non-DMR
chr1	504253	505042	4	-0.018	non-DMR
chr1	506348	506421	4	-0.028	non-DMR
chr1	508512	509526	6	0.005	non-DMR
chr1	510457	511625	5	0.292	good-DMR
chr1	512768	513731	5	0.281	good-DMR
chr1	515330	516204	4	0.054	non-DMR
chr1	517383	517459	4	-0.017	non-DMR
chr1	519931	520447	4	0.015	non-DMR
chr1	522352	523483	46	0.335	good-DMR
chr1	529506	530491	37	-0.21	good-DMR
chr1	531954	532035	4	-0.001	non-DMR
chr1	533498	533606	4	-0.065	non-DMR
chr1	535041	535877	4	0.051	non-DMR
chr1	537357	538252	5	-0.02	non-DMR
chr1	538902	540019	43	0.254	good-DMR
chr1	543308	543901	4	0.042	non-DMR
chr1	546215	547018	4	-0.042	non-DMR
chr1	550671	551733	42	0.345	good-DMR
chr1	553071	554092	41	-0.324	good-DMR
chr1	555079	555968	6	0.227	good-DMR
chr1	559258	560375	5	0.031	non-DMR
chr1	560976	561860	36	0.207	good-DMR
chr1	564495	564566	4	-0.063	non-DMR
chr1	568417	569396	4	0.008	non-DMR
chr1	577584	578443	4	0.036	non-DMR
chr1	580338	581455	6	0.039	non-DMR
chr1	588120	589079	5	0.006	non-DMR
chr1	592450	592542	4	-0.05	non-DMR
chr1	595175	595279	4	-0.05	non-DMR
chr1	597085	597944	5	0.178	good-DMR
chr1	598495	599470	4	0.002	non-DMR
chr1	600576	601542	4	0.001	non-DMR
chr1	609601	610449	4	-0.033	non-DMR
chr1	611160	611208	4	0.045	non-DMR
chr1	613939	614029	4	-0.07	non-DMR
chr1	616749	617486	4	0.048	non-DMR
chr1	618688	619639	5	0.284	good-DMR
chr1	620519	620568	4	-0.075	non-DMR
chr1	626776	627393	4	-0.041	non-DMR
chr1	628996	630045	5	0.044	non-DMR
chr1	633460	634570	6	0.23	good-DMR
chr1	635847	636921	5	-0.062	non-DMR
chr1	638809	639426	4	0.036	non-DMR
chr1	643640	643752	4	-0.09	non-DMR
chr1	645081	645327	4	-0.042	non-DMR
chr1	646702	646795	4	-0.01	non-DMR
chr1	652998	653858	3	0.022	non-DMR
chr1	655424	656320	33	0.277	good-DMR
chr1	658091	658703	4	0.007	non-DMR
chr1	660360	661376	5	0.209	good-DMR
chr1	662800	663200	4	-0.037	non-DMR
chr1	664931	665825	40	0.255	good-DMR
chr1	666362	667257	5	0.203	good-DMR
chr1	675281	676292	4	-0.062	non-DMR
chr1	677374	678402	4	-0.034	non-DMR
chr1	680234	680244	4	0.033	non-DMR
chr1	687540	687614	4	0.023	non-DMR
chr1	690056	690118	4	-0.062	non-DMR
chr1	692371	692402	4	-0.006	non-DMR
chr1	695021	695981	4	-0.013	non-DMR
chr1	698308	698380	4	-0.06	non-DMR
chr1	701857	701933	4	-0.05	non-DMR
chr1	704369	705295	35	0.372	good-DMR
chr1	710418	711325	4	-0.007	non-DMR
chr1	712609	712720	4	0.016	non-DMR
chr1	717101	718155	6	0.323	good-DMR
chr1	719779	720653	4	-0.025	non-DMR
chr1	722189	723224	7	0.213	good-DMR
chr1	726688	726726	4	0.07	non-DMR
chr1	728222	729206	36	0.323	good-DMR
chr1	730236	731008	4	-0.052	non-DMR
chr1	734510	735395	4	0.023	non-DMR
chr1	741572	741653	4	-0.047	non-DMR
chr1	743613	744322	4	0.1	non-DMR
chr1	746415	746976	4	0.044	non-DMR
chr1	751097	751983	6	0.099	non-DMR
chr1	752757	752810	4	-0.086	non-DMR
chr1	757067	757106	4	0.081	non-DMR
chr1	758969	759051	4	0.08	non-DMR
chr1	764095	764208	4	0.03	non-DMR
chr1	766616	766711	4	-0.059	non-DMR
chr1	770975	772153	5	0.316	good-DMR
chr1	773816	774587	4	-0.081	non-DMR
chr1	778043	779075	6	0.34	good-DMR
chr1	780241	780317	4	-0.057	non-DMR
chr1	782519	782641	4	-0.021	non-DMR
chr1	785393	786378	4	-0.025	non-DMR
chr1	787732	788707	6	0.22	good-DMR
chr1	789699	789742	4	-0.041	non-DMR
chr1	797945	798854	5	-0.258	good-DMR
chr1	800469	801581	6	0.084	non-DMR
chr1	802888	803964	4	0.022	non-DMR
chr1	804842	804921	4	-0.056	non-DMR
chr1	809221	809265	4	-0.065	non-DMR
chr1	811229	812384	52	0.203	good-DMR
chr1	814040	814998	6	-0.026	non-DMR
chr1	816093	816187	4	-0.033	non-DMR
chr1	818109	818762	4	0.023	non-DMR
chr1	820556	820618	4	0.015	non-DMR
chr1	822628	822723	4	0.04	non-DMR
chr1	824202	824992	4	0.013	non-DMR
chr1	827277	828143	6	-0.055	non-DMR
chr1	829404	830279	4	-0.041	non-DMR
chr1	833765	834373	4	-0.068	non-DMR
chr1	836616	837612	4	-0.027	non-DMR
chr1	839065	840251	47	0.351	good-DMR
chr1	842093	842924	4	-0.009	non-DMR
chr1	844140	844236	4	-0.065	non-DMR
chr1	846746	846834	4	-0.025	non-DMR
chr1	851191	852286	5	0.045	non-DMR
chr1	854096	854929	5	-0.083	non-DMR
chr1	857855	858894	8	0.038	non-DMR
chr1	862330	863224	4	-0.068	non-DMR
chr1	868904	869874	5	0.004	non-DMR
chr1	873253	874207	7	0.18	good-DMR
chr1	877533	878022	4	-0.016	non-DMR
chr1	879150	879948	4	0.08	non-DMR
chr1	884407	884501	4	-0.03	non-DMR
chr1	888609	888693	4	0.056	non-DMR
chr1	891255	891301	4	0.028	non-DMR
chr1	894490	895286	4	-0.014	non-DMR
chr1	896922	898028	4	0.022	non-DMR
chr1	901353	902447	46	0.259	good-DMR
chr1	906870	907750	4	-0.028	non-DMR
chr1	911048	911830	4	0.012	non-DMR
chr1	917716	918795	6	-0.014	non-DMR
chr1	933054	933852	4	-0.058	non-DMR
chr1	938028	938112	4	0.088	non-DMR
chr1	942346	942435	4	0.05	non-DMR
chr1	947982	948065	4	0.034	non-DMR
chr1	957141	957178	4	0.016	non-DMR
chr1	972008	972660	4	-0.078	non-DMR
chr1	975507	976505	5	-0.015	non-DMR
chr1	978017	979127	47	-0.296	good-DMR
chr1	980117	981198	5	0.171	good-DMR
chr1	982247	982317	4	-0.009	non-DMR
chr1	989418	989519	4	-0.016	non-DMR
chr1	992288	992342	4	0.036	non-DMR
chr1	994853	995845	6	-0.007	non-DMR
chr1	998104	999213	7	-0.042	non-DMR
chr1	1000717	1001702	42	-0.241	good-DMR
chr1	1003244	1003912	4	0.011	non-DMR
chr1	1004858	1005593	4	0.034	non-DMR
chr1	1006789	1006854	4	-0.058	non-DMR
chr1	1009424	1010377	4	0.026	non-DMR
chr1	1011398	1012011	4	0.054	non-DMR
chr1	1019939	1021043	5	0.228	good-DMR
chr1	1022751	1023657	4	-0.048	non-DMR
chr1	1024956	1025728	30	-0.216	good-DMR
chr1	1027153	1027639	4	0.029	non-DMR
chr1	1030432	1031328	4	0.014	non-DMR
chr1	1032947	1033428	4	0.089	non-DMR
chr1	1035954	1037006	7	0.264	good-DMR
chr1	1040375	1041308	4	-0.024	non-DMR
chr1	1042700	1043687	5	0.047	non-DMR
chr1	1044805	1045503	4	-0.018	non-DMR
chr1	1046393	1047439	6	0.031	non-DMR
chr1	1049103	1050133	4	0.061	non-DMR
chr1	1052011	1052900	4	-0.1	non-DMR
chr1	1059513	1060489	5	0.016	non-DMR
chr1	1061791	1062828	7	-0.016	non-DMR
chr1	1070499	1071270	4	-0.013	non-DMR
chr1	1076083	1076800	4	0.021	non-DMR
chr1	1078900	1079689	5	0.084	non-DMR
chr1	1080690	1081344	4	0.004	non-DMR
chr1	1083382	1084344	4	-0.022	non-DMR
chr1	1085759	1086725	4	-0.05	non-DMR
chr1	1091121	1091902	5	0.035	non-DMR
chr1	1092676	1092780	4	0.054	non-DMR
chr1	1095299	1096196	6	-0.002	non-DMR
chr1	1099179	1100113	4	-0.03	non-DMR
chr1	1102144	1102251	4	0.003	non-DMR
chr1	1105033	1105483	4	-0.035	non-DMR
chr1	1116579	1117371	5	0.072	non-DMR
chr1	1118994	1119958	4	-0.016	non-DMR
chr1	1121650	1121772	4	-0.05	non-DMR
chr1	1125286	1126285	6	-0.153	notable-DMR
chr1	1127626	1128519	5	-0.019	non-DMR
chr1	1131905	1132966	5	0.33	good-DMR
chr1	1134562	1135573	4	-0.045	non-DMR
chr1	1136646	1137468	4	-0.017	non-DMR
chr1	1141736	1142774	5	0.242	good-DMR
chr1	1146053	1146761	4	0.083	non-DMR
chr1	1148533	1149535	4	-0.027	non-DMR
chr1	1151286	1152023	4	-0.076	non-DMR
chr1	1152655	1153641	6	-0.026	non-DMR
chr1	1156551	1157492	7	0.333	good-DMR
chr1	1159475	1160190	4	0.034	non-DMR
chr1	1161582	1162716	5	-0.039	non-DMR
chr1	1166344	1167163	4	0.035	non-DMR
chr1	1169098	1170058	4	-0.036	non-DMR
chr1	1171661	1172192	4	0.056	non-DMR
chr1	1173759	1174627	4	0.015	non-DMR
chr1	1176270	1177079	4	-0.076	non-DMR
chr1	1178792	1178883	4	-0.015	non-DMR
chr1	1181544	1181624	4	0.094	non-DMR
chr1	1184076	1184761	4	-0.038	non-DMR
chr1	1186615	1186669	4	0.072	non-DMR
chr1	1191260	1191717	4	-0.099	non-DMR
chr1	1197499	1197548	4	-0.016	non-DMR
chr1	1199891	1200545	4	0.06	non-DMR
chr1	1202619	1202691	4	0.066	non-DMR
chr1	1207415	1208383	41	0.339	good-DMR
chr1	1217321	1218253	4	-0.068	non-DMR
chr1	1220748	1220842	4	-0.054	non-DMR
chr1	1223201	1224126	6	-0.03	non-DMR
chr1	1235322	1235960	4	0.073	non-DMR
chr1	1237902	1237968	4	0.002	non-DMR
chr1	1245689	1246774	7	0.078	non-DMR
chr1	1248473	1248555	4	0.016	non-DMR
chr1	1250213	1251120	4	0.031	non-DMR
chr1	1256876	1257935	7	-0.333	good-DMR
chr1	1261445	1262454	8	-0.312	good-DMR
chr1	1265765	1266831	42	0.371	good-DMR
chr1	1270228	1271252	40	0.462	good-DMR
chr1	1273044	1273962	4	0.007	non-DMR
chr1	1274788	1275687	5	-0.038	non-DMR
chr1	1279311	1279379	4	0.009	non-DMR
chr1	1281162	1281265	4	0.062	non-DMR
chr1	1291420	1291979	4	0.01	non-DMR
chr1	1293129	1293991	4	0.06	non-DMR
chr1	1299850	1299895	4	-0.001	non-DMR
chr1	1302570	1302629	4	-0.015	non-DMR
chr1	1303958	1304023	4	-0.054	non-DMR
chr1	1306146	1306234	4	0.083	non-DMR
chr1	1310776	1311672	4	-0.024	non-DMR
chr1	1312483	1313489	4	-0.07	non-DMR
chr1	1326151	1327264	5	0.067	non-DMR
chr1	1328287	1329185	4	-0.046	non-DMR
chr1	1332849	1333670	3	-0.033	non-DMR
chr1	1334505	1335245	4	0.038	non-DMR
chr1	1336246	1337152	4	-0.075	non-DMR
chr1	1338151	1339041	4	-0.09	non-DMR
chr1	1341081	1341969	5	-0.037	non-DMR
chr1	1343356	1344340	7	0.023	non-DMR
chr1	1345507	1346345	4	-0.015	non-DMR
chr1	1349504	1350596	44	-0.308	notable-DMR
chr1	1351195	1351899	4	-0.023	non-DMR
chr1	1355666	1355765	4	-0.034	non-DMR
chr1	1358038	1358950	4	-0.002	non-DMR
chr1	1359607	1359703	4	-0.045	non-DMR
chr1	1363242	1364275	6	0.261	notable-DMR
chr1	1365811	1366304	4	0.047	non-DMR
chr1	1367347	1368265	5	0.313	good-DMR
chr1	1369418	1370317	4	-0.011	non-DMR
chr1	1371774	1371813	4	-0.029	non-DMR
chr1	1374241	1375031	4	0.011	non-DMR
chr1	1375888	1376896	41	0.223	good-DMR
chr1	1379769	1380754	4	-0.008	non-DMR
chr1	1381915	1382738	5	0.218	good-DMR
chr1	1384342	1385357	46	0.347	good-DMR
chr1	1386854	1386897	4	-0.018	non-DMR
chr1	1388352	1388469	4	0.008	non-DMR
chr1	1392475	1392539	4	-0.001	non-DMR
chr1	1395355	1395969	4	0.023	non-DMR
chr1	1398063	1398955	4	-0.003	non-DMR
chr1	1400560	1401507	7	0.024	non-DMR
chr1	1405385	1405437	4	-0.03	non-DMR
chr1	1406957	1408116	6	-0.02	non-DMR
chr1	1411501	1411563	4	0.009	non-DMR
chr1	1413501	1413577	4	0.068	non-DMR
chr1	1415065	1416245	49	0.315	good-DMR
chr1	1425292	1426324	5	0.064	non-DMR
chr1	1426834	1426921	4	-0.084	non-DMR
chr1	1429442	1430293	4	-0.025	non-DMR
chr1	1433389	1434338	41	0.233	good-DMR
chr1	1434944	1436069	7	-0.034	non-DMR
chr1	1439364	1439453	4	0.003	non-DMR
chr1	1442011	1442081	4	0.071	non-DMR
chr1	1446642	1447572	5	-0.08	non-DMR
chr1	1452044	1452965	4	-0.026	non-DMR
chr1	1454952	1455992	5	0.426	good-DMR
chr1	1459879	1459967	4	0.025	non-DMR
chr1	1461599	1462282	4	0.044	non-DMR
chr1	1468267	1468332	4	0.054	non-DMR
chr1	1470159	1470215	4	-0.062	non-DMR
chr1	1476399	1477381	9	-0.025	non-DMR
chr1	1478825	1479681	4	-0.084	non-DMR
chr1	1481702	1482760	6	0.035	non-DMR
chr1	1483689	1484531	3	-0.055	non-DMR
chr1	1485050	1485948	4	-0.07	non-DMR
chr1	1487812	1488760	3	-0.026	non-DMR
chr1	1496138	1497051	4	0.005	non-DMR
chr1	1498169	1499165	41	0.284	good-DMR
chr1	1504615	1504722	4	0.009	non-DMR
chr1	1507359	1508317	6	-0.024	non-DMR
chr1	1516577	1517537	5	0.034	non-DMR
chr1	1518276	1519160	5	0.054	non-DMR
chr1	1525015	1526056	6	0.013	non-DMR
chr1	1527768	1528680	7	0.265	good-DMR
chr1	1532032	1532948	6	-0.231	good-DMR
chr1	1537932	1538887	4	0.097	non-DMR
chr1	1550091	1550126	4	-0.006	non-DMR
chr1	1552750	1553758	4	0.015	non-DMR
chr1	1558295	1558338	4	0.038	non-DMR
chr1	1562407	1563488	4	0.006	non-DMR
chr1	1564092	1564672	4	-0.01	non-DMR
chr1	1566519	1567483	5	0.266	good-DMR
chr1	1568504	1568613	4	-0.033	non-DMR
chr1	1572099	1572827	4	-0.013	non-DMR
chr1	1573777	1573843	4	0.021	non-DMR
chr1	1575373	1576248	5	-0.018	non-DMR
chr1	1577732	1578599	4	0.05	non-DMR
chr1	1584230	1584938	4	0.033	non-DMR
chr1	1596887	1597845	37	-0.296	good-DMR
chr1	1598742	1599611	3	-0.09	non-DMR
chr1	1605733	1606854	5	0.041	non-DMR
chr1	1615007	1616028	6	-0.23	good-DMR
chr1	1622603	1623360	4	-0.028	non-DMR
chr1	1625998	1627059	7	-0.026	non-DMR
chr1	1630975	1631704	4	0.064	non-DMR
chr1	1632583	1633401	5	-0.051	non-DMR
chr1	1634169	1634217	4	0.062	non-DMR
chr1	1635787	1635874	4	-0.006	non-DMR
chr1	1637918	1638857	6	0.073	non-DMR
chr1	1640159	1640903	4	0.081	non-DMR
chr1	1641741	1642755	6	0.29	good-DMR
chr1	1644100	1645058	33	0.362	good-DMR
chr1	1651543	1651658	4	-0.032	non-DMR
chr1	1653408	1653450	4	-0.03	non-DMR
chr1	1655852	1655924	4	-0.045	non-DMR
chr1	1658355	1659097	4	-0.017	non-DMR
chr1	1660174	1660951	4	-0.045	non-DMR
chr1	1662905	1663487	4	-0.019	non-DMR
chr1	1665372	1665458	4	-0.006	non-DMR
chr1	1667590	1668571	5	-0.029	non-DMR
chr1	1672521	1672580	4	-0.053	non-DMR
chr1	1674747	1674789	4	0.045	non-DMR
chr1	1676595	1677216	4	0.051	non-DMR
chr1	1687733	1688305	4	-0.014	non-DMR
chr1	1689460	1690200	4	-0.047	non-DMR
chr1	1691844	1692339	4	0.032	non-DMR
chr1	1693911	1694791	4	0.017	non-DMR
chr1	1706964	1707955	39	0.239	good-DMR
chr1	1709543	1710570	6	0.396	good-DMR
chr1	1714446	1715219	4	0.03	non-DMR
chr1	1722838	1722925	4	0.072	non-DMR
chr1	1727383	1727466	4	-0.027	non-DMR
chr1	1732357	1732491	4	-0.066	non-DMR
chr1	1735404	1735507	4	0.062	non-DMR
chr1	1745935	1746955	4	0.018	non-DMR
chr1	1749046	1749971	6	0.202	good-DMR
chr1	1751100	1751174	4	-0.073	non-DMR
chr1	1753254	1753304	4	0.003	non-DMR
chr1	1755894	1755983	4	0.084	non-DMR
chr1	1758580	1759542	6	0.065	non-DMR
chr1	1762546	1763536	4	-0.06	non-DMR
chr1	1764523	1765095	4	-0.025	non-DMR
chr1	1769692	1769807	4	-0.003	non-DMR
chr1	1773424	1774382	37	0.304	good-DMR
chr1	1776768	1777781	4	-0.064	non-DMR
chr1	1781229	1781287	4	-0.067	non-DMR
chr1	1785710	1785810	4	0.005	non-DMR
chr1	1792680	1793807	47	0.229	good-DMR
chr1	1794695	1795877	51	0.325	notable-DMR
chr1	1801381	1801845	4	-0.021	non-DMR
chr1	1806784	1806849	4	0.082	non-DMR
chr1	1809769	1810774	5	-0.022	non-DMR
chr1	1814943	1814983	4	0.038	non-DMR
chr1	1817517	1818351	6	0.274	good-DMR
chr1	1819263	1819914	4	-0.014	non-DMR
chr1	1822159	1822781	4	-0.051	non-DMR
chr1	1824188	1824999	4	0.074	non-DMR
chr1	1828575	1829582	5	-0.018	non-DMR
chr1	1831550	1832452	7	0.027	non-DMR
chr1	1837486	1837574	4	-0.036	non-DMR
chr1	1842292	1843071	5	0.303	notable-DMR
chr1	1844700	1845554	4	0.051	non-DMR
chr1	1847357	1848271	37	-0.302	good-DMR
chr1	1849705	1850260	4	0.047	non-DMR
chr1	1851795	1852864	4	-0.031	non-DMR
chr1	1858756	1859495	4	0.027	non-DMR
chr1	1862905	1863691	4	0.022	non-DMR
chr1	1867393	1867455	4	-0.016	non-DMR
chr1	1869688	1870342	4	-0.015	non-DMR
chr1	1871245	1872147	4	0.085	non-DMR
chr1	1878680	1878758	4	-0.096	non-DMR
chr1	1880603	1880658	4	0.049	non-DMR
chr1	1882657	1882690	4	-0.001	non-DMR
chr1	1888655	1888720	4	0.024	non-DMR
chr1	1890892	1891909	5	0.039	non-DMR
chr1	1899468	1900069	4	-0.076	non-DMR
chr1	1901849	1901887	4	-0.077	non-DMR
chr1	1903983	1904843	4	0.051	non-DMR
chr1	1906868	1907787	5	-0.019	non-DMR
chr1	1909094	1910025	4	0.033	non-DMR
chr1	1911891	1912466	4	-0.088	non-DMR
chr1	1914864	1916019	50	0.311	good-DMR
chr1	1919408	1920373	5	0.046	non-DMR
chr1	1926145	1927180	8	-0.026	non-DMR
chr1	1933355	1934229	5	0.022	non-DMR
chr1	1934874	1935760	5	0.319	good-DMR
chr1	1937350	1938371	36	0.285	good-DMR
chr1	1944739	1945554	4	-0.041	non-DMR
chr1	1949539	1950475	4	-0.07	non-DMR
chr1	1960574	1961658	44	-0.259	good-DMR
chr1	1967464	1967568	4	-0.031	non-DMR
chr1	1972880	1972945	4	0.019	non-DMR
chr1	1976191	1977107	4	0.034	non-DMR
chr1	1985176	1986076	4	0.029	non-DMR
chr1	1986857	1986957	4	-0.007	non-DMR
chr1	1991603	1991666	4	-0.029	non-DMR
chr1	1996956	1996996	4	0.086	non-DMR
chr1	1999127	1999731	4	-0.055	non-DMR
chr1	2006836	2007645	4	0.053	non-DMR
chr1	2011582	2012520	8	-0.018	non-DMR
chr1	2013120	2013889	6	-0.042	non-DMR
chr1	2015434	2016435	5	0.229	good-DMR
chr1	2018134	2019254	5	0.097	non-DMR
chr1	2020229	2020285	4	0.006	non-DMR
chr1	2026798	2026852	4	-0.04	non-DMR
chr1	2029561	2030620	5	0.17	good-DMR
chr1	2032059	2032942	6	-0.272	good-DMR
chr1	2036984	2038084	5	-0.014	non-DMR
chr1	2038678	2039404	4	-0.066	non-DMR
chr1	2041072	2041835	3	-0.085	non-DMR
chr1	2048090	2048826	5	0.357	good-DMR
chr1	2050062	2050817	4	-0.022	non-DMR
chr1	2061633	2062471	4	-0.054	non-DMR
chr1	2068812	2069375	4	0.076	non-DMR
chr1	2070412	2071251	5	0.097	non-DMR
chr1	2072563	2073241	4	0.005	non-DMR
chr1	2077746	2078460	4	0.042	non-DMR
chr1	2079661	2080180	4	0.075	non-DMR
chr1	2081846	2081926	4	-0.054	non-DMR
chr1	2083942	2084636	4	0.064	non-DMR
chr1	2090617	2091541	40	0.217	good-DMR
chr1	2100505	2101491	5	0.321	notable-DMR
chr1	2102098	2103051	4	-0.083	non-DMR
chr1	2103837	2104674	4	-0.06	non-DMR
chr1	2106454	2106562	4	0.046	non-DMR
chr1	2113991	2114043	4	-0.014	non-DMR
chr1	2118999	2120018	44	0.189	good-DMR
chr1	2120540	2121404	5	0.376	good-DMR
chr1	2122914	2123958	6	0.349	good-DMR
chr1	2125885	2125991	4	0.075	non-DMR
chr1	2128113	2128190	4	-0.048	non-DMR
chr1	2130957	2131716	5	0.305	good-DMR
chr1	2132659	2133511	4	0.058	non-DMR
chr1	2137772	2138621	7	-0.021	non-DMR
chr1	2145160	2146084	3	0.087	non-DMR
chr1	2148090	2148157	4	-0.034	non-DMR
chr1	2158848	2158904	4	0.049	non-DMR
chr1	2160562	2161159	4	-0.033	non-DMR
chr1	2162752	2162866	4	-0.015	non-DMR
chr1	2166585	2167417	4	0.019	non-DMR
chr1	2168839	2168871	4	-0.01	non-DMR
chr1	2175822	2175850	4	0.098	non-DMR
chr1	2179514	2180486	6	0.012	non-DMR
chr1	2182471	2183520	6	0.077	non-DMR
chr1	2184943	2185005	4	-0.038	non-DMR
chr1	2187740	2188730	7	0.157	good-DMR
chr1	2189769	2189817	4	-0.061	non-DMR
chr1	2191643	2191713	4	0.054	non-DMR
chr1	2193345	2194289	4	-0.026	non-DMR
chr1	2199482	2199529	4	-0.021	non-DMR
chr1	2201832	2202853	4	0.026	non-DMR
chr1	2203671	2204589	4	0.073	non-DMR
chr1	2209350	2210445	4	-0.019	non-DMR
chr1	2214839	2215688	5	0.012	non-DMR
chr1	2220966	2221765	4	0.013	non-DMR
chr1	2228476	2228565	4	0.031	non-DMR
chr1	2231242	2232469	9	-0.053	non-DMR
chr1	2239161	2239183	4	-0.034	non-DMR
chr1	2241750	2242383	4	-0.055	non-DMR
chr1	2244188	2244240	4	-0.041	non-DMR
chr1	2249055	2249881	4	0.024	non-DMR
chr1	2251263	2252104	4	-0.042	non-DMR
chr1	2253840	2253944	4	0.096	non-DMR
chr1	2256338	2256865	4	-0.062	non-DMR
chr1	2260785	2261692	5	-0.075	non-DMR
chr1	2262470	2263173	4	0.025	non-DMR
chr1	2265227	2266151	4	-0.009	non-DMR
chr1	2271512	2272070	4	0.036	non-DMR
chr1	2280262	2281245	36	0.267	good-DMR
chr1	2289222	2290108	6	-0.323	good-DMR
